close,high,low,open,volume
20555.0,20900.0,20445.0,20520.0,0
20330.0,20665.0,20270.0,20555.0,96752
20165.0,20380.0,20140.0,20330.0,22883
19980.0,20185.0,19955.0,20170.0,29271
19910.0,20040.0,19895.0,19980.0,38052
19890.0,20025.0,19860.0,19940.0,97030
19895.0,20000.0,19820.0,19910.0,34796
19875.0,19915.0,19780.0,19870.0,48258
19840.0,19905.0,19810.0,19875.0,66028
19805.0,19865.0,19740.0,19840.0,47142
19770.0,19865.0,19770.0,19805.0,10631
19740.0,19820.0,19725.0,19770.0,24434
19810.0,19820.0,19690.0,19740.0,57835
19785.0,19845.0,19745.0,19815.0,31111
19825.0,19875.0,19780.0,19780.0,17696
19730.0,19825.0,19705.0,19800.0,17097
19735.0,19775.0,19725.0,19755.0,13702
19745.0,19790.0,19720.0,19735.0,20209
19700.0,19755.0,19700.0,19745.0,3465
19610.0,19725.0,19595.0,19725.0,9553
19560.0,19660.0,19560.0,19625.0,23402
19435.0,19555.0,19415.0,19555.0,29776
19350.0,19430.0,19340.0,19430.0,15374
19345.0,19425.0,19320.0,19350.0,64229
19365.0,19420.0,19320.0,19345.0,41617
19315.0,19380.0,19250.0,19365.0,23164
19325.0,19360.0,19280.0,19315.0,16636
19345.0,19375.0,19300.0,19335.0,26337
19375.0,19395.0,19330.0,19345.0,16709
19365.0,19420.0,19350.0,19370.0,4750
19355.0,19375.0,19330.0,19365.0,14736
19335.0,19380.0,19320.0,19355.0,11218
19380.0,19385.0,19335.0,19335.0,16821
19310.0,19425.0,19285.0,19385.0,36294
19345.0,19380.0,19300.0,19310.0,10692
19305.0,19355.0,19295.0,19335.0,16824
19265.0,19315.0,19220.0,19300.0,22076
19190.0,19260.0,19185.0,19260.0,14085
19220.0,19220.0,19175.0,19190.0,14102
19200.0,19235.0,19185.0,19210.0,5685
19200.0,19230.0,19165.0,19190.0,8538
19205.0,19250.0,19195.0,19200.0,18894
19135.0,19205.0,19130.0,19200.0,10442
19100.0,19150.0,19065.0,19135.0,17208
19085.0,19110.0,19055.0,19075.0,8149
19130.0,19145.0,19075.0,19085.0,15437
19170.0,19190.0,19120.0,19120.0,13463
19275.0,19280.0,19160.0,19180.0,32200
19285.0,19300.0,19235.0,19275.0,29997
19295.0,19315.0,19260.0,19285.0,21819
19285.0,19290.0,19240.0,19285.0,9023
19220.0,19275.0,19220.0,19260.0,17024
19210.0,19235.0,19175.0,19230.0,14014
19255.0,19255.0,19200.0,19220.0,13971
19210.0,19250.0,19210.0,19225.0,16424
19200.0,19245.0,19200.0,19215.0,19969
19150.0,19200.0,19120.0,19200.0,10656
19130.0,19160.0,19115.0,19150.0,8840
19095.0,19155.0,19085.0,19155.0,15338
19075.0,19110.0,19065.0,19095.0,13814
19120.0,19125.0,19050.0,19075.0,18616
19040.0,19120.0,19035.0,19110.0,18329
19015.0,19085.0,19010.0,19055.0,17734
19015.0,19035.0,19000.0,19015.0,15465
19040.0,19095.0,19010.0,19025.0,20999
19000.0,19060.0,19000.0,19040.0,10773
18955.0,19050.0,18920.0,19005.0,22688
