close,high,low,open,volume
206675.0,206690.0,206410.0,206690.0,0
206650.0,206675.0,206335.0,206670.0,17645
206255.0,206660.0,206210.0,206650.0,16870
205950.0,206400.0,205950.0,206260.0,27703
205655.0,206005.0,205610.0,205950.0,19033
205850.0,205980.0,205620.0,205620.0,16975
206165.0,206240.0,205800.0,205855.0,100324
206330.0,206380.0,206015.0,206165.0,50197
206635.0,206660.0,206305.0,206330.0,58102
206660.0,206815.0,206575.0,206635.0,58876
206550.0,206675.0,206525.0,206660.0,60629
206500.0,206600.0,206420.0,206550.0,51009
206530.0,206575.0,206410.0,206500.0,77727
206435.0,206567.0,206235.0,206530.0,75179
206235.0,206480.0,206230.0,206430.0,21495
206010.0,206275.0,206000.0,206235.0,14116
205970.0,206135.0,205900.0,206010.0,26157
206045.0,206120.0,205970.0,205970.0,11324
205755.0,206100.0,205745.0,206035.0,18880
205670.0,205795.0,205525.0,205750.0,23172
205540.0,205800.0,205505.0,205670.0,19571
205070.0,205545.0,204950.0,205505.0,40570
205300.0,205310.0,204895.0,205035.0,27655
205110.0,205385.0,205050.0,205290.0,24515
205055.0,205165.0,204890.0,205090.0,26588
204755.0,205070.0,204640.0,205050.0,22410
204800.0,204890.0,204665.0,204755.0,30860
204835.0,204950.0,204785.0,204810.0,24026
204955.0,204975.0,204785.0,204835.0,11865
205140.0,205200.0,204940.0,204950.0,14989
204980.0,205150.0,204975.0,205140.0,16980
204980.0,205060.0,204945.0,204980.0,9984
205175.0,205175.0,204940.0,205000.0,10789
205050.0,205205.0,205005.0,205165.0,14643
205135.0,205150.0,205055.0,205055.0,16999
205140.0,205225.0,205020.0,205135.0,16486
204935.0,205155.0,204905.0,205155.0,10269
204780.0,204940.0,204775.0,204940.0,19482
204775.0,204800.0,204690.0,204775.0,12811
204740.0,204825.0,204705.0,204770.0,3929
204585.0,204750.0,204575.0,204740.0,9952
204615.0,204645.0,204530.0,204580.0,19602
204450.0,204615.0,204410.0,204615.0,20829
204330.0,204465.0,204270.0,204445.0,11515
204350.0,204360.0,204140.0,204330.0,14780
204340.0,204395.0,204230.0,204350.0,10457
204450.0,204480.0,204270.0,204335.0,7183
204560.0,204585.0,204415.0,204465.0,27468
204520.0,204650.0,204515.0,204585.0,7072
204315.0,204545.0,204270.0,204545.0,12154
204300.0,204335.0,204160.0,204295.0,11406
204070.0,204320.0,204000.0,204320.0,24206
204100.0,204100.0,203990.0,204080.0,14435
203985.0,204100.0,203885.0,204100.0,8780
203990.0,204070.0,203915.0,203985.0,4412
204015.0,204040.0,203920.0,203985.0,7120
203835.0,204005.0,203800.0,204005.0,6399
203810.0,203900.0,203790.0,203845.0,7856
203680.0,203870.0,203620.0,203840.0,13866
203735.0,203755.0,203565.0,203670.0,19961
203605.0,203815.0,203585.0,203730.0,33559
203485.0,203635.0,203410.0,203605.0,17238
203460.0,203575.0,203420.0,203485.0,39369
203160.0,203440.0,203135.0,203440.0,53437
203270.0,203335.0,203150.0,203170.0,87425
203035.0,203300.0,203010.0,203280.0,60463
202940.0,203050.0,202840.0,203040.0,184688
