close,high,low,open,volume
200710.0,200835.0,200610.0,200715.0,0
200880.0,200900.0,200570.0,200710.0,14237
200570.0,200900.0,200560.0,200900.0,19666
200800.0,200805.0,200505.0,200590.0,35160
200910.0,200990.0,200750.0,200800.0,38303
201000.0,201020.0,200825.0,200900.0,10493
200870.0,201050.0,200855.0,201010.0,27635
200580.0,200890.0,200565.0,200865.0,53702
200530.0,200655.0,200475.0,200570.0,22685
200460.0,200570.0,200335.0,200520.0,28098
200525.0,200555.0,200352.0,200460.0,29713
200410.0,200545.0,200325.0,200520.0,24111
200345.0,200500.0,200285.0,200410.0,32976
200320.0,200400.0,200280.0,200350.0,10944
200360.0,200455.0,200305.0,200325.0,38078
200265.0,200415.0,200245.0,200375.0,26852
200010.0,200285.0,200000.0,200270.0,31122
199795.0,200010.0,199750.0,200000.0,43395
199735.0,199800.0,199555.0,199800.0,85654
199805.0,199885.0,199695.0,199735.0,15627
199930.0,199930.0,199645.0,199815.0,7731
200055.0,200115.0,199895.0,199930.0,14966
199845.0,200080.0,199635.0,200055.0,33919
199625.0,199850.0,199580.0,199835.0,22396
199805.0,199900.0,199615.0,199655.0,39408
199910.0,199950.0,199700.0,199815.0,8034
199920.0,199990.0,199895.0,199920.0,3506
200070.0,200090.0,199885.0,199935.0,13462
199730.0,200060.0,199730.0,200060.0,13656
199785.0,199810.0,199705.0,199730.0,9798
199585.0,199795.0,199580.0,199795.0,9369
199710.0,199725.0,199525.0,199585.0,15786
199630.0,199745.0,199620.0,199705.0,19006
199575.0,199710.0,199485.0,199640.0,16329
199530.0,199585.0,199460.0,199580.0,10849
199220.0,199560.0,199200.0,199530.0,31334
199270.0,199315.0,199090.0,199220.0,36428
199370.0,199440.0,199210.0,199290.0,34362
199140.0,199375.0,199110.0,199360.0,9718
198885.0,199185.0,198870.0,199150.0,21787
198480.0,198960.0,198465.0,198895.0,58831
198600.0,198820.0,198480.0,198480.0,62926
198590.0,198740.0,198530.0,198595.0,113234
198780.0,198820.0,198540.0,198590.0,40056
198610.0,198765.0,198590.0,198760.0,35910
198420.0,198605.0,198350.0,198605.0,40296
198375.0,198480.0,198350.0,198410.0,22908
198575.0,198600.0,198260.0,198375.0,44625
198580.0,198660.0,198480.0,198580.0,44982
198505.0,198660.0,198465.0,198565.0,40284
198340.0,198505.0,198240.0,198485.0,18120
198360.0,198385.0,198280.0,198330.0,12509
198330.0,198395.0,198260.0,198365.0,12088
198445.0,198455.0,198295.0,198330.0,11276
198455.0,198525.0,198415.0,198445.0,20252
198600.0,198645.0,198445.0,198455.0,30651
198505.0,198625.0,198480.0,198590.0,8148
198375.0,198535.0,198340.0,198500.0,14052
198350.0,198385.0,198315.0,198375.0,2304
198470.0,198625.0,198470.0,198540.0,8647
198450.0,198470.0,198235.0,198465.0,10722
198725.0,198740.0,198445.0,198445.0,8194
198885.0,198885.0,198710.0,198720.0,3189
199020.0,199020.0,198870.0,198895.0,5965
198825.0,199040.0,198805.0,199020.0,22664
199145.0,199180.0,198815.0,198820.0,15966
199105.0,199235.0,199070.0,199135.0,18739
