close,high,low,open,volume
204095.0,204140.0,203355.0,203430.0,0
204155.0,204320.0,204005.0,204060.0,20333
204235.0,204385.0,204060.0,204155.0,12705
204320.0,204380.0,204165.0,204235.0,11280
204230.0,204350.0,204135.0,204320.0,19511
203880.0,204285.0,203795.0,204230.0,49565
203655.0,203930.0,203500.0,203830.0,27989
203795.0,203795.0,203590.0,203655.0,6505
203525.0,203845.0,203480.0,203765.0,30398
203825.0,203870.0,203465.0,203520.0,59930
204060.0,204100.0,203770.0,203815.0,50240
204110.0,204140.0,203980.0,204060.0,7383
203945.0,204140.0,203765.0,204140.0,54493
203830.0,203985.0,203830.0,203950.0,27387
203935.0,203940.0,203805.0,203840.0,11509
203935.0,204000.0,203820.0,203935.0,25635
204035.0,204060.0,203920.0,203960.0,16951
204405.0,204405.0,203995.0,204035.0,12469
204310.0,204460.0,204300.0,204390.0,6431
204285.0,204335.0,204165.0,204310.0,7365
204430.0,204495.0,204250.0,204290.0,4000
204340.0,204465.0,204230.0,204425.0,3949
204410.0,204420.0,204295.0,204370.0,3119
204440.0,204465.0,204380.0,204380.0,4834
204220.0,204440.0,204180.0,204430.0,10832
204245.0,204270.0,204145.0,204220.0,18288
204010.0,204225.0,203980.0,204225.0,8269
204010.0,204040.0,203840.0,204015.0,16480
204280.0,204280.0,204005.0,204005.0,26166
204260.0,204355.0,204235.0,204280.0,21794
204175.0,204315.0,204120.0,204260.0,10007
204085.0,204200.0,204010.0,204175.0,11739
203955.0,204125.0,203920.0,204090.0,12276
204120.0,204130.0,203955.0,203955.0,9885
204070.0,204140.0,204030.0,204125.0,10054
204060.0,204120.0,203985.0,204070.0,11651
203985.0,204060.0,203910.0,204060.0,12545
204125.0,204125.0,203980.0,203985.0,4261
204090.0,204160.0,204055.0,204125.0,4613
204105.0,204245.0,204090.0,204100.0,4059
204160.0,204235.0,204105.0,204110.0,3195
204280.0,204290.0,204110.0,204165.0,1793
204375.0,204375.0,204240.0,204275.0,4509
204565.0,204600.0,204315.0,204330.0,10277
204690.0,204700.0,204535.0,204590.0,6084
204665.0,204730.0,204635.0,204690.0,3249
204685.0,204795.0,204655.0,204665.0,7845
204620.0,204685.0,204615.0,204685.0,3954
204875.0,204880.0,204620.0,204620.0,5812
204825.0,204925.0,204805.0,204880.0,2273
204855.0,204870.0,204800.0,204825.0,7630
204800.0,204860.0,204775.0,204860.0,2546
204765.0,204865.0,204760.0,204800.0,7369
204895.0,204910.0,204780.0,204790.0,3759
204990.0,204990.0,204845.0,204910.0,12056
205120.0,205130.0,204985.0,204985.0,8576
205190.0,205205.0,205055.0,205120.0,16037
205280.0,205280.0,205115.0,205190.0,6951
205225.0,205315.0,205185.0,205250.0,5536
205100.0,205310.0,205080.0,205260.0,5270
205145.0,205230.0,205055.0,205135.0,11062
204970.0,205155.0,204955.0,205120.0,16400
205015.0,205060.0,204920.0,204965.0,2057
204940.0,205060.0,204900.0,205005.0,12047
205045.0,205085.0,204940.0,204940.0,17830
204910.0,205060.0,204865.0,205055.0,13855
204880.0,204975.0,204845.0,204910.0,37836
204865.0,204900.0,204765.0,204880.0,8645
204980.0,205080.0,204880.0,204880.0,5774
205050.0,205075.0,204980.0,204985.0,2916
204905.0,205060.0,204870.0,205060.0,5251
205085.0,205115.0,204910.0,204915.0,6145
