date,order_imbalance,imbalance_volatility,opening_imbalance,closing_imbalance,bid_depth_ratio,spread_pct,n_snapshots
2026-05-04,0.1998565379252373,0.3317286676287651,0.3569270041154133,0.7557596911167662,0.1740879978950981,0.1545061874671929,32
2026-05-05,0.5926409071984857,1.1313720302054534e-16,0.5926409071984856,0.5926409071984856,0.181222489991825,0.1501501501501049,27
2026-05-06,0.3210708705766481,0.2172806691182206,0.334979767541899,0.216255927335799,0.2071773846321561,0.1520023034297233,31
2026-05-07,-0.2517672932114904,0.2757745988190668,-0.0594407755068208,-0.4377874848730724,0.2248882506821132,0.1507975993282091,33
2026-05-08,0.2423274231229756,0.4047706264209409,0.4139481488563915,0.5826368036868551,0.1974128630892792,0.1618007042673072,31
2026-05-11,-0.00912577936913,0.4972787789611046,0.3521425660175828,0.0542170405696181,0.2091365015077283,0.1580360166787676,30
2026-05-12,0.0374866245226733,0.4755972396803196,0.4101005190695974,-0.5202788164765771,0.1965906438661391,0.1618434194807498,31
2026-05-13,0.2639217024986121,0.3641136760038351,0.1540262950784719,0.6366560426589597,0.2122287430529492,0.1646100321337966,28
2026-05-14,-0.1947732135734899,0.3740492616601083,0.2069292120128616,0.7652264620767271,0.2344447533903088,0.1648836912377634,31
2026-05-15,0.2333730371311781,0.5622608468504868,-0.0051407606816727,0.5027205639922361,0.2250690002095519,0.1871465856894761,28
2026-05-18,0.0308521565220788,0.3634381786463671,0.2763309374984404,0.0,0.165119330792407,0.1683729889407385,30
2026-05-19,0.1312140737324129,0.2852404266629964,-0.1912773047796691,-0.1768926308731573,0.1789799837549414,0.1866997261756706,31
2026-05-20,0.3442560592391679,0.4187107557675842,-0.2777300085982351,-0.1651385292611471,0.1720312392002503,0.1847661740795288,26
2026-05-21,0.2465883603394156,0.4885497217811115,-0.641069783868517,0.4812118496493275,0.1269992704413631,0.1698325275579924,30
2026-05-22,-0.1068408477141203,0.3014399374490446,0.031448343479966,0.0,0.1583648272985851,0.1835602165857353,20
2026-05-25,0.2552923986543711,0.0,0.2552923986543711,0.2552923986543711,0.146077635211938,0.1584786053882223,33
