year,quarter,operating_income,prev_operating_income,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq,earnings_surprise,earnings_momentum
2025,Q1,244917902127.0,0.0,244917902127.0,,,,,0.0,0.0
2025,Q2,200490000000.0,0.0,-44427902127.0,,,,-1.1813991616830128,-0.7071067811865476,-1.0
2025,Q3,213639000000.0,0.0,13149000000.0,,,,-1.2959626579353836,-0.3791000767414126,-2.0
2025,Q4,853695000000.0,885421000000.0,640056000000.0,,,,47.677161761350675,1.373130218318326,-1.0
2026,Q1,210015000000.0,0.0,210015000000.0,,,-0.14250857868650782,-0.6718802729761146,0.01715095118514534,1.0
