날짜,시가,고가,저가,종가,거래량
2021-11-03,180000.0,230000.0,173000.0,193000.0,11799881.0
2021-11-04,190000.0,191000.0,166000.0,169000.0,3487030.0
2021-11-05,167500.0,179000.0,167500.0,170000.0,1597937.0
2021-11-08,168500.0,169500.0,152000.0,153500.0,1394625.0
2021-11-09,153500.0,157500.0,146000.0,147000.0,892617.0
2021-11-10,148000.0,153500.0,147000.0,150500.0,615031.0
2021-11-11,148000.0,150000.0,140000.0,145500.0,768779.0
2021-11-12,146000.0,158000.0,146000.0,157500.0,705982.0
2021-11-15,157500.0,166000.0,155000.0,163000.0,472684.0
2021-11-16,163500.0,170000.0,160000.0,166500.0,497032.0
2021-11-17,170000.0,174000.0,167500.0,171000.0,575581.0
2021-11-18,171000.0,173500.0,165000.0,172500.0,274048.0
2021-11-19,172000.0,176500.0,169500.0,173500.0,302251.0
2021-11-22,172500.0,173000.0,166000.0,170000.0,216939.0
2021-11-23,167500.0,177000.0,167000.0,177000.0,388843.0
2021-11-24,178500.0,188000.0,177000.0,183000.0,694628.0
2021-11-25,185500.0,229500.0,183000.0,216500.0,2164946.0
2021-11-26,213000.0,243500.0,207000.0,222500.0,3201357.0
2021-11-29,221000.0,240000.0,216000.0,238500.0,1259486.0
2021-11-30,240500.0,248500.0,216500.0,218000.0,1395664.0
2021-12-01,221000.0,229500.0,203500.0,207500.0,1100138.0
2021-12-02,204000.0,214500.0,198000.0,208000.0,692763.0
2021-12-03,201000.0,206000.0,197000.0,204500.0,1076728.0
2021-12-06,200500.0,205000.0,194500.0,201500.0,582451.0
2021-12-07,201500.0,204000.0,193500.0,194500.0,507608.0
2021-12-08,195500.0,203000.0,190000.0,202000.0,726919.0
2021-12-09,199000.0,216000.0,199000.0,208500.0,1752401.0
2021-12-10,195000.0,200000.0,193500.0,196000.0,2217271.0
2021-12-13,192000.0,194500.0,187000.0,190000.0,662983.0
2021-12-14,188000.0,192500.0,175500.0,178500.0,598053.0
2021-12-15,177500.0,183000.0,177000.0,180000.0,369689.0
2021-12-16,182500.0,186000.0,182000.0,184500.0,297229.0
2021-12-17,182000.0,184000.0,173000.0,177000.0,502516.0
2021-12-20,175500.0,176000.0,171000.0,172500.0,246385.0
2021-12-21,173500.0,176000.0,170500.0,171000.0,161986.0
2021-12-22,172000.0,173500.0,166000.0,167500.0,255618.0
2021-12-23,168500.0,175500.0,165000.0,174500.0,385455.0
2021-12-24,174500.0,175500.0,169000.0,169000.0,230914.0
2021-12-27,169500.0,171500.0,168000.0,168500.0,152906.0
2021-12-28,170000.0,181500.0,169500.0,181500.0,514305.0
2021-12-29,179500.0,183500.0,176500.0,176500.0,248828.0
2021-12-30,176500.0,179000.0,172000.0,174500.0,363144.0
2022-01-04,175000.0,175500.0,168000.0,169000.0,320863.0
2022-01-05,168000.0,168000.0,156000.0,158000.0,613883.0
2022-01-06,154500.0,156500.0,151000.0,152000.0,368852.0
2022-01-07,152000.0,157500.0,152000.0,153500.0,237479.0
2022-01-10,152000.0,152500.0,145000.0,148500.0,323493.0
2022-01-11,149000.0,153000.0,146000.0,149500.0,308114.0
2022-01-12,152000.0,159500.0,151500.0,154500.0,396361.0
2022-01-13,155000.0,155500.0,146000.0,147000.0,409374.0
2022-01-14,144000.0,146500.0,142500.0,143500.0,289482.0
2022-01-17,141000.0,143000.0,136500.0,139500.0,388568.0
2022-01-18,139500.0,140000.0,133500.0,134000.0,317252.0
2022-01-19,130000.0,133000.0,127500.0,128000.0,409366.0
2022-01-20,128500.0,137500.0,126500.0,136000.0,467454.0
2022-01-21,136000.0,150500.0,134500.0,145000.0,802670.0
2022-01-24,146000.0,149500.0,140000.0,146500.0,374316.0
2022-01-25,145500.0,147000.0,136000.0,137500.0,308103.0
2022-01-26,139000.0,145000.0,136000.0,137000.0,311443.0
2022-01-27,139000.0,139500.0,128000.0,128000.0,400945.0
2022-01-28,128500.0,131500.0,119000.0,126000.0,416328.0
2022-02-03,120000.0,127000.0,117000.0,124500.0,1295460.0
2022-02-04,124500.0,133000.0,123500.0,133000.0,577640.0
2022-02-07,132000.0,132000.0,126000.0,128000.0,384638.0
2022-02-08,128000.0,128000.0,128000.0,128000.0,0.0
2022-02-09,132500.0,133000.0,125500.0,126500.0,448460.0
2022-02-10,127000.0,132000.0,126500.0,128000.0,390066.0
2022-02-11,126500.0,129000.0,122500.0,126500.0,320552.0
2022-02-14,123000.0,129500.0,123000.0,128500.0,223331.0
2022-02-15,129500.0,130000.0,125000.0,127500.0,170195.0
2022-02-16,130000.0,133000.0,128000.0,132500.0,278850.0
2022-02-17,132000.0,138500.0,130500.0,133500.0,467883.0
2022-02-18,131000.0,141000.0,131000.0,140000.0,373402.0
2022-02-21,137000.0,141500.0,135000.0,140500.0,267262.0
2022-02-22,137000.0,143000.0,136500.0,139000.0,248985.0
2022-02-23,142000.0,146000.0,137500.0,139500.0,273026.0
2022-02-24,137000.0,139000.0,133500.0,135000.0,285049.0
2022-02-25,138000.0,144000.0,137000.0,144000.0,300931.0
2022-02-28,144500.0,151000.0,141500.0,149500.0,381038.0
2022-03-02,148500.0,150500.0,146500.0,148000.0,182220.0
2022-03-03,148500.0,149500.0,147000.0,147000.0,171375.0
2022-03-04,147000.0,147000.0,147000.0,147000.0,0.0
2022-03-07,140500.0,141500.0,133500.0,134000.0,309144.0
2022-03-08,131500.0,132000.0,126500.0,128500.0,360099.0
2022-03-10,128500.0,128500.0,128500.0,128500.0,0.0
2022-03-11,134000.0,137000.0,132000.0,135000.0,201286.0
2022-03-14,133000.0,139500.0,132500.0,136000.0,196130.0
2022-03-15,136000.0,136000.0,136000.0,136000.0,0.0
2022-03-16,136000.0,136000.0,136000.0,136000.0,0.0
2022-03-17,136000.0,136000.0,136000.0,136000.0,0.0
2022-03-18,142500.0,146500.0,142500.0,145500.0,207175.0
2022-03-21,145500.0,145500.0,145500.0,145500.0,0.0
2022-03-22,139500.0,141000.0,138500.0,140000.0,81915.0
2022-03-23,140500.0,142000.0,140000.0,140500.0,112978.0
2022-03-24,139000.0,143000.0,134500.0,141500.0,249414.0
2022-03-25,141500.0,142000.0,139500.0,141500.0,128386.0
2022-03-28,141500.0,141500.0,141500.0,141500.0,0.0
2022-03-29,141500.0,143000.0,140000.0,142000.0,107004.0
