date,name,position,change_dir,shares_before,shares_after,change_amount
2024-07-02,이용빈,,,0,0,0
2025-01-09,박병희,,,0,0,0
2025-01-09,김중회,,,0,0,0
2025-01-09,신현득,,,0,0,0
2025-02-04,이강혁,,,0,0,0
2025-09-19,심텍홀딩스,,,0,0,0
2025-11-10,정창보,,,0,0,0
2025-11-14,심텍홀딩스,,,0,0,0
2026-01-07,김범,,,0,0,0
2026-03-06,김중회,,,0,0,0
2026-03-06,송호건,,,0,0,0
2026-04-24,정창보,,,0,0,0
2026-06-01,심텍홀딩스,,,0,0,0
2026-06-17,심텍홀딩스,,,0,0,0
2026-06-25,심텍홀딩스,,,0,0,0
2026-07-08,심텍홀딩스,,,0,0,0
2025-01-09,박병희,,,0,0,0
2025-01-09,김중회,,,0,0,0
2025-01-09,신현득,,,0,0,0
2025-02-04,이강혁,,,0,0,0
2025-09-19,심텍홀딩스,,,0,0,0
2025-11-10,정창보,,,0,0,0
2025-11-14,심텍홀딩스,,,0,0,0
2026-01-07,김범,,,0,0,0
2026-03-06,김중회,,,0,0,0
2026-03-06,송호건,,,0,0,0
2026-04-24,정창보,,,0,0,0
2026-06-01,심텍홀딩스,,,0,0,0
2026-06-17,심텍홀딩스,,,0,0,0
2026-06-25,심텍홀딩스,,,0,0,0
2026-07-08,심텍홀딩스,,,0,0,0
