date,short_proxy_vol,short_proxy_foreign,short_proxy_score
2026-02-13,0.0,0,0.0
2026-02-19,0.0,0,0.0
2026-02-20,0.924,0,0.462
2026-02-23,1.082,0,0.541
2026-02-24,0.788,0,0.394
2026-02-25,0.0,0,0.0
2026-02-26,0.0,0,0.0
2026-02-27,0.0,0,0.0
2026-03-03,1.207,0,0.604
2026-03-04,1.511,0,0.756
2026-03-05,0.0,0,0.0
2026-03-06,0.0,0,0.0
2026-03-09,0.882,0,0.441
2026-03-10,0.0,0,0.0
2026-03-11,0.0,0,0.0
2026-03-12,0.0,0,0.0
2026-03-13,0.0,0,0.0
2026-03-16,0.617,0,0.308
2026-03-17,0.615,0,0.308
2026-03-18,0.916,0,0.458
2026-03-19,1.026,0,0.513
2026-03-20,0.816,0,0.408
2026-03-23,0.0,0,0.0
2026-03-24,0.0,0,0.0
2026-03-25,0.0,0,0.0
2026-03-26,0.95,1,0.975
2026-03-27,0.0,0,0.0
2026-03-30,0.731,0,0.366
2026-03-31,0.956,0,0.478
2026-04-01,0.0,0,0.0
2026-04-02,1.299,0,0.65
2026-04-03,0.0,0,0.0
2026-04-06,0.997,0,0.498
2026-04-07,0.0,0,0.0
2026-04-08,0.0,0,0.0
2026-04-09,1.068,0,0.534
2026-04-10,0.0,0,0.0
2026-04-13,0.0,0,0.0
2026-04-14,0.0,0,0.0
2026-04-15,0.0,0,0.0
2026-04-16,0.706,0,0.353
2026-04-17,0.0,0,0.0
2026-04-20,0.686,0,0.343
2026-04-21,0.639,0,0.32
2026-04-22,0.0,0,0.0
2026-04-23,0.0,0,0.0
2026-04-24,1.122,0,0.561
2026-04-27,0.0,0,0.0
2026-04-28,0.0,0,0.0
2026-04-29,0.529,0,0.264
2026-04-30,1.081,0,0.54
2026-05-04,0.0,0,0.0
2026-05-06,0.0,0,0.0
2026-05-07,1.04,0,0.52
2026-05-08,0.0,0,0.0
2026-05-11,0.0,0,0.0
2026-05-12,1.099,0,0.55
2026-05-13,0.0,0,0.0
2026-05-14,0.714,0,0.357
2026-05-15,0.0,0,0.0
2026-05-18,0.0,1,0.5
2026-05-19,1.377,1,1.188
2026-07-21,1.377,1,1.188
