Price,Close
Ticker,XLF
Date,
1998-12-22,11.220842361450195
1998-12-23,11.386292457580566
1998-12-24,11.461499214172363
1998-12-28,11.311086654663086
1998-12-29,11.431411743164062
1998-12-30,11.386292457580566
1998-12-31,11.28100299835205
1999-01-04,11.28100299835205
1999-01-05,11.386292457580566
1999-01-06,11.747284889221191
1999-01-07,11.927783012390137
1999-01-08,12.002996444702148
1999-01-11,11.822487831115723
1999-01-12,11.491582870483398
1999-01-13,11.341172218322754
1999-01-14,11.05538272857666
1999-01-15,11.371245384216309
1999-01-19,11.311086654663086
1999-01-20,11.39381217956543
1999-01-21,11.190752029418945
1999-01-22,11.11555004119873
1999-01-25,11.205794334411621
1999-01-26,11.213312149047852
1999-01-27,11.070425033569336
1999-01-28,11.235877990722656
1999-01-29,11.47653865814209
1999-02-01,11.28100299835205
1999-02-02,11.160670280456543
1999-02-03,11.243398666381836
1999-02-04,10.980175018310547
1999-02-05,10.88992977142334
1999-02-08,10.859848022460938
1999-02-09,10.709432601928711
1999-02-10,10.799677848815918
1999-02-11,11.235877990722656
1999-02-12,11.070425033569336
1999-02-16,11.235877990722656
1999-02-17,11.28100299835205
1999-02-18,11.39381217956543
1999-02-19,11.431411743164062
1999-02-22,11.7623291015625
1999-02-23,11.912734985351562
1999-02-24,11.521661758422852
1999-02-25,11.446459770202637
1999-02-26,11.657039642333984
1999-03-01,11.702165603637695
1999-03-02,11.732244491577148
1999-03-03,11.61943244934082
1999-03-04,11.882661819458008
1999-03-05,12.18348217010498
1999-03-08,12.100753784179688
1999-03-09,12.198524475097656
1999-03-10,12.424144744873047
1999-03-11,12.484312057495117
1999-03-12,12.506875991821289
1999-03-15,12.544476509094238
1999-03-16,12.363978385925293
1999-03-17,12.25869369506836
1999-03-18,12.544476509094238
1999-03-19,12.306316375732422
1999-03-22,12.336472511291504
1999-03-23,11.91419792175293
1999-03-24,11.884039878845215
1999-03-25,12.155503273010254
1999-03-26,12.049933433532715
1999-03-29,12.321394920349121
1999-03-30,12.178122520446777
1999-03-31,12.034852027893066
1999-04-01,12.065013885498047
1999-04-05,12.306316375732422
1999-04-06,12.215821266174316
1999-04-07,12.547611236572266
1999-04-08,12.773828506469727
1999-04-09,12.743674278259277
1999-04-12,12.969888687133789
1999-04-13,12.954804420471191
1999-04-14,12.78891658782959
1999-04-15,12.66826343536377
1999-04-16,12.607937812805176
