Price,Close
Ticker,XLY
Date,
1998-12-22,9.398283958435059
1998-12-23,9.438639640808105
1998-12-24,9.611611366271973
1998-12-28,9.525126457214355
1998-12-29,9.73269271850586
1998-12-30,9.651975631713867
1998-12-31,9.640445709228516
1999-01-04,9.582778930664062
1999-01-05,9.744223594665527
1999-01-06,10.02098560333252
1999-01-07,10.009454727172852
1999-01-08,10.02098560333252
1999-01-11,9.969098091125488
1999-01-12,9.709633827209473
1999-01-13,9.75576114654541
1999-01-14,9.536659240722656
1999-01-15,9.657745361328125
1999-01-19,9.651975631713867
1999-01-20,9.813420295715332
1999-01-21,9.721160888671875
1999-01-22,9.767291069030762
1999-01-25,9.744223594665527
1999-01-26,9.974859237670898
1999-01-27,9.963329315185547
1999-01-28,10.067113876342773
1999-01-29,10.136302947998047
1999-02-01,10.1593656539917
1999-02-02,10.032517433166504
1999-02-03,10.193958282470703
1999-02-04,10.136302947998047
1999-02-05,9.882608413696289
1999-02-08,10.044055938720703
1999-02-09,9.73269271850586
1999-02-10,9.73269271850586
1999-02-11,10.049817085266113
1999-02-12,9.871077537536621
1999-02-16,9.997925758361816
1999-02-17,9.963329315185547
1999-02-18,9.974859237670898
1999-02-19,10.026758193969727
1999-02-22,10.280445098876953
1999-02-23,10.228554725646973
1999-02-24,10.10171127319336
1999-02-25,9.9863920211792
1999-02-26,10.072879791259766
1999-03-01,10.078640937805176
1999-03-02,10.10171127319336
1999-03-03,10.049817085266113
1999-03-04,10.263150215148926
1999-03-05,10.574502944946289
1999-03-08,10.620633125305176
1999-03-09,10.64946460723877
1999-03-10,10.620633125305176
1999-03-11,10.735946655273438
1999-03-12,10.782076835632324
1999-03-15,10.805139541625977
1999-03-16,10.74748420715332
1999-03-17,10.7013521194458
1999-03-18,10.885856628417969
1999-03-19,10.736061096191406
1999-03-22,10.62061882019043
1999-03-23,10.297382354736328
1999-03-24,10.21657943725586
1999-03-25,10.528268814086914
1999-03-26,10.459003448486328
1999-03-29,10.712969779968262
1999-03-30,10.724518775939941
1999-03-31,10.562896728515625
1999-04-01,10.55135440826416
1999-04-05,10.689882278442383
1999-04-06,10.747603416442871
1999-04-07,10.839960098266602
1999-04-08,11.082388877868652
1999-04-09,11.186285018920898
1999-04-12,11.27863883972168
1999-04-13,11.220919609069824
1999-04-14,10.966944694519043
1999-04-15,10.943859100341797
1999-04-16,10.978487968444824
1999-04-19,10.736061096191406
1999-04-20,10.874588966369629
1999-04-21,11.059301376342773
1999-04-22,11.08816146850586
1999-04-23,11.209372520446777
1999-04-26,11.140106201171875
1999-04-27,11.168970108032227
1999-04-28,11.128561973571777
1999-04-29,10.874588966369629
1999-04-30,10.839960098266602
1999-05-03,11.105476379394531
1999-05-04,10.978487968444824
1999-05-05,10.886137008666992
1999-05-06,10.643708229064941
1999-05-07,10.886137008666992
1999-05-10,10.874588966369629
1999-05-11,11.093929290771484
1999-05-12,11.16319465637207
1999-05-13,11.105476379394531
1999-05-14,10.886137008666992
1999-05-17,10.66679859161377
1999-05-18,10.736061096191406
1999-05-19,10.609075546264648
