Price,Close
Ticker,XLV
Date,
1998-12-22,16.85887336730957
1998-12-23,17.23773765563965
1998-12-24,17.342973709106445
1998-12-28,17.09040069580078
1998-12-29,17.469261169433594
1998-12-30,17.321928024291992
1998-12-31,17.511350631713867
1999-01-04,17.469261169433594
1999-01-05,17.74287986755371
1999-01-06,18.037538528442383
1999-01-07,17.953350067138672
1999-01-08,18.174341201782227
1999-01-11,18.21643829345703
1999-01-12,18.142776489257812
1999-01-13,17.974393844604492
1999-01-14,17.827068328857422
1999-01-15,18.06910514831543
1999-01-19,18.58477210998535
1999-01-20,18.690006256103516
1999-01-21,18.037538528442383
1999-01-22,17.9638729095459
1999-01-25,18.111204147338867
1999-01-26,18.195384979248047
1999-01-27,18.016489028930664
1999-01-28,18.353254318237305
1999-01-29,18.353254318237305
1999-02-01,18.458478927612305
1999-02-02,18.184856414794922
1999-02-03,18.532140731811523
1999-02-04,18.395347595214844
1999-02-05,18.184856414794922
1999-02-08,18.174341201782227
1999-02-09,17.848119735717773
1999-02-10,17.890214920043945
1999-02-11,18.374296188354492
1999-02-12,18.100683212280273
1999-02-16,18.269058227539062
1999-02-17,18.079635620117188
1999-02-18,18.311153411865234
1999-02-19,18.363765716552734
1999-02-22,18.753154754638672
1999-02-23,18.721572875976562
1999-02-24,18.500581741333008
1999-02-25,18.32167625427246
1999-02-26,18.374296188354492
1999-03-01,18.342723846435547
1999-03-02,18.332199096679688
1999-03-03,18.21643829345703
1999-03-04,18.542673110961914
1999-03-05,18.963623046875
1999-03-08,18.984670639038086
1999-03-09,18.837337493896484
1999-03-10,19.005704879760742
1999-03-11,19.131994247436523
1999-03-12,19.026769638061523
1999-03-15,19.08989715576172
1999-03-16,19.047813415527344
1999-03-17,18.94257164001465
1999-03-18,19.205665588378906
1999-03-19,19.121475219726562
1999-03-22,19.0688533782959
1999-03-23,18.542673110961914
1999-03-24,18.626867294311523
1999-03-25,18.94257164001465
1999-03-26,18.795246124267578
1999-03-29,19.026769638061523
1999-03-30,18.963623046875
1999-03-31,18.858381271362305
1999-04-01,18.858381271362305
1999-04-05,19.279325485229492
1999-04-06,19.300376892089844
1999-04-07,19.668710708618164
1999-04-08,19.868654251098633
1999-04-09,19.93180274963379
1999-04-12,20.436920166015625
1999-04-13,20.226455688476562
1999-04-14,20.037033081054688
1999-04-15,19.531898498535156
1999-04-16,19.342472076416016
1999-04-19,18.81629180908203
1999-04-20,19.174095153808594
1999-04-21,19.616085052490234
1999-04-22,20.015979766845703
1999-04-23,20.468507766723633
1999-04-26,20.436920166015625
1999-04-27,20.45798110961914
1999-04-28,19.910749435424805
1999-04-29,19.67922592163086
1999-04-30,19.531898498535156
1999-05-03,19.910749435424805
1999-05-04,19.531898498535156
1999-05-05,19.700279235839844
1999-05-06,19.784467697143555
1999-05-07,19.721323013305664
1999-05-10,19.67922592163086
1999-05-11,19.994937896728516
1999-05-12,20.184358596801758
1999-05-13,20.058082580566406
1999-05-14,19.700279235839844
1999-05-17,19.573989868164062
1999-05-18,19.363513946533203
1999-05-19,19.595046997070312
1999-05-20,19.858123779296875
1999-05-21,19.63713264465332
1999-05-24,19.174095153808594
1999-05-25,18.984670639038086
1999-05-26,19.005704879760742
1999-05-27,18.795246124267578
1999-05-28,18.932044982910156
1999-06-01,18.984670639038086
1999-06-02,18.921524047851562
1999-06-03,19.0688533782959
1999-06-04,19.531898498535156
1999-06-07,19.363513946533203
1999-06-08,19.205665588378906
1999-06-09,19.21619987487793
1999-06-10,19.058332443237305
1999-06-11,18.837337493896484
1999-06-14,18.94257164001465
1999-06-15,19.15304946899414
1999-06-16,19.531898498535156
1999-06-17,19.62661361694336
1999-06-18,19.531898498535156
1999-06-21,19.437179565429688
1999-06-22,19.405607223510742
1999-06-23,19.447715759277344
1999-06-24,19.08989715576172
1999-06-25,19.110944747924805
1999-06-28,19.321426391601562
1999-06-29,19.510848999023438
1999-06-30,19.76341438293457
1999-07-01,19.826562881469727
1999-07-02,19.826562881469727
1999-07-06,19.784467697143555
1999-07-07,19.910749435424805
1999-07-08,19.868654251098633
1999-07-09,19.95284080505371
1999-07-12,19.994937896728516
1999-07-13,19.95284080505371
1999-07-14,19.994937896728516
1999-07-15,20.08964729309082
1999-07-16,20.100170135498047
1999-07-19,20.015979766845703
1999-07-20,19.93180274963379
1999-07-21,19.889707565307617
1999-07-22,19.573989868164062
1999-07-23,19.405607223510742
1999-07-26,19.426664352416992
1999-07-27,19.784467697143555
1999-07-28,19.63713264465332
1999-07-29,19.300376892089844
1999-07-30,19.174095153808594
1999-08-02,19.047813415527344
1999-08-03,18.963623046875
1999-08-04,18.690006256103516
1999-08-05,18.63738250732422
1999-08-06,18.43743133544922
1999-08-09,18.458478927612305
1999-08-10,18.090160369873047
1999-08-11,18.269058227539062
1999-08-12,18.269058227539062
1999-08-13,18.58477210998535
1999-08-16,18.58477210998535
1999-08-17,18.81629180908203
1999-08-18,18.94257164001465
1999-08-19,18.858381271362305
1999-08-20,18.81629180908203
1999-08-23,18.99519157409668
1999-08-24,18.732091903686523
1999-08-25,19.110944747924805
1999-08-26,18.963623046875
1999-08-27,18.826805114746094
1999-08-30,18.374296188354492
1999-08-31,18.311153411865234
1999-09-01,18.332199096679688
1999-09-02,18.142776489257812
1999-09-03,18.721572875976562
1999-09-07,18.94257164001465
1999-09-08,18.858381271362305
1999-09-09,18.732091903686523
1999-09-10,18.837337493896484
1999-09-13,18.805767059326172
1999-09-14,18.616336822509766
1999-09-15,18.43743133544922
1999-09-16,18.44795799255371
1999-09-17,18.974143981933594
1999-09-20,18.74262046813965
1999-09-21,18.40585708618164
1999-09-22,18.363765716552734
1999-09-23,18.163820266723633
1999-09-24,17.87967872619629
1999-09-27,18.016489028930664
1999-09-28,17.848119735717773
1999-09-29,17.90072250366211
