year,quarter,eps_estimate,eps_reported,earnings_surprise,earnings_momentum,surprise_pct,operating_income,prev_operating_income,revenue,prev_revenue,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq
2020,Q2,1.89,1.89,0.0013,0.0,0.13,0,0,0,0,0,0,0,0,0
2020,Q3,2.81,3.13,0.1126,0.0,11.26,0,0,0,0,0,0,0,0,0
2020,Q4,2.07,2.62,0.2668,1.0,26.68,0,0,0,0,0,0,0,0,0
2021,Q1,2.44,2.14,-0.1217,0.0,-12.17,0,0,0,0,0,0,0,0,0
2021,Q2,2.34,2.75,0.1759,1.0,17.59,0,0,0,0,0,0,0,0,0
2021,Q3,3.58,3.76,0.0493,0.0,4.93,0,0,0,0,0,0,0,0,0
2021,Q4,2.65,2.98,0.1255,1.0,12.55,0,0,0,0,0,0,0,0,0
2022,Q1,2.79,2.92,0.0462,1.0,4.62,0,0,0,0,0,0,0,0,0
2022,Q2,3.04,3.04,0.0006,1.0,0.06,0,0,0,0,0,0,0,0,0
2022,Q4,3.13,3.07,-0.0181,0.0,-1.81,0,0,0,0,0,0,0,0,0
2022,Q4,4.2,4.2,-0.0008,1.0,-0.08,0,0,0,0,0,0,0,0,0
2023,Q1,3.23,3.3,0.0225,1.0,2.25,0,0,0,0,0,0,0,0,0
2023,Q2,3.19,2.93,-0.0827,0.0,-8.27,0,0,0,0,0,0,0,0,0
2023,Q3,4.78,4.86,0.0176,0.0,1.76,0,0,0,0,0,0,0,0,0
2023,Q4,3.42,3.58,0.0483,0.0,4.83,0,0,0,0,0,0,0,0,0
2024,Q1,3.61,3.92,0.0851,1.0,8.51,0,0,0,0,0,0,0,0,0
2024,Q2,3.77,3.78,0.0031,0.0,0.31,0,0,0,0,0,0,0,0,0
2024,Q3,5.06,5.29,0.0449,0.0,4.49,0,0,0,0,0,0,0,0,0
2024,Q4,3.8,4.04,0.0632,1.0,6.32,0,0,0,0,0,0,0,0,0
2025,Q1,4.1,4.02,-0.0192,0.0,-1.92,0,0,0,0,0,0,0,0,0
2025,Q2,4.23,4.28,0.0122,1.0,1.22,0,0,0,0,0,0,0,0,0
2025,Q3,5.81,5.87,0.0111,0.0,1.11,0,0,0,0,0,0,0,0,0
2025,Q4,4.28,4.5,0.0519,1.0,5.19,0,0,0,0,0,0,0,0,0
2026,Q1,4.54,4.58,0.0078,0.0,0.78,0,0,0,0,0,0,0,0,0
