date,name,position,change_dir,shares_before,shares_after,change_amount
2024-04-04,천상영,,,0,0,0
2024-04-17,정상혁,,,0,0,0
2024-04-17,김지온,,,0,0,0
2024-04-18,천상영,,,0,0,0
2024-04-18,고석헌,,,0,0,0
2024-04-18,이인균,,,0,0,0
2024-04-19,방동권,,,0,0,0
2024-04-23,박현주,,,0,0,0
2024-06-11,왕호민,,,0,0,0
2024-12-12,최영권,,,0,0,0
2025-01-03,왕호민,,,0,0,0
2025-01-03,이영호,,,0,0,0
2025-01-07,이인균,,,0,0,0
2025-01-07,천상영,,,0,0,0
2025-01-07,방동권,,,0,0,0
2025-01-07,김지온,,,0,0,0
2025-01-08,정상혁,,,0,0,0
2025-01-08,이영호,,,0,0,0
2025-01-13,고석헌,,,0,0,0
2025-01-16,김준환,,,0,0,0
2025-07-30,윤재원,,,0,0,0
2026-01-07,장정훈,,,0,0,0
2026-03-13,고석헌,,,0,0,0
2026-03-13,양인집,,,0,0,0
2026-03-30,장정훈,,,0,0,0
2026-04-07,나훈,,,0,0,0
2026-05-12,송성주,,,0,0,0
2024-12-12,최영권,,,0,0,0
2025-01-03,왕호민,,,0,0,0
2025-01-03,이영호,,,0,0,0
2025-01-07,이인균,,,0,0,0
2025-01-07,천상영,,,0,0,0
2025-01-07,방동권,,,0,0,0
2025-01-07,김지온,,,0,0,0
2025-01-08,정상혁,,,0,0,0
2025-01-08,이영호,,,0,0,0
2025-01-13,고석헌,,,0,0,0
2025-01-16,김준환,,,0,0,0
2025-07-30,윤재원,,,0,0,0
2026-01-07,장정훈,,,0,0,0
2026-03-13,고석헌,,,0,0,0
2026-03-13,양인집,,,0,0,0
2026-03-30,장정훈,,,0,0,0
2026-04-07,나훈,,,0,0,0
2026-05-12,송성주,,,0,0,0
