date,order_imbalance,imbalance_volatility,opening_imbalance,closing_imbalance,bid_depth_ratio,spread_pct,n_snapshots
2026-05-04,0.4627355875681544,0.2994495735273336,0.3533423848441631,0.3196634073802919,0.1529532438411442,0.0731428407182056,39
2026-05-05,0.632577490252318,2.251074338154753e-16,0.6325774902523182,0.6325774902523182,0.2338892595062751,0.0613873542049959,37
2026-05-06,0.4508648758906167,0.3945027588687671,-0.7322113132845216,0.2003047909322789,0.1124063761199499,0.088757155118377,34
2026-05-07,0.2456158491178312,0.4426540615164447,-0.1359148712058656,-0.2552019369099774,0.0991156232337147,0.0952177002914094,33
2026-05-08,0.2134613444198929,0.298333750680365,-0.0428371086118371,0.321301053008917,0.2191716155879056,0.0778803359123764,29
2026-05-11,0.3722386367305147,0.3663302979891495,-0.0798931826308994,0.0033937770635295,0.1000083332859587,0.0764001223325597,27
2026-05-12,0.1614311254002315,0.3512539329069007,-0.0047556741142138,0.1284838024689278,0.1214382319599092,0.0992549752871382,30
2026-05-13,0.1641939920942961,0.4801649051443873,-0.0829909255542288,0.604333656113684,0.194848574605565,0.1021202904507194,28
2026-05-14,0.3609276012201291,0.4239161651721457,-0.1435184891635378,0.0,0.1114830785996725,0.0899032180957165,27
2026-05-15,0.2689164217504573,0.432673636797344,-0.0026726097562381,-0.2295074289589966,0.0778793502819665,0.099101821877757,24
2026-05-18,0.397248000336468,0.3732252289051492,0.1695225155202189,0.4757179087482865,0.1268467405147748,0.0886919975565054,28
2026-05-19,0.4040881380318489,0.4265319146917457,0.108568630381723,0.2237589275573552,0.0675282015702478,0.1278378741538988,28
2026-05-20,0.1395118528333939,0.4519861749732229,0.1879955086392922,-0.4279104050793545,0.1219326141675235,0.1398913672068861,35
2026-05-21,0.2553547234731453,0.4250626114993185,0.1425380213827962,0.1241404530651042,0.1112696075427772,0.1107736757343978,31
2026-05-22,0.1003061249446914,0.395059198745898,0.0802082012758019,0.0,0.1153397805662503,0.0942885438138999,25
2026-05-25,0.6305433186487368,0.0,0.6305433186487368,0.6305433186487368,0.1894812680114136,0.0758150113721942,42
