year,quarter,operating_income,prev_operating_income,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq,earnings_surprise,earnings_momentum
2025,Q2,137949202208.0,0.0,137949202208.0,,,,,0.0,0.0
2025,Q3,153887005956.0,0.0,15937803748.0,,,,-0.8844661404857641,-0.7071067811865476,-1.0
2025,Q4,470938604768.0,405432507241.0,317051598812.0,,,,18.893054515229935,1.0568865115667254,0.0
2026,Q1,291247018712.0,0.0,291247018712.0,,,,-0.08138921297571244,0.7156552796703158,1.0
