date,news_sentiment_mean,news_sentiment_std,news_count,volume_ratio,source,news_positive_total,news_negative_total,news_pos_ratio,news_intensity
2016-08-23,0.3733,0.1345,0,0.5484,price_proxy,,,,
2016-08-24,0.4133,0.1351,0,0.4511,price_proxy,,,,
2016-08-25,0.4003,0.1337,0,0.2583,price_proxy,,,,
2016-08-26,0.4724,0.1337,0,0.3519,price_proxy,,,,
2016-08-29,0.4097,0.1307,0,0.5884,price_proxy,,,,
2016-08-30,0.4573,0.1143,0,0.5359,price_proxy,,,,
2016-08-31,0.4373,0.1125,0,0.7727,price_proxy,,,,
2016-09-01,0.479,0.1111,0,0.4427,price_proxy,,,,
2016-09-02,0.472,0.1032,0,0.3009,price_proxy,,,,
2016-09-05,0.5218,0.1035,0,0.6357,price_proxy,,,,
2016-09-06,0.5436,0.1008,0,0.7858,price_proxy,,,,
2016-09-07,0.5647,0.1046,0,1.0587,price_proxy,,,,
2016-09-08,0.4576,0.1091,0,1.8624,price_proxy,,,,
2016-09-09,0.4362,0.1047,0,0.9826,price_proxy,,,,
2016-09-12,0.4065,0.107,0,0.6593,price_proxy,,,,
2016-09-13,0.3861,0.0892,0,0.5938,price_proxy,,,,
2016-09-19,0.3676,0.0909,0,0.9886,price_proxy,,,,
2016-09-20,0.4422,0.0909,0,0.4147,price_proxy,,,,
2016-09-21,0.544,0.0946,0,1.4854,price_proxy,,,,
2016-09-22,0.5906,0.0946,0,1.137,price_proxy,,,,
2016-09-23,0.5679,0.0919,0,0.9403,price_proxy,,,,
2016-09-26,0.5075,0.09,0,0.7678,price_proxy,,,,
2016-09-27,0.5074,0.0903,0,1.393,price_proxy,,,,
2016-09-28,0.3925,0.0925,0,1.0205,price_proxy,,,,
2016-09-29,0.4206,0.0847,0,0.9766,price_proxy,,,,
2016-09-30,0.4197,0.0853,0,0.7734,price_proxy,,,,
2016-10-04,0.4703,0.0847,0,1.0862,price_proxy,,,,
2016-10-05,0.463,0.0818,0,0.7752,price_proxy,,,,
2016-10-06,0.5076,0.0818,0,0.9142,price_proxy,,,,
2016-10-07,0.515,0.0822,0,0.9639,price_proxy,,,,
2016-10-10,0.5608,0.0822,0,0.9328,price_proxy,,,,
2016-10-11,0.5528,0.0784,0,0.9097,price_proxy,,,,
2016-10-12,0.5075,0.0732,0,1.0774,price_proxy,,,,
2016-10-13,0.4849,0.0726,0,0.7788,price_proxy,,,,
2016-10-14,0.4328,0.0677,0,0.991,price_proxy,,,,
2016-10-17,0.3524,0.0747,0,1.2938,price_proxy,,,,
2016-10-18,0.3162,0.0742,0,1.3399,price_proxy,,,,
2016-10-19,0.3195,0.0756,0,2.3254,price_proxy,,,,
2016-10-20,0.3023,0.0607,0,1.4893,price_proxy,,,,
2016-10-21,0.3456,0.0632,0,0.9262,price_proxy,,,,
2016-10-24,0.4044,0.0635,0,0.7664,price_proxy,,,,
2016-10-25,0.3704,0.0686,0,1.2162,price_proxy,,,,
2016-10-26,0.3843,0.0677,0,0.7232,price_proxy,,,,
2016-10-27,0.4747,0.0751,0,0.7136,price_proxy,,,,
2016-10-28,0.4414,0.0736,0,0.5568,price_proxy,,,,
2016-10-31,0.2322,0.1301,0,2.7934,price_proxy,,,,
2016-11-01,0.2662,0.1284,0,1.2958,price_proxy,,,,
2016-11-02,0.1895,0.1353,0,2.0004,price_proxy,,,,
2016-11-03,0.1838,0.1405,0,0.6902,price_proxy,,,,
2016-11-04,0.1862,0.1379,0,0.3648,price_proxy,,,,
2016-11-07,0.4614,0.1465,0,0.6401,price_proxy,,,,
2016-11-08,0.4804,0.1456,0,0.4573,price_proxy,,,,
2016-11-09,0.5332,0.1464,0,1.3697,price_proxy,,,,
2016-11-10,0.5305,0.1513,0,1.0525,price_proxy,,,,
2016-11-11,0.5757,0.1542,0,0.5667,price_proxy,,,,
2016-11-14,0.5493,0.1572,0,0.3634,price_proxy,,,,
2016-11-15,0.5495,0.157,0,0.534,price_proxy,,,,
2016-11-16,0.7165,0.1673,0,0.9814,price_proxy,,,,
2016-11-17,0.68,0.1667,0,0.2641,price_proxy,,,,
2016-11-18,0.569,0.1697,0,0.5837,price_proxy,,,,
2016-11-21,0.4712,0.1706,0,0.2979,price_proxy,,,,
2016-11-22,0.529,0.171,0,0.3354,price_proxy,,,,
2016-11-23,0.3618,0.1746,0,0.3361,price_proxy,,,,
2016-11-24,0.3624,0.1714,0,0.783,price_proxy,,,,
2016-11-25,0.481,0.1745,0,0.4304,price_proxy,,,,
2016-11-28,0.4707,0.135,0,0.4878,price_proxy,,,,
2016-11-29,0.4905,0.1391,0,0.7618,price_proxy,,,,
2016-11-30,0.6584,0.1299,0,0.9395,price_proxy,,,,
2016-12-01,0.6084,0.1311,0,1.3955,price_proxy,,,,
2016-12-02,0.5577,0.1306,0,0.388,price_proxy,,,,
2016-12-05,0.5495,0.131,0,0.5873,price_proxy,,,,
2016-12-06,0.4713,0.131,0,0.4461,price_proxy,,,,
2016-12-07,0.3807,0.1263,0,0.5839,price_proxy,,,,
2016-12-08,0.4439,0.1253,0,0.4976,price_proxy,,,,
2016-12-09,0.4626,0.1247,0,0.4524,price_proxy,,,,
2016-12-12,0.5773,0.1246,0,0.6976,price_proxy,,,,
2016-12-13,0.6262,0.1255,0,2.4284,price_proxy,,,,
2016-12-14,0.6854,0.1173,0,1.65,price_proxy,,,,
2016-12-15,0.7115,0.1202,0,1.7893,price_proxy,,,,
2016-12-16,0.7095,0.1118,0,1.0881,price_proxy,,,,
2016-12-19,0.686,0.1072,0,1.3202,price_proxy,,,,
2016-12-20,0.6644,0.1055,0,2.1199,price_proxy,,,,
2016-12-21,0.6429,0.0932,0,1.0843,price_proxy,,,,
2016-12-22,0.5609,0.0959,0,1.085,price_proxy,,,,
2016-12-23,0.569,0.0943,0,0.8205,price_proxy,,,,
2016-12-26,0.5681,0.0852,0,1.227,price_proxy,,,,
2016-12-27,0.5928,0.0815,0,0.5823,price_proxy,,,,
