date,short_proxy_vol,short_proxy_foreign,short_proxy_score
2026-02-19,0.0,0,0.0
2026-02-20,0.598,0,0.299
2026-02-23,0.0,0,0.0
2026-02-24,0.0,1,0.5
2026-02-25,0.0,0,0.0
2026-02-26,0.0,0,0.0
2026-02-27,0.0,0,0.0
2026-03-03,0.0,0,0.0
2026-03-04,1.171,0,0.586
2026-03-05,0.0,0,0.0
2026-03-06,0.0,0,0.0
2026-03-09,0.631,0,0.316
2026-03-10,1.042,1,1.021
2026-03-11,0.0,0,0.0
2026-03-12,0.0,0,0.0
2026-03-13,0.0,0,0.0
2026-03-16,0.0,1,0.5
2026-03-17,0.0,0,0.0
2026-03-18,0.0,1,0.5
2026-03-19,0.64,0,0.32
2026-03-20,0.0,0,0.0
2026-03-23,0.877,0,0.438
2026-03-24,0.0,0,0.0
2026-03-25,0.0,0,0.0
2026-03-26,1.097,1,1.048
2026-03-27,0.0,0,0.0
2026-03-30,0.833,1,0.916
2026-03-31,1.041,0,0.52
2026-04-01,0.0,0,0.0
2026-04-02,1.968,0,0.984
2026-04-03,0.978,0,0.489
2026-04-06,0.841,0,0.42
2026-04-07,0.0,0,0.0
2026-04-08,0.0,0,0.0
2026-04-09,0.0,0,0.0
2026-04-10,0.0,0,0.0
2026-04-13,0.0,0,0.0
2026-04-14,1.226,0,0.613
2026-04-15,0.0,0,0.0
2026-04-16,0.0,0,0.0
2026-04-17,0.0,0,0.0
2026-04-20,0.0,0,0.0
2026-04-21,0.932,0,0.466
2026-04-22,1.298,0,0.649
2026-04-23,0.0,0,0.0
2026-04-24,0.0,0,0.0
2026-04-27,0.0,0,0.0
2026-04-28,1.014,0,0.507
2026-04-29,0.968,0,0.484
2026-04-30,0.891,0,0.446
2026-05-04,0.914,0,0.457
2026-05-06,0.968,0,0.484
2026-05-07,0.0,0,0.0
2026-05-08,0.0,0,0.0
2026-05-11,0.86,0,0.43
2026-05-12,0.0,0,0.0
2026-05-13,0.944,1,0.972
2026-05-14,0.0,0,0.0
2026-05-15,0.788,0,0.394
2026-05-18,1.296,1,1.148
2026-05-19,1.46,0,0.73
2026-07-21,1.46,0,0.73
