date,close,volume,inst_net_buy,foreign_net_buy,foreign_net_buy_norm,inst_net_buy_norm,foreign_ratio_feat,short_proxy_score,source,foreign_ratio,personal_net_buy,inst_net_value,foreign_net_value
2018-11-14,6833.0,364280.0,0.0,0.0,-4e-06,0.0,,0.0,ohlcv_proxy,,,,
2018-11-15,6733.0,381384.0,0.0,0.0,-4e-06,0.0,,0.0,ohlcv_proxy,,,,
2018-11-16,7017.0,865967.0,0.0,0.0,-3e-06,0.0,,0.0,ohlcv_proxy,,,,
2018-11-19,6950.0,219223.0,0.0,0.0,-2e-06,0.0,,0.0,ohlcv_proxy,,,,
2018-11-20,6567.0,232886.0,0.0,0.0,-3e-06,0.0,,0.0,ohlcv_proxy,,,,
2018-11-21,6350.0,240697.0,0.0,0.0,-3e-06,0.0,,0.0,ohlcv_proxy,,,,
2018-11-22,6117.0,423491.0,0.0,0.0,-4e-06,0.0,,0.0,ohlcv_proxy,,,,
2018-11-23,5733.0,325768.0,0.0,0.0,-5e-06,0.0,,0.0,ohlcv_proxy,,,,
2018-11-26,5800.0,242055.0,0.0,0.0,-4e-06,0.0,,0.0,ohlcv_proxy,,,,
2018-11-27,6050.0,255280.0,0.0,0.0,-3e-06,0.0,,0.0,ohlcv_proxy,,,,
2018-11-28,6167.0,336240.0,0.0,0.0,-2e-06,0.0,-0.2,0.0,ohlcv_proxy,,,,
2018-11-29,5983.0,147763.0,0.0,0.0,-2e-06,0.0,-0.2,0.0,ohlcv_proxy,,,,
2018-11-30,6283.0,532264.0,0.0,0.0,-1e-06,0.0,-0.179129,0.0,ohlcv_proxy,,,,
2018-12-03,6383.0,316612.0,0.0,0.0,-1e-06,0.0,-0.145503,0.0,ohlcv_proxy,,,,
2018-12-04,6467.0,425234.0,0.0,0.0,-0.0,0.0,-0.099022,0.0,ohlcv_proxy,,,,
2018-12-05,6300.0,174185.0,0.0,0.0,-1e-06,0.0,-0.073822,0.0,ohlcv_proxy,,,,
2018-12-06,6067.0,108864.0,0.0,0.0,-1e-06,0.0,-0.050644,0.0,ohlcv_proxy,,,,
2018-12-07,6017.0,108371.0,0.0,0.0,-1e-06,0.0,-0.030483,0.0,ohlcv_proxy,,,,
2018-12-10,5833.0,100045.0,0.0,0.0,-2e-06,0.0,-0.031928,0.0,ohlcv_proxy,,,,
2018-12-11,5817.0,81473.0,0.0,0.0,-2e-06,0.0,-0.054787,0.0,ohlcv_proxy,,,,
2018-12-12,6300.0,211256.0,0.0,0.0,-0.0,0.0,-0.047801,0.0,ohlcv_proxy,,,,
2018-12-13,6683.0,463356.0,0.0,0.0,1e-06,0.1,-0.001532,0.0,ohlcv_proxy,,,,
2018-12-14,6733.0,254578.0,0.0,0.0,1e-06,0.1,0.031588,0.0,ohlcv_proxy,,,,
2018-12-17,6683.0,116456.0,0.0,0.0,1e-06,0.1,0.047321,0.0,ohlcv_proxy,,,,
2018-12-18,6517.0,183713.0,0.0,0.0,0.0,0.1,0.054962,0.0,ohlcv_proxy,,,,
2018-12-19,6817.0,461636.0,0.0,0.0,1e-06,0.2,0.064935,0.0,ohlcv_proxy,,,,
2018-12-20,6783.0,254498.0,0.0,0.0,1e-06,0.2,0.062246,0.0,ohlcv_proxy,,,,
2018-12-21,6933.0,339402.0,0.0,0.0,1e-06,0.2,0.05709,0.0,ohlcv_proxy,,,,
2018-12-24,6867.0,131295.0,0.0,0.0,1e-06,0.2,0.052813,0.0,ohlcv_proxy,,,,
2018-12-26,6767.0,156935.0,0.0,0.0,0.0,0.2,0.053128,0.0,ohlcv_proxy,,,,
2018-12-27,6583.0,137160.0,0.0,0.0,-0.0,0.2,0.045175,0.0,ohlcv_proxy,,,,
2018-12-28,6550.0,90569.0,0.0,0.0,-0.0,0.1,0.039499,0.0,ohlcv_proxy,,,,
2019-01-02,6633.0,99628.0,0.0,0.0,0.0,0.1,0.018535,0.0,ohlcv_proxy,,,,
2019-01-03,6283.0,158788.0,0.0,0.0,-1e-06,0.1,-0.0028,0.0,ohlcv_proxy,,,,
2019-01-04,6183.0,114365.0,0.0,0.0,-1e-06,0.1,-0.022028,0.0,ohlcv_proxy,,,,
2019-01-07,6483.0,118680.0,0.0,0.0,-0.0,0.0,-0.027347,0.0,ohlcv_proxy,,,,
2019-01-08,6700.0,113589.0,0.0,0.0,0.0,0.0,-0.025019,0.0,ohlcv_proxy,,,,
2019-01-09,7267.0,569931.0,0.0,0.0,1e-06,0.1,0.02226,0.0,ohlcv_proxy,,,,
2019-01-10,7533.0,410047.0,0.0,0.0,2e-06,0.2,0.048683,0.0,ohlcv_proxy,,,,
2019-01-11,7450.0,327618.0,0.0,0.0,1e-06,0.2,0.059248,0.0,ohlcv_proxy,,,,
2019-01-14,7433.0,183125.0,0.0,0.0,1e-06,0.2,0.063026,0.0,ohlcv_proxy,,,,
2019-01-15,7250.0,225539.0,0.0,0.0,1e-06,0.2,0.061018,0.0,ohlcv_proxy,,,,
2019-01-16,7117.0,218516.0,0.0,0.0,1e-06,0.2,0.058611,0.0,ohlcv_proxy,,,,
2019-01-17,6883.0,131245.0,0.0,0.0,0.0,0.2,0.041217,0.0,ohlcv_proxy,,,,
2019-01-18,7417.0,377085.0,0.0,0.0,1e-06,0.3,0.032785,0.0,ohlcv_proxy,,,,
2019-01-21,7417.0,221776.0,0.0,0.0,1e-06,0.3,0.026945,0.0,ohlcv_proxy,,,,
2019-01-22,7267.0,104587.0,0.0,0.0,1e-06,0.3,0.024251,0.0,ohlcv_proxy,,,,
2019-01-23,7217.0,83595.0,0.0,0.0,0.0,0.2,0.026339,0.0,ohlcv_proxy,,,,
2019-01-24,7167.0,98112.0,0.0,0.0,0.0,0.1,0.031595,0.0,ohlcv_proxy,,,,
2019-01-25,7400.0,150454.0,0.0,0.0,1e-06,0.1,0.02438,0.0,ohlcv_proxy,,,,
2019-01-28,7233.0,84297.0,0.0,0.0,0.0,0.1,0.013785,0.0,ohlcv_proxy,,,,
2019-01-29,6950.0,168484.0,0.0,0.0,-0.0,0.1,0.000305,0.0,ohlcv_proxy,,,,
2019-01-30,7017.0,94101.0,0.0,0.0,-0.0,0.1,-0.005382,0.0,ohlcv_proxy,,,,
2019-01-31,6967.0,76599.0,0.0,0.0,-0.0,0.1,-0.013678,0.0,ohlcv_proxy,,,,
2019-02-01,6917.0,97490.0,0.0,0.0,-0.0,0.0,-0.03319,0.0,ohlcv_proxy,,,,
2019-02-07,7067.0,62092.0,0.0,0.0,0.0,0.0,-0.040216,0.0,ohlcv_proxy,,,,
2019-02-08,7100.0,57852.0,0.0,0.0,0.0,0.0,-0.038156,0.0,ohlcv_proxy,,,,
2019-02-11,7283.0,143261.0,0.0,0.0,0.0,0.0,-0.02628,0.0,ohlcv_proxy,,,,
2019-02-12,7317.0,96692.0,0.0,0.0,0.0,0.0,-0.012381,0.0,ohlcv_proxy,,,,
2019-02-13,7317.0,56295.0,0.0,0.0,0.0,0.0,0.001527,0.0,ohlcv_proxy,,,,
2019-02-14,7400.0,72513.0,0.0,0.0,1e-06,0.0,0.010126,0.0,ohlcv_proxy,,,,
2019-02-15,7600.0,251644.0,0.0,0.0,1e-06,0.1,0.025219,0.0,ohlcv_proxy,,,,
2019-02-18,7633.0,154989.0,0.0,0.0,1e-06,0.1,0.031795,0.0,ohlcv_proxy,,,,
2019-02-19,7283.0,288064.0,0.0,0.0,0.0,0.0,0.021124,0.1,ohlcv_proxy,,,,
2019-02-20,7167.0,125810.0,0.0,0.0,-0.0,0.0,0.020082,0.1,ohlcv_proxy,,,,
2019-02-21,7467.0,149222.0,0.0,0.0,0.0,0.0,0.021357,0.1,ohlcv_proxy,,,,
2019-02-22,7417.0,79498.0,0.0,0.0,0.0,0.0,0.013231,0.1,ohlcv_proxy,,,,
