date,close,volume,inst_net_buy,foreign_net_buy,foreign_net_buy_norm,inst_net_buy_norm,foreign_ratio_feat,short_proxy_score,source,foreign_ratio
2016-01-15,2440.0,1737924.0,0.0,0.0,2e-06,0.0,,0.0,ohlcv_proxy,
2016-01-18,2595.0,1581431.0,0.0,0.0,5e-06,0.0,,0.0,ohlcv_proxy,
2016-01-19,2595.0,1091631.0,0.0,0.0,5e-06,0.0,,0.0,ohlcv_proxy,
2016-01-20,2500.0,672050.0,0.0,0.0,2e-06,0.0,,0.0,ohlcv_proxy,
2016-01-21,2560.0,360772.0,0.0,0.0,3e-06,0.0,,0.0,ohlcv_proxy,
2016-01-22,2500.0,400255.0,0.0,0.0,2e-06,0.0,,0.0,ohlcv_proxy,
2016-01-25,2535.0,402456.0,0.0,0.0,2e-06,0.0,,0.0,ohlcv_proxy,
2016-01-26,2475.0,307442.0,0.0,0.0,1e-06,0.0,,0.0,ohlcv_proxy,
2016-01-27,2455.0,205451.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,
2016-01-28,2470.0,282588.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,
2016-01-29,2445.0,284814.0,0.0,0.0,-0.0,0.0,-0.003653,0.0,ohlcv_proxy,
2016-02-01,2520.0,379168.0,0.0,0.0,1e-06,0.0,-0.006738,0.0,ohlcv_proxy,
2016-02-02,2580.0,845165.0,0.0,0.0,2e-06,0.0,0.007297,0.0,ohlcv_proxy,
2016-02-03,2500.0,400225.0,0.0,0.0,1e-06,0.0,0.010548,0.0,ohlcv_proxy,
2016-02-04,2710.0,1385001.0,0.0,0.0,4e-06,0.1,0.031829,0.0,ohlcv_proxy,
2016-02-05,2640.0,484976.0,0.0,0.0,2e-06,0.1,0.033942,0.0,ohlcv_proxy,
2016-02-11,2460.0,478383.0,0.0,0.0,-1e-06,0.1,0.029501,0.0,ohlcv_proxy,
2016-02-12,2205.0,1038283.0,0.0,0.0,-5e-06,0.0,-0.00229,0.0,ohlcv_proxy,
2016-02-15,2270.0,293767.0,0.0,0.0,-4e-06,0.0,-0.008525,0.0,ohlcv_proxy,
2016-02-16,2315.0,172891.0,0.0,0.0,-2e-06,0.0,-0.062357,0.0,ohlcv_proxy,
2016-02-17,2290.0,283977.0,0.0,0.0,-3e-06,0.0,-0.091831,0.0,ohlcv_proxy,
2016-02-18,2320.0,173751.0,0.0,0.0,-2e-06,0.0,-0.101834,0.0,ohlcv_proxy,
2016-02-19,2340.0,230383.0,0.0,0.0,-1e-06,0.0,-0.073677,0.0,ohlcv_proxy,
2016-02-22,2345.0,156880.0,0.0,0.0,-1e-06,0.0,-0.06586,0.0,ohlcv_proxy,
2016-02-23,2395.0,194795.0,0.0,0.0,-0.0,-0.1,-0.057827,0.0,ohlcv_proxy,
2016-02-24,2295.0,226245.0,0.0,0.0,-2e-06,-0.1,-0.05398,0.0,ohlcv_proxy,
2016-02-25,2290.0,153200.0,0.0,0.0,-2e-06,-0.1,-0.053194,0.0,ohlcv_proxy,
2016-02-26,2335.0,146430.0,0.0,0.0,-1e-06,0.0,-0.052697,0.0,ohlcv_proxy,
2016-02-29,2405.0,422014.0,0.0,0.0,1e-06,0.0,-0.041371,0.0,ohlcv_proxy,
2016-03-02,2435.0,210623.0,0.0,0.0,1e-06,0.0,-0.037802,0.0,ohlcv_proxy,
2016-03-03,2380.0,241731.0,0.0,0.0,-0.0,0.0,-0.030301,0.0,ohlcv_proxy,
2016-03-04,2400.0,203929.0,0.0,0.0,0.0,0.0,-0.022551,0.0,ohlcv_proxy,
2016-03-07,2440.0,414699.0,0.0,0.0,1e-06,0.0,-0.008852,0.0,ohlcv_proxy,
2016-03-08,2460.0,310042.0,0.0,0.0,1e-06,0.0,-0.002444,0.0,ohlcv_proxy,
2016-03-09,2480.0,369233.0,0.0,0.0,1e-06,0.0,0.027213,0.0,ohlcv_proxy,
2016-03-10,2480.0,182563.0,0.0,0.0,1e-06,0.0,0.04154,0.0,ohlcv_proxy,
2016-03-11,2500.0,220072.0,0.0,0.0,1e-06,0.0,0.048966,0.0,ohlcv_proxy,
2016-03-14,2480.0,130251.0,0.0,0.0,1e-06,0.0,0.03775,0.0,ohlcv_proxy,
2016-03-15,2460.0,222499.0,0.0,0.0,1e-06,0.0,0.03365,0.0,ohlcv_proxy,
2016-03-16,2445.0,181185.0,0.0,0.0,0.0,0.0,0.028728,0.0,ohlcv_proxy,
2016-03-17,2490.0,475761.0,0.0,0.0,1e-06,0.1,0.024597,0.0,ohlcv_proxy,
2016-03-18,2495.0,195041.0,0.0,0.0,1e-06,0.1,0.021313,0.0,ohlcv_proxy,
2016-03-21,2530.0,163006.0,0.0,0.0,1e-06,0.1,0.020848,0.0,ohlcv_proxy,
2016-03-22,2520.0,359006.0,0.0,0.0,1e-06,0.1,0.022545,0.0,ohlcv_proxy,
2016-03-23,2500.0,241987.0,0.0,0.0,1e-06,0.1,0.023519,0.0,ohlcv_proxy,
2016-03-24,2470.0,154133.0,0.0,0.0,0.0,0.1,0.020923,0.0,ohlcv_proxy,
2016-03-25,2425.0,242837.0,0.0,0.0,-1e-06,0.1,0.013312,0.0,ohlcv_proxy,
2016-03-28,2405.0,140488.0,0.0,0.0,-1e-06,0.1,0.00587,0.0,ohlcv_proxy,
2016-03-29,2415.0,151354.0,0.0,0.0,-1e-06,0.1,-0.006573,0.0,ohlcv_proxy,
2016-03-30,2415.0,157026.0,0.0,0.0,-1e-06,0.1,-0.014991,0.0,ohlcv_proxy,
2016-03-31,2390.0,154036.0,0.0,0.0,-1e-06,0.0,-0.02166,0.0,ohlcv_proxy,
2016-04-01,2345.0,149345.0,0.0,0.0,-2e-06,0.0,-0.028378,0.0,ohlcv_proxy,
2016-04-04,2350.0,159579.0,0.0,0.0,-1e-06,0.0,-0.032145,0.0,ohlcv_proxy,
2016-04-05,2405.0,190665.0,0.0,0.0,-0.0,0.0,-0.031521,0.0,ohlcv_proxy,
2016-04-06,2405.0,90668.0,0.0,0.0,-0.0,0.0,-0.031969,0.0,ohlcv_proxy,
2016-04-07,2385.0,110934.0,0.0,0.0,-1e-06,0.0,-0.031351,0.0,ohlcv_proxy,
2016-04-08,2370.0,165628.0,0.0,0.0,-1e-06,0.0,-0.026802,0.0,ohlcv_proxy,
2016-04-11,2360.0,214176.0,0.0,0.0,-1e-06,0.0,-0.024247,0.0,ohlcv_proxy,
