날짜,시가,고가,저가,종가,거래량
2024-07-11,79900.0,89500.0,68000.0,71000.0,17166500.0
2024-07-12,72000.0,72700.0,66900.0,70100.0,4488940.0
2024-07-15,68600.0,73000.0,66700.0,71400.0,3319811.0
2024-07-16,70200.0,71900.0,67400.0,68600.0,1604995.0
2024-07-17,69200.0,69600.0,64500.0,64500.0,1595377.0
2024-07-18,63000.0,63500.0,60500.0,61400.0,1089187.0
2024-07-19,61300.0,67600.0,61100.0,63900.0,2347580.0
2024-07-22,64900.0,69700.0,64800.0,68500.0,2061955.0
2024-07-23,67400.0,69700.0,65200.0,66600.0,1135672.0
2024-07-24,66500.0,68800.0,62100.0,62100.0,952450.0
2024-07-25,61100.0,67300.0,60600.0,66400.0,1167938.0
2024-07-26,65800.0,67000.0,63000.0,65900.0,814643.0
2024-07-29,65200.0,67000.0,63700.0,64100.0,568203.0
2024-07-30,64100.0,67800.0,64100.0,67300.0,848597.0
2024-07-31,66900.0,67700.0,65600.0,67000.0,431796.0
2024-08-01,67000.0,70400.0,66800.0,69900.0,847503.0
2024-08-02,68500.0,69500.0,64300.0,65500.0,617071.0
2024-08-05,63500.0,64700.0,54600.0,57800.0,841601.0
2024-08-06,60100.0,64900.0,58800.0,63800.0,724546.0
2024-08-07,65000.0,69300.0,63400.0,68500.0,755370.0
2024-08-08,67600.0,74900.0,67300.0,73900.0,1567164.0
2024-08-09,73800.0,78800.0,70400.0,71600.0,1551101.0
2024-08-12,70900.0,76900.0,70800.0,75500.0,1288432.0
2024-08-13,76400.0,78900.0,73500.0,78300.0,1554265.0
2024-08-14,77900.0,81000.0,68700.0,69600.0,2119664.0
2024-08-16,67400.0,68500.0,63000.0,63100.0,1428018.0
2024-08-19,61800.0,64500.0,61700.0,62500.0,692239.0
2024-08-20,63800.0,67400.0,63600.0,67400.0,766382.0
2024-08-21,67100.0,68600.0,66000.0,66000.0,358496.0
2024-08-22,67300.0,69000.0,66200.0,67000.0,418422.0
2024-08-23,66600.0,67900.0,65500.0,66200.0,234807.0
2024-08-26,67000.0,68600.0,65900.0,68200.0,272462.0
2024-08-27,68600.0,71300.0,63700.0,65100.0,677945.0
2024-08-28,65600.0,65700.0,63600.0,63800.0,238683.0
2024-08-29,63300.0,65000.0,61400.0,61800.0,313670.0
2024-08-30,62000.0,64500.0,61700.0,63800.0,235851.0
2024-09-02,63800.0,64100.0,61900.0,62600.0,219963.0
2024-09-03,63300.0,64400.0,61600.0,61800.0,224593.0
2024-09-04,60200.0,62100.0,59400.0,60400.0,200189.0
2024-09-05,60700.0,62100.0,59900.0,60500.0,188876.0
2024-09-06,60900.0,61000.0,58000.0,58000.0,219278.0
2024-09-09,56600.0,58600.0,56000.0,57800.0,158773.0
2024-09-10,58000.0,58400.0,54700.0,55000.0,184306.0
2024-09-11,56900.0,61300.0,56300.0,58000.0,380232.0
2024-09-12,58500.0,62000.0,57700.0,62000.0,234108.0
2024-09-13,61600.0,61900.0,60400.0,61000.0,91753.0
2024-09-19,61900.0,62200.0,57800.0,58700.0,190930.0
2024-09-20,58700.0,60900.0,57100.0,60300.0,281079.0
2024-09-23,60000.0,60200.0,58800.0,59200.0,95924.0
