date,close,volume,inst_net_buy,foreign_net_buy,foreign_net_buy_norm,inst_net_buy_norm,foreign_ratio_feat,short_proxy_score,source,foreign_ratio,personal_net_buy,inst_net_value,foreign_net_value
2024-04-03,14227.0,1024097.0,0.0,0.0,-1e-06,0.0,,0.0,ohlcv_proxy,,,,
2024-04-04,13526.0,630695.0,0.0,0.0,-1e-06,0.0,,0.0,ohlcv_proxy,,,,
2024-04-05,12776.0,622041.0,0.0,0.0,-2e-06,0.0,,0.0,ohlcv_proxy,,,,
2024-04-08,12992.0,1256538.0,0.0,0.0,-1e-06,0.0,,0.0,ohlcv_proxy,,,,
2024-04-09,12175.0,415956.0,0.0,0.0,-2e-06,0.0,,0.0,ohlcv_proxy,,,,
2024-04-11,11808.0,214745.0,0.0,0.0,-2e-06,0.0,,0.0,ohlcv_proxy,,,,
2024-04-12,11892.0,359879.0,0.0,0.0,-2e-06,0.0,,0.0,ohlcv_proxy,,,,
2024-04-15,11108.0,271799.0,0.0,0.0,-2e-06,0.0,,0.0,ohlcv_proxy,,,,
2024-04-16,11124.0,308707.0,0.0,0.0,-2e-06,0.0,,0.0,ohlcv_proxy,,,,
2024-04-17,11475.0,302034.0,0.0,0.0,-1e-06,0.0,,0.0,ohlcv_proxy,,,,
2024-04-18,11625.0,181749.0,0.0,0.0,-1e-06,0.0,-0.2,0.0,ohlcv_proxy,,,,
2024-04-19,10974.0,201567.0,0.0,0.0,-1e-06,0.0,-0.2,0.0,ohlcv_proxy,,,,
2024-04-22,10574.0,286503.0,0.0,0.0,-2e-06,0.0,-0.2,0.0,ohlcv_proxy,,,,
2024-04-23,10908.0,751224.0,0.0,0.0,-1e-06,0.0,-0.2,0.0,ohlcv_proxy,,,,
2024-04-24,10841.0,221448.0,0.0,0.0,-1e-06,0.0,-0.2,0.0,ohlcv_proxy,,,,
2024-04-25,12159.0,1593365.0,0.0,0.0,0.0,0.1,-0.141213,0.0,ohlcv_proxy,,,,
2024-04-26,11174.0,833360.0,0.0,0.0,-1e-06,0.1,-0.127911,0.0,ohlcv_proxy,,,,
2024-04-29,10841.0,512061.0,0.0,0.0,-1e-06,0.1,-0.115786,0.0,ohlcv_proxy,,,,
2024-04-30,10707.0,253824.0,0.0,0.0,-1e-06,0.1,-0.063556,0.0,ohlcv_proxy,,,,
2024-05-02,10757.0,228757.0,0.0,0.0,-1e-06,0.1,-0.046738,0.0,ohlcv_proxy,,,,
2024-05-03,10607.0,202877.0,0.0,0.0,-1e-06,0.1,-0.075992,0.0,ohlcv_proxy,,,,
2024-05-07,10424.0,185892.0,0.0,0.0,-1e-06,0.1,-0.083021,0.0,ohlcv_proxy,,,,
2024-05-08,10274.0,185838.0,0.0,0.0,-1e-06,0.1,-0.086554,0.0,ohlcv_proxy,,,,
2024-05-09,10441.0,328631.0,0.0,0.0,-1e-06,0.1,-0.070399,0.0,ohlcv_proxy,,,,
2024-05-10,10824.0,363186.0,0.0,0.0,-0.0,0.1,-0.060594,0.0,ohlcv_proxy,,,,
2024-05-13,11024.0,249795.0,0.0,0.0,-0.0,0.0,-0.051456,0.0,ohlcv_proxy,,,,
