date,title,sentiment_score,positive_count,negative_count,source
2026-03-22,"세아제강지주, 글로벌 공급망 재편 속 'K-강관' 위상 드높인다",0.537,2,0,https://www.pinpointnews.co.kr/news/articleView.html?idxno=438873
2026-03-22,"[금주의 화장품·패션 톡톡] CJ올리브영, 역대 최대 실적... 윤동한 콜마...",0.0,0,0,https://www.mediawatch.kr/news/article.html?no=259014
2026-03-21,"[CEO+] ""아모레 '서경배' 1.8배↑·신세계 '정용진' 1.6배↑""…총수 연봉...",0.0,0,0,http://www.bizwnews.com/news/articleView.html?idxno=129982
2026-03-23,크라운제과 아모레퍼시픽 교촌 外(새로나왔어요!),0.0,0,0,https://www.newsclaim.co.kr/news/articleView.html?idxno=3058656
2026-03-23,"본느, 스킨케어·메이크업 전방위 공세…해외 브랜드사 러브콜 잇따라",-0.537,0,2,https://www.pinpointnews.co.kr/news/articleView.html?idxno=439072
2026-03-24,[코스피 지수선물 옵션] 삼성전자 19만원 돌파…선물시장 '폭등 신호' 떴...,0.7,3,0,https://www.pinpointnews.co.kr/news/articleView.html?idxno=439576
2026-03-24,재계 '자사주 소각 릴레이' 속도낸다…기업가치 높아지는 기업은?,0.0,0,0,https://www.thepublic.kr/news/articleView.html?idxno=298527
2026-03-25,PGM·감시정찰 독보적 기술력... LIG넥스원 글로벌 영토 확장 박차,0.261,1,0,https://www.pinpointnews.co.kr/news/articleView.html?idxno=439833
2026-03-25,"국내 최초 금융정보 서비스 에프앤가이드, 인덱스·펀드평가 독주",0.0,0,0,https://www.pinpointnews.co.kr/news/articleView.html?idxno=439823
2026-03-25,실적 따라 대표 보수 엇갈려…아모레·에이피알 늘리고 LG생건·애경산업...,0.0,0,0,https://www.ceoscoredaily.com/page/view/2026032416432296948
2026-03-26,"아모레퍼시픽 ""북미·유럽 등 글로벌 주요시장서 사업확장 속도""",0.0,0,0,https://www.nocutnews.co.kr/news/6492002?utm_source=naver&utm_medium=article&utm_campaign=20260326094343
2026-03-26,"아모레퍼시픽홀딩스, 사외이사 3명 선임·재선임",0.0,0,0,https://www.digitaltoday.co.kr/news/articleView.html?idxno=646633
2026-03-26,"아모레퍼시픽홀딩스, 기업가치 제고 계획 이행현황 공개…고배당기업 ...",0.0,0,0,https://www.digitaltoday.co.kr/news/articleView.html?idxno=646567
2026-03-26,"[2026 주총] 김승환 아모레퍼시픽 대표 ""글로벌 주요 시장서 사업 확장 ...",0.0,0,0,https://www.financialpost.co.kr/news/articleView.html?idxno=253205
2026-03-26,"아모레퍼시픽홀딩스, 제67기 재무제표 승인·현금배당 결의",0.0,0,0,https://www.digitaltoday.co.kr/news/articleView.html?idxno=646437
2026-03-26,[주총] 뷰티업계 생존 키워드는 'AI·글로벌'…애경은 태광 품에서 '새 ...,0.0,0,0,http://www.newsian.co.kr/news/articleView.html?idxno=87763
2026-03-26,[코스피 지수선물ㆍ옵션] 선물시장 흔든 외국인…삼성전자·SK하이닉스...,-0.322,0,1,https://www.pinpointnews.co.kr/news/articleView.html?idxno=440308
2026-03-26,"[CEO 직썰] 김승환 아모레퍼시픽 대표 ""글로벌 영향력 스텝 업 집중""",0.0,0,0,https://www.ziksir.com/news/articleView.html?idxno=128657
2026-03-26,"김승환 아모레퍼시픽 대표 ""전략시장 공략 지속...AI 전환 강화""",0.0,0,0,http://www.fnnews.com/news/202603261451420397
