date,short_proxy_vol,short_proxy_foreign,short_proxy_score
2026-02-13,0.0,0,0.0
2026-02-19,0.0,0,0.0
2026-02-20,1.127,0,0.564
2026-02-23,0.0,0,0.0
2026-02-24,0.961,1,0.98
2026-02-25,0.0,1,0.5
2026-02-26,0.0,0,0.0
2026-02-27,1.105,0,0.552
2026-03-03,0.961,0,0.48
2026-03-04,0.971,0,0.486
2026-03-05,0.0,0,0.0
2026-03-06,0.932,0,0.466
2026-03-09,0.862,0,0.431
2026-03-10,0.0,0,0.0
2026-03-11,0.0,0,0.0
2026-03-12,0.0,0,0.0
2026-03-13,0.769,0,0.384
2026-03-16,0.679,0,0.34
2026-03-17,0.0,0,0.0
2026-03-18,0.0,0,0.0
2026-03-19,1.23,0,0.615
2026-03-20,0.0,0,0.0
2026-03-23,0.936,0,0.468
2026-03-24,0.0,0,0.0
2026-03-25,0.0,0,0.0
2026-03-26,0.0,0,0.0
2026-03-27,0.0,0,0.0
2026-03-30,0.875,0,0.438
2026-03-31,1.051,0,0.526
2026-04-01,0.0,0,0.0
2026-04-02,0.946,0,0.473
2026-04-03,0.0,0,0.0
2026-04-06,0.0,0,0.0
2026-04-07,0.0,0,0.0
2026-04-08,0.0,0,0.0
2026-04-09,0.0,0,0.0
2026-04-10,0.0,0,0.0
2026-04-13,0.99,0,0.495
2026-04-14,0.0,0,0.0
2026-04-15,0.0,0,0.0
2026-04-16,0.0,0,0.0
2026-04-17,0.0,0,0.0
2026-04-20,0.0,0,0.0
2026-04-21,0.0,0,0.0
2026-04-22,0.788,0,0.394
2026-04-23,0.0,0,0.0
2026-04-24,1.127,0,0.564
2026-04-27,0.0,0,0.0
2026-04-28,0.0,0,0.0
2026-04-29,0.0,0,0.0
2026-04-30,0.839,0,0.42
2026-05-04,0.0,0,0.0
2026-05-06,0.0,0,0.0
2026-05-07,0.0,0,0.0
2026-05-08,0.0,0,0.0
2026-05-11,0.0,0,0.0
2026-05-12,0.847,0,0.424
2026-05-13,0.518,0,0.259
2026-05-14,0.0,0,0.0
2026-05-15,0.0,0,0.0
2026-05-18,0.583,0,0.292
2026-05-19,1.384,0,0.692
