year,quarter,operating_income,prev_operating_income,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq,earnings_surprise,earnings_momentum
2025,Q1,1189851137.0,0.0,1189851137.0,,,,,0.0,0.0
2025,Q3,12255160674.0,0.0,12255160674.0,,,,9.299742793791186,0.7071067811865476,1.0
2025,Q4,35452646024.0,70937011354.0,23197485350.0,,,,0.8928748440821952,0.9981320443314778,2.0
2026,Q1,14063114315.0,0.0,14063114315.0,,,10.819221646884051,-0.3937655697237028,0.15353209089199257,3.0
