date,order_imbalance,imbalance_volatility,opening_imbalance,closing_imbalance,bid_depth_ratio,spread_pct,n_snapshots
2026-05-04,0.375538487300138,0.3311569890446459,0.6882565192890386,0.6972125089688985,0.1288602729290406,0.1577476122649054,40
2026-05-05,0.1195754777151007,0.0,0.1195754777151007,0.1195754777151007,0.2669765746056572,0.1543209876542971,35
2026-05-06,-0.0965574802246398,0.3749426243914648,0.1502414093502505,0.4933258131223036,0.1448611762669787,0.1764452232556189,31
2026-05-07,-0.2825620445604632,0.2939921172374131,-0.098829643759517,-0.2085142639744263,0.1545636059884075,0.1725306320668371,33
2026-05-08,0.2085535154113325,0.4102835942667747,0.1062467101519049,0.705223627595068,0.1146096065333273,0.1874907958818716,34
2026-05-11,0.1682121081670363,0.4448107159152916,0.1524754797039854,0.0,0.0915500389143008,0.162256625730158,24
2026-05-12,0.040120551945761,0.5274605859184222,0.0284731727751944,0.4371450437731577,0.2409913304658435,0.1930331566185034,25
2026-05-13,0.4983829355263469,0.343901711248614,-0.0875401459788119,0.6851154369202901,0.1262888472707875,0.1746055624648236,28
2026-05-14,-0.6541747246350971,0.2071995016714131,-0.5414265295519467,0.0524822695034784,0.1906367098604273,0.162806959486295,34
2026-05-15,0.4205077619170801,0.2801646929858064,0.2230826214845282,0.1051868990922584,0.1001761979065469,0.2150328579917327,30
2026-05-18,0.3781028113319937,0.2825028505376496,0.4490231347167952,0.4432243929717601,0.1756228085356488,0.1987541359776777,27
2026-05-19,0.1177424461579386,0.3961581796949926,0.3668476459201069,0.5186799501851846,0.1728503320356063,0.2087349655931844,25
2026-05-20,0.1143961275292884,0.3282369477688473,0.2639490366208712,0.1582934314205215,0.1084700724054361,0.2228488466404649,29
2026-05-21,-0.0236027731664527,0.3732744530407571,0.066656177271002,0.3890446409312173,0.2083997956676478,0.2275725595828774,30
2026-05-22,-0.1222536151101317,0.3488305815717579,0.1653759156485112,-0.6196589769301708,0.1736667145755425,0.2036108157621471,22
2026-05-25,-0.6434058898843513,1.126919044575186e-16,-0.6434058898843512,-0.6434058898843512,0.09407540394939289,0.17182130584189487,34
