ticker,ask_price_1,ask_vol_1,ask_price_2,ask_vol_2,ask_price_3,ask_vol_3,ask_price_4,ask_vol_4,ask_price_5,ask_vol_5,bid_price_1,bid_vol_1,bid_price_2,bid_vol_2,bid_price_3,bid_vol_3,bid_price_4,bid_vol_4,bid_price_5,bid_vol_5,total_ask_vol,total_bid_vol,order_imbalance,spread,spread_pct,bid_depth_ratio,timestamp
12630,22300,62,22350,24,22400,3,22450,41,22700,115,22150,4,22100,12,22050,20,22000,189,21950,313,245,538,0.3742017879901124,150,0.6772009029342315,0.00743494423778,2026-05-20 09:09:00
12630,21950,54,22000,83,22050,35,22100,159,22150,1084,21850,57,21800,2,21750,86,21700,107,21650,1,1415,253,-0.6966426858471425,100,0.4576659038899507,0.225296442678842,2026-05-20 09:18:26
12630,21750,34,21800,444,21850,66,21900,1,21950,229,21700,55,21650,194,21600,403,21550,3803,21500,277,774,4732,0.7188521612772996,50,0.2304147465436725,0.0116229923921985,2026-05-20 09:27:46
12630,21900,27,21950,157,22050,39,22200,393,22450,10,21850,314,21800,226,21750,138,21700,439,21650,150,626,1267,0.3386159535111536,50,0.2288329519449753,0.2478295185457945,2026-05-20 09:49:01
12630,21850,228,21900,1,21950,47,22050,39,22100,38,21800,1546,21750,138,21700,157,21650,1750,21600,309,353,3900,0.8339995297417494,50,0.2293577981650324,0.39641025640924,2026-05-20 09:58:56
12630,21900,45,21950,40,22050,40,22100,27,22150,260,21850,14,21800,161,21750,1292,21700,269,21650,1750,412,3486,0.7886095433535438,50,0.2288329519449753,0.0040160642570165,2026-05-20 10:09:29
12630,21950,1,22000,38,22050,39,22100,27,22150,264,21900,265,21850,35,21800,221,21750,1287,21700,269,369,2077,0.698282910872043,50,0.2283105022830007,0.1275878671154184,2026-05-20 10:19:12
12630,21800,48,21850,12,21950,17,22000,8,22050,15,21750,36,21700,69,21650,1750,21600,519,21550,3904,100,6278,0.9686422075870672,50,0.2298850574711586,0.0057343102898921,2026-05-20 10:30:30
12630,21850,79,21900,113,21950,62,22150,302,22300,50,21750,41,21650,796,21600,1939,21550,3996,21500,1768,606,8540,0.8674830526996856,100,0.4597701149423173,0.0048009367681442,2026-05-20 10:41:54
12630,22000,52,22050,121,22100,73,22150,304,22250,120,21850,109,21750,62,21700,141,21650,319,21600,2188,670,2819,0.6159357982212211,150,0.6864988558349261,0.0386661936855669,2026-05-20 10:52:58
12630,21950,4,22000,82,22050,14,22100,17,22150,274,21850,35,21750,117,21700,100,21650,420,21600,1988,391,2660,0.7436905932456779,100,0.4576659038899507,0.0131578947367926,2026-05-20 11:02:46
