year,quarter,eps_estimate,eps_reported,earnings_surprise,earnings_momentum,surprise_pct,operating_income,prev_operating_income,revenue,prev_revenue,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq
2023,Q4,0.8,-0.26,-1.3247,0.0,-132.47,0,0,0,0,0,0,0,0,0
2024,Q1,0.59,-0.16,-1.2696,1.0,-126.96,0,0,0,0,0,0,0,0,0
2024,Q2,0.51,-1.26,-3.492,0.0,-349.2,0,0,0,0,0,0,0,0,0
2024,Q3,0.89,0.72,-0.1902,1.0,-19.02,0,0,0,0,0,0,0,0,0
2024,Q4,0.58,0.28,-0.5133,0.0,-51.33,0,0,0,0,0,0,0,0,0
2025,Q1,0.21,0.28,0.3425,1.0,34.25,0,0,0,0,0,0,0,0,0
2025,Q2,0.55,0.69,0.244,1.0,24.4,0,0,0,0,0,0,0,0,0
2025,Q3,1.09,1.17,0.0747,1.0,7.47,0,0,0,0,0,0,0,0,0
2025,Q4,0.51,0.47,-0.0804,1.0,-8.04,0,0,0,0,0,0,0,0,0
2026,Q1,0.22,-0.03,-1.1367,0.0,-113.67,0,0,0,0,0,0,0,0,0
