date,name,position,change_dir,shares_before,shares_after,change_amount
2024-07-22,장현국,,,0,0,0
2025-03-17,한명동,,,0,0,0
2025-03-17,이창희,,,0,0,0
2025-04-08,서원일,,,0,0,0
2025-04-25,서원일,,,0,0,0
2025-06-05,이상일,,,0,0,0
2025-06-17,김기성,,,0,0,0
2025-06-18,이창희,,,0,0,0
2025-06-25,최종구,,,0,0,0
2025-07-02,김기성,,,0,0,0
2024-07-22,장현국,,,0,0,0
2025-03-17,한명동,,,0,0,0
2025-03-17,이창희,,,0,0,0
2025-04-08,서원일,,,0,0,0
2025-04-25,서원일,,,0,0,0
2025-06-05,이상일,,,0,0,0
2025-06-17,김기성,,,0,0,0
2025-06-18,이창희,,,0,0,0
2025-06-25,최종구,,,0,0,0
2025-07-02,김기성,,,0,0,0
