date,close,volume,inst_net_buy,foreign_net_buy,foreign_net_buy_norm,inst_net_buy_norm,foreign_ratio_feat,short_proxy_score,source,foreign_ratio,personal_net_buy,inst_net_value,foreign_net_value
2017-09-27,23300.0,103693.0,0.0,0.0,1e-06,0.0,,0.0,ohlcv_proxy,,,,
2017-09-28,22660.0,166640.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,,,,
2017-09-29,22740.0,95661.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,,,,
2017-10-10,21700.0,133180.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2017-10-11,21640.0,121600.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2017-10-12,21480.0,71631.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2017-10-13,21500.0,239356.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2017-10-16,22600.0,204563.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,,,,
2017-10-17,25840.0,627898.0,0.0,0.0,1e-06,0.0,,0.0,ohlcv_proxy,,,,
2017-10-18,27240.0,642542.0,0.0,0.0,1e-06,0.0,,0.0,ohlcv_proxy,,,,
2017-10-19,26600.0,256209.0,0.0,0.0,1e-06,0.0,0.121567,0.0,ohlcv_proxy,,,,
2017-10-20,26480.0,147618.0,0.0,0.0,1e-06,0.0,0.096037,0.0,ohlcv_proxy,,,,
2017-10-23,26500.0,115374.0,0.0,0.0,1e-06,0.0,0.097757,0.0,ohlcv_proxy,,,,
2017-10-24,28380.0,551324.0,0.0,0.0,1e-06,0.1,0.102653,0.0,ohlcv_proxy,,,,
2017-10-25,29520.0,195363.0,0.0,0.0,1e-06,0.1,0.105926,0.0,ohlcv_proxy,,,,
2017-10-26,28340.0,269341.0,0.0,0.0,1e-06,0.1,0.10588,0.0,ohlcv_proxy,,,,
2017-10-27,27660.0,194963.0,0.0,0.0,0.0,0.1,0.100926,0.0,ohlcv_proxy,,,,
2017-10-30,28080.0,122513.0,0.0,0.0,0.0,0.1,0.100131,0.0,ohlcv_proxy,,,,
2017-10-31,29500.0,180227.0,0.0,0.0,1e-06,0.1,0.098974,0.0,ohlcv_proxy,,,,
2017-11-01,29560.0,109261.0,0.0,0.0,1e-06,0.1,0.089892,0.0,ohlcv_proxy,,,,
2017-11-02,30160.0,144096.0,0.0,0.0,1e-06,0.1,0.096564,0.0,ohlcv_proxy,,,,
2017-11-03,29740.0,142408.0,0.0,0.0,0.0,0.1,0.106162,0.0,ohlcv_proxy,,,,
2017-11-06,29240.0,170824.0,0.0,0.0,0.0,0.1,0.105484,0.0,ohlcv_proxy,,,,
2017-11-07,28080.0,201375.0,0.0,0.0,0.0,0.0,0.083414,0.0,ohlcv_proxy,,,,
2017-11-08,27980.0,189659.0,0.0,0.0,0.0,0.0,0.064511,0.0,ohlcv_proxy,,,,
2017-11-09,27760.0,213006.0,0.0,0.0,0.0,0.0,0.043255,0.0,ohlcv_proxy,,,,
2017-11-10,29940.0,465742.0,0.0,0.0,0.0,0.1,0.038834,0.0,ohlcv_proxy,,,,
2017-11-13,31500.0,375549.0,0.0,0.0,0.0,0.1,0.044502,0.0,ohlcv_proxy,,,,
2017-11-14,31600.0,196757.0,0.0,0.0,0.0,0.1,0.045222,0.0,ohlcv_proxy,,,,
2017-11-15,33000.0,266419.0,0.0,0.0,1e-06,0.1,0.055402,0.0,ohlcv_proxy,,,,
2017-11-16,33040.0,119308.0,0.0,0.0,0.0,0.1,0.068004,0.0,ohlcv_proxy,,,,
2017-11-17,33000.0,102264.0,0.0,0.0,0.0,0.1,0.088367,0.0,ohlcv_proxy,,,,
2017-11-20,32880.0,142724.0,0.0,0.0,0.0,0.1,0.096165,0.0,ohlcv_proxy,,,,
2017-11-21,33340.0,164309.0,0.0,0.0,0.0,0.1,0.097052,0.0,ohlcv_proxy,,,,
2017-11-22,33160.0,259706.0,0.0,0.0,0.0,0.1,0.090679,0.0,ohlcv_proxy,,,,
2017-11-23,35600.0,435150.0,0.0,0.0,0.0,0.2,0.098904,0.0,ohlcv_proxy,,,,
2017-11-24,37960.0,352257.0,0.0,0.0,1e-06,0.2,0.108532,0.0,ohlcv_proxy,,,,
2017-11-27,40000.0,318088.0,0.0,0.0,1e-06,0.2,0.122936,0.0,ohlcv_proxy,,,,
2017-11-28,37600.0,256138.0,0.0,0.0,0.0,0.2,0.124448,0.0,ohlcv_proxy,,,,
2017-11-29,39920.0,230774.0,0.0,0.0,1e-06,0.2,0.141749,0.0,ohlcv_proxy,,,,
2017-11-30,38500.0,194068.0,0.0,0.0,0.0,0.2,0.156263,0.0,ohlcv_proxy,,,,
2017-12-01,38840.0,174042.0,0.0,0.0,0.0,0.2,0.153464,0.0,ohlcv_proxy,,,,
2017-12-04,40400.0,181573.0,0.0,0.0,0.0,0.2,0.138062,0.0,ohlcv_proxy,,,,
