date,short_proxy_vol,short_proxy_foreign,short_proxy_score
2026-02-13,0.0,0,0.0
2026-02-19,0.0,0,0.0
2026-02-20,0.557,0,0.278
2026-02-23,0.634,0,0.317
2026-02-24,0.934,0,0.467
2026-02-25,0.0,0,0.0
2026-02-26,0.0,0,0.0
2026-02-27,0.0,0,0.0
2026-03-03,0.0,0,0.0
2026-03-04,1.328,0,0.664
2026-03-05,0.0,1,0.5
2026-03-06,0.0,0,0.0
2026-03-09,0.0,0,0.0
2026-03-10,1.073,0,0.536
2026-03-11,0.651,0,0.326
2026-03-12,0.655,0,0.328
2026-03-13,0.0,0,0.0
2026-03-16,0.0,0,0.0
2026-03-17,0.979,0,0.49
2026-03-18,0.0,0,0.0
2026-03-19,2.209,1,1.604
2026-03-20,2.437,0,1.218
2026-03-23,0.0,0,0.0
2026-03-24,0.456,0,0.228
2026-03-25,0.0,0,0.0
2026-03-26,0.0,1,0.5
2026-03-27,0.0,0,0.0
2026-03-30,0.0,1,0.5
2026-03-31,0.0,0,0.0
2026-04-01,0.0,0,0.0
2026-04-02,0.422,0,0.211
2026-04-03,0.421,0,0.21
2026-04-06,0.495,0,0.248
2026-04-07,0.684,0,0.342
2026-04-08,0.905,0,0.452
2026-04-09,0.0,0,0.0
2026-04-10,0.674,0,0.337
2026-04-13,0.0,1,0.5
2026-04-14,0.0,0,0.0
2026-04-15,0.803,0,0.402
2026-04-16,1.298,1,1.149
2026-04-17,1.02,0,0.51
2026-04-20,0.0,0,0.0
2026-04-21,0.0,0,0.0
2026-04-22,0.0,0,0.0
2026-04-23,0.94,1,0.97
2026-04-24,0.0,0,0.0
2026-04-27,0.0,0,0.0
2026-04-28,0.0,0,0.0
2026-04-29,0.546,0,0.273
2026-04-30,1.041,0,0.52
2026-05-04,0.0,0,0.0
2026-05-06,1.331,0,0.666
2026-05-07,0.883,0,0.442
2026-05-08,0.0,0,0.0
2026-05-11,0.0,0,0.0
2026-05-12,1.171,0,0.586
2026-05-13,2.491,1,1.746
2026-05-14,1.503,0,0.752
2026-05-15,1.024,0,0.512
2026-05-18,0.551,0,0.276
2026-05-19,0.0,0,0.0
2026-07-21,0.0,0,0.0
