date,order_imbalance,imbalance_volatility,opening_imbalance,closing_imbalance,bid_depth_ratio,spread_pct,n_snapshots
2026-05-04,0.3891364674694347,0.3196337367899535,0.0250056118795306,0.7159221076719514,0.1755912539147596,0.1288726951881779,34
2026-05-05,0.0789194915252147,0.0,0.0789194915252147,0.0789194915252147,0.0235640648010625,0.1194743130226714,38
2026-05-06,0.4611468109114832,0.301101314971662,0.1934209668221242,0.0,0.2145240342605939,0.1651013796197027,32
2026-05-07,0.2935455654056535,0.4600491590933391,0.4092406673635618,-0.2973309301097593,0.1460298258666567,0.152706029868419,33
2026-05-08,0.4203018240092916,0.4110877527550445,0.547555067241615,0.6988470826347448,0.1755117965621057,0.1790583905294706,29
2026-05-11,0.7553911407832888,0.2664654527282537,0.5184289162627562,0.8730256539782015,0.1761980122082178,0.1748186684815962,23
2026-05-12,0.6759400550661836,0.3169009900092248,0.1197367903481299,0.2534201865270438,0.1253759409836797,0.1851691468300904,30
2026-05-13,0.5726528523082137,0.4423688067263164,0.0168187811274199,-0.0794100046549763,0.1166847854284316,0.1529274021608381,26
2026-05-14,-0.13647401040197,0.3726082007139339,-0.049732548241732,0.3659638554203089,0.1375380996376908,0.2010173470755747,31
2026-05-15,0.4971175485675012,0.3897966238742235,-0.0162296035787583,-0.1111866713286882,0.1281224592512758,0.2048812134630726,29
2026-05-18,0.3775914134018701,0.4057873729967066,-0.0004537256046152,0.2127314695058589,0.1568067408248352,0.1641384787706863,28
2026-05-19,0.4079972977410095,0.4013908839590455,0.1779830914745678,0.5961582729672235,0.1110480040383656,0.1748161356310041,30
2026-05-20,0.2431455836152747,0.4550910678729465,0.3809298491646924,0.6763624896026943,0.1783810272170791,0.2227330247701384,32
2026-05-21,0.2890089468159786,0.4582964313471928,0.7277922472767285,0.2629940941017065,0.1574857407512744,0.2257763682768105,30
2026-05-22,-0.1399821332928914,0.4043471126278196,0.4943056751794231,0.0698264917474827,0.2502671489008318,0.2251680165248038,23
2026-05-25,0.08871272178146948,1.4074645694392706e-17,0.0887127217814695,0.0887127217814695,0.0006934812760007001,0.4580152671754327,36
