date,title,sentiment_score,positive_count,negative_count,source
2026-03-23,"전쟁·약가 '이중 위기'…K제약바이오, CEO 연임으로 방어막",0.0,0,0,https://www.ebn.co.kr/news/articleView.html?idxno=1702908
2026-03-23,"""약가인하 앞두고 허리띠 졸라맸나""‥제약업계, 판관비율 소폭 감소",0.0,0,0,https://www.medipana.com/news/articleView.html?idxno=408576
2026-03-23,코스피 반등 뒤 숨은 불안…공매도 타깃 된 금융·소재주,-0.165,1,1,https://www.etoday.co.kr/news/view/2567689
2026-03-23,외형은 커졌지만 수익은 양극화…삼성바이오·셀트리온 '빅2 쏠림',0.645,2,0,https://www.apsk.co.kr/news/articleView.html?idxno=538913
2026-03-23,"[오늘(23일)의 경제·산업 주요 일정·행사] 'LG전자, 주주총회' 등",0.0,0,0,http://www.popcornnews.net/news/articleView.html?idxno=115734
2026-03-22,오너 중심서 성과비중 확대… 제약·바이오 '보수체계' 바뀌었다,0.0,0,0,https://www.asiatoday.co.kr/view.php?key=20260323010006565
2026-03-22,"삼성바이오로직스, 4년새 연봉 44% '껑충'…이직률 3% 업계 '최저'",0.0,0,0,https://www.dailian.co.kr/news/view/1623928/?sc=Naver
2026-03-22,주총 키워드는 '연임·주주환원·신사업'…제약·바이오 전략 총집결,0.0,0,0,https://www.thepublic.kr/news/articleView.html?idxno=298133
2026-03-21,"SK, '자사주 소각·자회사 가치 상승' 이중 모멘텀",0.261,1,0,https://www.bloter.net/news/articleView.html?idxno=657276
2026-03-21,"[크레딧 체크포인트]배당 급감·우발채무 4조…SK㈜, 싸늘해진 금리 눈...",0.0,0,0,http://www.edaily.co.kr/news/newspath.asp?newsid=01935206645385616
2026-03-21,[이격도과열 종목] 티엠씨·GS건설· 서전기전 주가 신바람… 과열인가...,0.8,3,0,https://www.pinpointnews.co.kr/news/articleView.html?idxno=438693
2026-03-21,다음주 슈퍼 주총위크…SK하이닉스·네이버 등 1573개사 열린다,0.0,0,0,https://www.newsway.co.kr/news/view?ud=2026031910585122710
2026-03-21,"'사외이사' 역사 속으로‥ 제약사들, 연간 3630만원 지급",0.0,0,0,https://www.medipana.com/news/articleView.html?idxno=408554
2026-03-21,"성장 가도 제약바이오, 존림·서정진 등 수십억 연봉 속출",0.322,1,0,https://www.dailypharm.com/user/news/336704?REFERER=NP
2026-03-24,"""연구개발에 소홀하지 않았다""‥ 제약기업들, 평균 6.8% 투자",0.0,0,0,https://www.medipana.com/news/articleView.html?idxno=408629
2026-03-23,"[HIT알공] 셀트리온, 2공장 사고 분석·재발방지 대책 수립",0.0,0,0,https://www.hitnews.co.kr/news/articleView.html?idxno=74803
2026-03-23,막 오른 제약바이오 주총…핵심 키워드는 'CEO 연임·주주 환원',0.322,1,0,http://www.sisaon.co.kr/news/articleView.html?idxno=181684
2026-03-23,[주가] 3월 23일 주요 제약바이오 5% 변동 현황 - 40곳 감소,0.0,0,0,https://www.medipana.com/news/articleView.html?idxno=408640
2026-03-23,[코스피 지수선물 옵션] 선물이 먼저 무너졌다…현물시장도 따라갈까,-0.322,1,2,https://www.pinpointnews.co.kr/news/articleView.html?idxno=439221
2026-03-23,[기업家] SK그룹 ㅣ 리밸런싱·AI·글로벌 확장…변화의 중심에 서다,0.0,0,0,https://www.cbci.co.kr/news/articleView.html?idxno=562644
2026-03-23,격화하는 美·이란 전쟁…중동 진출 헬스케어 업계 '긴장 고조',0.0,0,0,https://www.etoday.co.kr/news/view/2568044
2026-03-23,감사위 늘리고 보수 한도 줄이고…SK바사 ‘지배구조 방어·실적 반등’...,0.625,2,0,https://biz.chosun.com/science-chosun/bio/2026/03/23/CQKNW3CBQFBZ3F6N77DL6AQHXY/?utm_source=naver&utm_medium=original&utm_campaign=biz
2026-03-23,"신약 개발 유빅스테라퓨틱스, 코스닥 상장 '무산'",0.0,0,0,https://www.dailymedi.com/news/news_view.php?wr_id=934908
2026-03-23,제약업계 ‘슈퍼 주총위크’…한미약품 경영권 '촉각',0.0,0,0,https://biz.sbs.co.kr/article_hub/20000299148?division=NAVER
2026-03-23,"[52주] 최고가 23개, 최저가 22개... 지수 급락",-0.462,0,1,https://www.itooza.com/common/iview.php?no=2026032309340104599
2026-03-23,[오늘의 증시일정] LG전자·네이버·에코프로머티 등,0.0,0,0,https://www.etoday.co.kr/news/view/2568022
2026-03-25,이유있는 약가인하 반발…급여·비급여 제약사 실적 양극화 심화,0.322,1,0,https://www.dailypharm.com/user/news/336795?REFERER=NP
2026-03-25,"세노바메이트 신화 주역 떠난 SK바이오팜, R&D ‘브레인’ 공백",0.0,0,0,https://biz.chosun.com/science-chosun/bio/2026/03/25/C5G3W6WNCVCBJE22EZLATYOZOM/?utm_source=naver&utm_medium=original&utm_campaign=biz
2026-03-25,"코로나19·진단·치료제·백신개발 관련주, '훨훨' 차백신연구소·국전약...",0.0,0,0,http://www.finomy.com/news/articleView.html?idxno=251983
2026-03-24,"[공매도 브리핑] 3월 24일 거래대금 1조 9,907억…삼성전자·한미반도체...",-0.462,0,1,https://www.topstarnews.net/news/articleView.html?idxno=16015265
2026-03-24,[HIT알공] 셀트리온 1.2조 공장 신설…코오롱티슈진 600억 유증 납입,0.0,0,0,https://www.hitnews.co.kr/news/articleView.html?idxno=74855
2026-03-24,[코스피 지수선물 옵션] 삼성전자 19만원 돌파…선물시장 '폭등 신호' 떴...,0.7,3,0,https://www.pinpointnews.co.kr/news/articleView.html?idxno=439576
2026-03-24,[허프 사람&말] 이동훈 SK바이오팜 뇌전증 신약 '절대 의존' 해소할까? ...,0.0,0,0,https://www.huffingtonpost.kr/article/250182
2026-03-24,[오늘의 증시일정] 한화에어로스페이스·넥센·대신증권 등,0.0,0,0,https://www.etoday.co.kr/news/view/2568446
2026-03-26,제약 4곳 중 3곳 R&D 확대…약가 개편에 투자 위축 우려,0.0,0,0,https://www.dailypharm.com/user/news/336822?REFERER=NP
2026-03-26,"제약업체 관련주, '함박웃음' 부광약품·경보제약·녹십자웰빙·CMG제약...",0.0,0,0,http://www.finomy.com/news/articleView.html?idxno=252058
2026-03-25,"세노바메이트, 美시장 흥행… SK바이오팜, 글로벌 톱티어 도약",0.0,0,0,https://www.ajunews.com/view/20260324080557928
2026-03-25,[HIT알공] 알테오젠 8675억·고바이오랩 2052억… 기술수출 잇단 성사,0.0,0,0,https://www.hitnews.co.kr/news/articleView.html?idxno=74883
2026-03-25,"SK바이오팜, R&D에 3년간 4700억 투입…후속 매출원 확보 관건",0.0,0,0,https://www.asiatoday.co.kr/view.php?key=20260325010007786
