,Open,High,Low,Close,Volume
2016-01-04,6502.0,6502.0,6394.0,6394.0,147
2016-01-05,6410.0,6479.0,6405.0,6479.0,1424
2016-01-06,6479.0,6479.0,6434.0,6462.0,47
2016-01-07,6447.0,6447.0,6329.0,6353.0,59
2016-01-08,6301.0,6370.0,6290.0,6366.0,138
2016-01-11,6293.0,6293.0,6235.0,6244.0,320
2016-01-12,6249.0,6249.0,6155.0,6162.0,745
2016-01-13,6162.0,6252.0,6162.0,6204.0,1447
2016-01-14,6123.0,6127.0,6013.0,6057.0,4201
2016-01-15,6123.0,6123.0,6013.0,6043.0,648
2016-01-18,6013.0,6090.0,5975.0,6090.0,451
2016-01-19,6043.0,6057.0,5944.0,6057.0,8014
2016-01-20,6035.0,6035.0,5775.0,5820.0,6803
2016-01-21,5854.0,5864.0,5746.0,5779.0,1818
2016-01-22,5835.0,5930.0,5820.0,5882.0,241598
2016-01-25,5933.0,6107.0,5930.0,6095.0,3502
2016-01-26,6062.0,6062.0,5936.0,6035.0,59577
2016-01-27,6099.0,6230.0,6099.0,6135.0,9752
2016-01-28,6081.0,6223.0,6081.0,6180.0,1241
2016-01-29,6207.0,6293.0,6177.0,6293.0,1637
2016-02-01,6301.0,6301.0,6235.0,6271.0,2213
2016-02-02,6228.0,6228.0,6155.0,6188.0,858
2016-02-03,6115.0,6127.0,6062.0,6127.0,3646
2016-02-04,6180.0,6387.0,6180.0,6387.0,2008
2016-02-05,6427.0,6475.0,6405.0,6438.0,4534
2016-02-11,6353.0,6366.0,6329.0,6345.0,2980
2016-02-12,6348.0,6353.0,6260.0,6313.0,1845
2016-02-15,6410.0,6580.0,6390.0,6580.0,66248
2016-02-16,6603.0,6710.0,6580.0,6656.0,6948
2016-02-17,6576.0,6648.0,6560.0,6560.0,6320
2016-02-18,6665.0,6730.0,6665.0,6718.0,14010
2016-02-19,6718.0,6744.0,6652.0,6718.0,5933
2016-02-22,6694.0,6748.0,6694.0,6739.0,2136
2016-02-23,6848.0,6897.0,6800.0,6871.0,10802
2016-02-24,6803.0,6933.0,6803.0,6891.0,26332
2016-02-25,6912.0,6925.0,6815.0,6895.0,37304
2016-02-26,6881.0,6881.0,6795.0,6823.0,2796
2016-02-29,6785.0,6922.0,6785.0,6881.0,5273
2016-03-02,6962.0,7072.0,6962.0,7072.0,3412
2016-03-03,7086.0,7214.0,7042.0,7098.0,20235
2016-03-04,7103.0,7192.0,7086.0,7192.0,1377
2016-03-07,7237.0,7237.0,7156.0,7234.0,4103
2016-03-08,7331.0,7366.0,7239.0,7350.0,4103
2016-03-09,7306.0,7306.0,7181.0,7239.0,74152
2016-03-10,7258.0,7335.0,7229.0,7309.0,644
2016-03-11,7327.0,7327.0,7261.0,7327.0,2623
2016-03-14,7331.0,7331.0,7143.0,7148.0,2547
2016-03-15,7127.0,7181.0,7098.0,7127.0,1766
2016-03-16,7098.0,7098.0,6974.0,6997.0,1656
2016-03-17,7072.0,7225.0,7072.0,7225.0,2241
2016-03-18,7265.0,7380.0,7265.0,7322.0,3224
2016-03-21,7327.0,7350.0,7225.0,7306.0,3868
2016-03-22,7309.0,7309.0,7196.0,7274.0,1113
2016-03-23,7258.0,7294.0,7253.0,7265.0,103
2016-03-24,7222.0,7222.0,7124.0,7135.0,1390
2016-03-25,7131.0,7156.0,7098.0,7152.0,299
2016-03-28,7113.0,7181.0,7113.0,7181.0,661
2016-03-29,7192.0,7239.0,7188.0,7229.0,416
2016-03-30,7249.0,7347.0,7249.0,7347.0,8113
2016-03-31,7335.0,7335.0,7291.0,7309.0,841
2016-04-01,7278.0,7278.0,7135.0,7139.0,39894
2016-04-04,7156.0,7196.0,7135.0,7188.0,1707
2016-04-05,7148.0,7229.0,7148.0,7229.0,806
