,Open,High,Low,Close,Volume
2016-01-04,,,,15471.0,6904
2016-01-05,,,,15578.0,56
2016-01-06,,,,15522.0,172
2016-01-07,,,,15303.0,114
2016-01-08,,,,15322.0,97
2016-01-11,,,,14935.0,120
2016-01-12,,,,14744.0,2202
2016-01-13,,,,14930.0,254
2016-01-14,,,,14982.0,98
2016-01-15,,,,14968.0,203
2016-01-18,,,,14836.0,66
2016-01-19,,,,15075.0,604
2016-01-20,,,,14697.0,385
2016-01-21,,,,14628.0,992
2016-01-22,,,,14735.0,438
2016-01-25,,,,15002.0,1172
2016-01-26,,,,14797.0,96
2016-01-27,,,,14921.0,3249
2016-01-28,,,,14865.0,197
2016-01-29,,,,14827.0,266
2016-02-01,,,,15099.0,7836
2016-02-02,,,,15140.0,857
2016-02-03,,,,14889.0,80
2016-02-04,,,,14894.0,207
2016-02-05,,,,14921.0,85
2016-02-11,,,,14143.0,1321
2016-02-12,,,,13907.0,1284
2016-02-15,,,,14274.0,849
2016-02-16,,,,14562.0,83
2016-02-17,,,,14643.0,47
2016-02-18,,,,14968.0,194
2016-02-19,,,,15066.0,76
2016-02-22,,,,15112.0,323
2016-02-23,,,,15070.0,127
2016-02-24,,,,15341.0,1829
2016-02-25,,,,15444.0,332
2016-02-26,,,,15457.0,173
2016-02-29,,,,15471.0,110
2016-03-02,,,,15840.0,330
2016-03-03,,,,15854.0,507
2016-03-04,,,,15854.0,343
2016-03-07,,,,15715.0,539
2016-03-08,,,,15574.0,255
2016-03-09,,,,15480.0,290
2016-03-10,,,,15761.0,84
2016-03-11,,,,15771.0,118
2016-03-14,,,,15666.0,11336
2016-03-15,,,,15611.0,43
2016-03-16,,,,15564.0,6
2016-03-17,,,,15771.0,1071
2016-03-18,,,,15696.0,617
2016-03-21,,,,15621.0,83
2016-03-22,,,,15715.0,16
2016-03-23,,,,15751.0,41
2016-03-24,,,,15514.0,64
2016-03-25,,,,15586.0,24
2016-03-28,,,,15500.0,8
2016-03-29,,,,15564.0,236
2016-03-30,,,,15654.0,192
2016-03-31,,,,15742.0,81
2016-04-01,,,,15771.0,11
2016-04-04,,,,15813.0,387
2016-04-05,,,,15666.0,477
2016-04-06,,,,15666.0,936
2016-04-07,,,,15666.0,38
2016-04-08,,,,15636.0,119
2016-04-11,,,,15606.0,111
2016-04-12,,,,15701.0,511
2016-04-14,,,,15799.0,364
2016-04-15,,,,15813.0,459
2016-04-18,,,,15813.0,6
2016-04-19,,,,15803.0,164
2016-04-20,,,,15840.0,65
2016-04-21,,,,15845.0,74
2016-04-22,,,,15766.0,339
2016-04-25,,,,15751.0,160
2016-04-26,,,,15948.0,609
2016-04-27,,,,15877.0,59
2016-04-28,,,,15708.0,416
2016-04-29,,,,15704.0,99
2016-05-02,,,,15571.0,170
2016-05-03,,,,15613.0,40
2016-05-04,,,,15510.0,128
2016-05-09,,,,15285.0,196
2016-05-10,,,,15383.0,551
2016-05-11,,,,15293.0,24
2016-05-12,,,,15165.0,92
