,Open,High,Low,Close,Volume
2017-02-28,,,,98550,91
2017-03-02,,,,98118,124
2017-03-03,,,,97864,196
2017-03-06,,,,97717,203
2017-03-07,,,,97437,124
2017-03-08,,,,97478,93
2017-03-09,,,,97263,113
2017-03-10,,,,97342,251
2017-03-13,,,,97448,100
2017-03-14,,,,97368,80
2017-03-15,,,,97549,41
2017-03-16,,,,98373,154
2017-03-17,,,,98378,436
2017-03-20,,,,98416,70
2017-03-21,,,,98597,157
2017-03-22,,,,98567,626
2017-03-23,,,,98690,20
2017-03-24,,,,98626,234
2017-03-27,,,,98794,19
2017-03-28,,,,98790,5560
2017-03-29,,,,98621,3585
2017-03-30,,,,98610,80
2017-03-31,,,,98602,437
2017-04-03,,,,98613,165
2017-04-04,,,,98909,197
2017-04-05,,,,98909,58
2017-04-06,,,,98785,267
2017-04-07,,,,98522,20
2017-04-10,,,,98118,102
2017-04-11,,,,98181,230
2017-04-12,,,,98332,31
2017-04-13,,,,98720,97
2017-04-14,,,,98720,16
2017-04-17,,,,98820,78
2017-04-18,,,,98730,138
2017-04-19,,,,99019,110
2017-04-20,,,,98954,179
2017-04-21,,,,98900,43
2017-04-24,,,,98541,47
2017-04-25,,,,98576,189
2017-04-26,,,,98457,164
2017-04-27,,,,98471,730
2017-04-28,,,,98613,1307
2017-05-02,,,,98348,314
2017-05-04,,,,98366,163
2017-05-08,,,,98172,237
2017-05-10,,,,98038,287
2017-05-11,,,,97612,411
2017-05-12,,,,97691,745
2017-05-15,,,,97953,306
2017-05-16,,,,97953,68
2017-05-17,,,,97949,96
2017-05-18,,,,98108,135
2017-05-19,,,,98193,235
2017-05-22,,,,98122,187
2017-05-23,,,,98084,1594
2017-05-24,,,,98041,716
2017-05-25,,,,98289,56
2017-05-26,,,,98466,7858
2017-05-29,,,,98256,189
2017-05-30,,,,98373,396
2017-05-31,,,,98727,539
2017-06-01,,,,98770,409
2017-06-02,,,,98770,144
2017-06-05,,,,98832,100
2017-06-07,,,,98980,461
2017-06-08,,,,99299,17699
2017-06-09,,,,99005,1336
2017-06-12,,,,98739,264
2017-06-13,,,,99189,579
2017-06-14,,,,99140,4908
2017-06-15,,,,99427,838
2017-06-16,,,,99170,1014
2017-06-19,,,,99143,5139
2017-06-20,,,,99194,346
2017-06-21,,,,99266,303
2017-06-22,,,,99351,175
2017-06-23,,,,99356,356
2017-06-26,,,,99481,428
2017-06-27,,,,99379,152
2017-06-28,,,,99140,84
2017-06-29,,,,99024,744
2017-06-30,,,,98812,872
2017-07-03,,,,98621,405
2017-07-04,,,,98227,5716
2017-07-05,,,,98285,13052
2017-07-06,,,,98318,4774
2017-07-07,,,,97981,1829
2017-07-10,,,,98118,109
2017-07-11,,,,98176,1168
2017-07-12,,,,98307,2952
2017-07-13,,,,98631,39
2017-07-14,,,,98294,52
2017-07-17,,,,98466,766
2017-07-18,,,,98563,37
2017-07-19,,,,98453,85
2017-07-20,,,,98606,70
2017-07-21,,,,99010,636
2017-07-24,,,,98939,107
2017-07-25,,,,98896,566
2017-07-26,,,,98757,127
2017-07-27,,,,98935,25
2017-07-28,,,,98836,67
2017-07-31,,,,98828,127
2017-08-01,,,,98537,1241
2017-08-02,,,,98690,41
2017-08-03,,,,98761,147
2017-08-04,,,,98757,77
2017-08-07,,,,98526,173
2017-08-08,,,,98265,76
2017-08-09,,,,98074,70
2017-08-10,,,,97772,41
2017-08-11,,,,98256,374
2017-08-14,,,,98445,6582
2017-08-16,,,,98158,133
2017-08-17,,,,98256,65
2017-08-18,,,,98508,111
2017-08-21,,,,98369,240
2017-08-22,,,,98231,638
2017-08-23,,,,98227,160
2017-08-24,,,,98361,1463
2017-08-25,,,,98626,265
2017-08-28,,,,98690,40
2017-08-29,,,,98631,384
2017-08-30,,,,98727,166
2017-08-31,,,,98794,49
2017-09-01,,,,98665,75
2017-09-04,,,,98189,111
2017-09-05,,,,98311,40
2017-09-06,,,,98613,78
2017-09-07,,,,98635,197
2017-09-08,,,,98939,24
2017-09-11,,,,98949,66
2017-09-12,,,,98886,23
2017-09-13,,,,99010,10
2017-09-14,,,,98975,44
2017-09-15,,,,98871,38
2017-09-18,,,,98854,21
2017-09-19,,,,98668,5
2017-09-20,,,,98508,599
2017-09-21,,,,98744,93
2017-09-22,,,,98739,204
2017-09-25,,,,98874,911
2017-09-26,,,,98453,160
2017-09-27,,,,98235,394
2017-09-28,,,,97868,604
2017-09-29,,,,97945,1178
2017-10-10,,,,97794,1695
2017-10-11,,,,97691,213
2017-10-12,,,,97873,47
2017-10-13,,,,98100,1132
2017-10-16,,,,97889,95
2017-10-17,,,,97844,285
2017-10-18,,,,97990,248
2017-10-19,,,,97755,190
2017-10-20,,,,97364,511
2017-10-23,,,,97272,879
2017-10-24,,,,97259,144
2017-10-25,,,,97174,57
2017-10-26,,,,96762,1303
2017-10-27,,,,96565,26
2017-10-30,,,,96956,325
2017-10-31,,,,96728,100
2017-11-01,,,,96526,798
2017-11-02,,,,96796,45
2017-11-03,,,,96968,250
2017-11-06,,,,96855,24
2017-11-07,,,,96741,82
2017-11-08,,,,96801,417
2017-11-09,,,,96816,9359
2017-11-10,,,,96810,0
2017-11-13,,,,96455,742
2017-11-14,,,,96337,349
2017-11-15,,,,96478,333
2017-11-16,,,,96801,17
2017-11-17,,,,96767,381
2017-11-20,,,,96814,326
2017-11-21,,,,96885,273
2017-11-22,,,,96922,143
2017-11-23,,,,97044,8
2017-11-24,,,,97056,7022
2017-11-27,,,,97095,22
2017-11-28,,,,97254,179
2017-11-29,,,,97385,37
2017-11-30,,,,97569,47
2017-12-01,,,,97448,264
2017-12-04,,,,97432,234
2017-12-05,,,,97356,485
2017-12-06,,,,97617,138
2017-12-07,,,,97582,290
2017-12-08,,,,97525,77
2017-12-11,,,,97440,33
2017-12-12,,,,97717,54
2017-12-13,,,,97819,44
2017-12-14,,,,97819,20
2017-12-15,,,,97902,191
2017-12-18,,,,97970,3960
2017-12-19,,,,97742,44
2017-12-20,,,,97637,5468
2017-12-21,,,,97591,1527
2017-12-22,,,,97393,5245
2017-12-26,,,,97540,126
2017-12-27,,,,97413,2795
2017-12-28,,,,97621,129
2018-01-02,,,,97600,313
2018-01-03,,,,97418,380
2018-01-04,,,,97418,17
2018-01-05,,,,97308,122
2018-01-08,,,,97189,379
2018-01-09,,,,97024,929
2018-01-10,,,,96371,259
2018-01-11,,,,96682,111
2018-01-12,,,,96590,22
2018-01-15,,,,96313,327
2018-01-16,,,,96341,102
2018-01-17,,,,96451,40
2018-01-18,,,,96580,25
2018-01-19,,,,96482,109
2018-01-22,,,,96379,55
2018-01-23,,,,96368,24
2018-01-24,,,,96552,78
2018-01-25,,,,96404,45
2018-01-26,,,,96468,2300
2018-01-29,,,,95849,186
2018-01-30,,,,95555,168
2018-01-31,,,,95537,243
2018-02-01,,,,95630,366
2018-02-02,,,,95625,1415
2018-02-05,,,,95335,72
2018-02-06,,,,95625,229
2018-02-07,,,,96043,137
2018-02-08,,,,95917,611
2018-02-09,,,,95660,1420
2018-02-12,,,,95429,143
2018-02-13,,,,95614,1070
2018-02-14,,,,95845,39
2018-02-19,,,,95500,369
2018-02-20,,,,95606,108
2018-02-21,,,,95689,84
2018-02-22,,,,95596,54
2018-02-23,,,,95606,238
2018-02-26,,,,95799,25
2018-02-27,,,,95989,58
2018-02-28,,,,96089,126
2018-03-02,,,,96202,280
2018-03-05,,,,96022,266
2018-03-06,,,,96105,16
2018-03-07,,,,96173,298
2018-03-08,,,,96224,25
2018-03-09,,,,96228,287
2018-03-12,,,,96084,62
2018-03-13,,,,95976,97
2018-03-14,,,,96278,13
2018-03-15,,,,96388,58
2018-03-16,,,,96384,15589
2018-03-19,,,,96299,45
2018-03-20,,,,96278,18
2018-03-21,,,,96354,2389
2018-03-22,,,,96459,374
2018-03-23,,,,96904,2606
2018-03-26,,,,96750,4199
2018-03-27,,,,96733,1364
2018-03-28,,,,97114,45
2018-03-29,,,,97044,1715
2018-03-30,,,,97195,145
2018-04-02,,,,97069,945
2018-04-03,,,,97041,353
2018-04-04,,,,97114,920
2018-04-05,,,,97221,74
2018-04-06,,,,97342,28
2018-04-09,,,,97302,5921
2018-04-10,,,,97279,164
2018-04-11,,,,97451,115
2018-04-12,,,,97574,248
2018-04-13,,,,97489,3453
2018-04-16,,,,97305,43
2018-04-17,,,,97247,68
2018-04-18,,,,97124,201
2018-04-19,,,,97041,702
2018-04-20,,,,97024,12
2018-04-23,,,,96677,72
2018-04-24,,,,96665,186
2018-04-25,,,,96384,13
2018-04-26,,,,96379,214
2018-04-27,,,,96776,56
2018-04-30,,,,96786,1449
2018-05-02,,,,96478,3945
2018-05-03,,,,96473,10066
2018-05-04,,,,96363,171
2018-05-08,,,,96190,373
2018-05-09,,,,96207,894
2018-05-10,,,,96333,239
2018-05-11,,,,96270,17
2018-05-14,,,,96168,335
2018-05-15,,,,96051,26820
2018-05-16,,,,96127,506
2018-05-17,,,,96248,154
2018-05-18,,,,96211,32
2018-05-21,,,,96379,21
2018-05-23,,,,96522,273
2018-05-24,,,,96814,399
2018-05-25,,,,96897,14
2018-05-28,,,,96814,99
2018-05-29,,,,97006,464
2018-05-30,,,,97157,508
2018-05-31,,,,97129,538
2018-06-01,,,,97095,296
2018-06-04,,,,96943,192
2018-06-05,,,,96842,250
2018-06-07,,,,96737,37
2018-06-08,,,,96703,686
2018-06-11,,,,96834,1400
2018-06-12,,,,96890,237
2018-06-14,,,,97006,40
2018-06-15,,,,97249,23
2018-06-18,,,,97482,4961
2018-06-19,,,,97662,523
2018-06-20,,,,97798,182
2018-06-21,,,,97868,83
2018-06-22,,,,97902,235
2018-06-25,,,,97881,505
2018-06-26,,,,97889,506
2018-06-27,,,,98143,961
2018-06-28,,,,98378,256
2018-06-29,,,,98307,3196
2018-07-02,,,,98546,1616
2018-07-03,,,,98314,5854
2018-07-04,,,,98394,2293
2018-07-05,,,,98563,2349
2018-07-06,,,,98433,1446
2018-07-09,,,,98332,447
2018-07-10,,,,98391,164
2018-07-11,,,,98602,953
2018-07-12,,,,98639,2809
2018-07-13,,,,98500,159
2018-07-16,,,,98592,697
2018-07-17,,,,98555,219
2018-07-18,,,,98647,31
2018-07-19,,,,98626,117
2018-07-20,,,,98727,160
2018-07-23,,,,98710,172
2018-07-24,,,,98383,141
2018-07-25,,,,98500,286
2018-07-26,,,,98500,2620
2018-07-27,,,,98428,381
2018-07-30,,,,98428,49
2018-07-31,,,,98585,860
2018-08-01,,,,98298,552
2018-08-02,,,,98369,289
2018-08-03,,,,98457,374
2018-08-06,,,,98433,1294
2018-08-07,,,,98621,54
2018-08-08,,,,98585,279
2018-08-09,,,,98845,169
2018-08-10,,,,99048,49
2018-08-13,,,,99103,1137
2018-08-14,,,,98970,155
2018-08-16,,,,99249,274
2018-08-17,,,,99591,303
2018-08-20,,,,99716,582
2018-08-21,,,,100095,2160
2018-08-22,,,,100095,245
2018-08-23,,,,99934,992
2018-08-24,,,,100007,147
2018-08-27,,,,100221,457
2018-08-28,,,,100312,581
2018-08-29,,,,100331,145
2018-08-30,,,,100276,694
2018-08-31,,,,100557,419
2018-09-03,,,,100730,2024
2018-09-04,,,,100802,879
2018-09-05,,,,100894,350
2018-09-06,,,,101318,79
2018-09-07,,,,101092,1052
2018-09-10,,,,101151,72
2018-09-11,,,,101109,773
2018-09-12,,,,101071,2582
2018-09-13,,,,101163,16242
2018-09-14,,,,100818,885
2018-09-17,,,,100616,585
2018-09-18,,,,100381,459
2018-09-19,,,,100342,3992
2018-09-20,,,,100015,111
2018-09-21,,,,99993,517
2018-09-27,,,,100356,396
2018-09-28,,,,100495,986
2018-10-01,,,,100360,868
2018-10-02,,,,100229,342
2018-10-04,,,,99889,1647
2018-10-05,,,,99759,354
2018-10-08,,,,99682,672
2018-10-10,,,,99974,456
2018-10-11,,,,100335,3676
2018-10-12,,,,100179,243
2018-10-15,,,,100251,8652
2018-10-16,,,,100427,13460
2018-10-17,,,,100709,129
2018-10-18,,,,101033,1108
2018-10-19,,,,100827,510
2018-10-22,,,,100642,1686
2018-10-23,,,,100928,265
2018-10-24,,,,101068,771
2018-10-25,,,,101457,4490
2018-10-26,,,,101644,884
2018-10-29,,,,102009,992
2018-10-30,,,,101885,2557
2018-10-31,,,,101534,4828
2018-11-01,,,,101560,3922
2018-11-02,,,,101276,10116
2018-11-05,,,,101302,3755
2018-11-06,,,,101276,6584
2018-11-07,,,,101512,213
2018-11-08,,,,101580,15688
2018-11-09,,,,101723,391
2018-11-12,,,,101992,941
2018-11-13,,,,101891,523
2018-11-14,,,,102085,207
2018-11-15,,,,101832,194
2018-11-16,,,,101861,2143
2018-11-19,,,,102127,1732
2018-11-20,,,,102085,385
2018-11-21,,,,102002,926
2018-11-22,,,,102068,327
2018-11-23,,,,102311,1184
2018-11-26,,,,102400,621
2018-11-27,,,,102506,326
2018-11-28,,,,102497,1060
2018-11-29,,,,102775,1766
2018-11-30,,,,102928,2365
2018-12-03,,,,102746,1908
2018-12-04,,,,102997,4431
2018-12-05,,,,103292,3175
2018-12-06,,,,103927,1246
2018-12-07,,,,103890,1589
2018-12-10,,,,103912,975
2018-12-11,,,,103848,736
2018-12-12,,,,103655,575
2018-12-13,,,,103554,1607
2018-12-14,,,,103667,719
2018-12-17,,,,103823,1630
2018-12-18,,,,103856,2276
2018-12-19,,,,104273,627
2018-12-20,,,,104417,1802
2018-12-21,,,,104075,1205
2018-12-24,,,,103887,2291
2018-12-26,,,,104038,31992
2018-12-27,,,,104255,3392
2018-12-28,,,,104244,4997
2019-01-02,,,,104231,3476
2019-01-03,,,,104265,7818
2019-01-04,,,,104015,3104
2019-01-07,,,,104059,6144
2019-01-08,,,,103929,3465
2019-01-09,,,,103779,4696
2019-01-10,,,,104102,2521
2019-01-11,,,,103955,2795
2019-01-14,,,,104038,3617
2019-01-15,,,,104210,3413
2019-01-16,,,,104154,5449
2019-01-17,,,,104171,1576
2019-01-18,,,,103909,3611
2019-01-21,,,,103801,4438
2019-01-22,,,,103918,4385
2019-01-23,,,,104033,442
2019-01-24,,,,104093,1567
2019-01-25,,,,103929,2346
2019-01-28,,,,103813,2002
2019-01-29,,,,103693,1555
2019-01-30,,,,103534,3106
2019-01-31,,,,103788,5853
2019-02-01,,,,104064,4294
2019-02-07,,,,104089,14462
2019-02-08,,,,104274,524
2019-02-11,,,,104432,1044
2019-02-12,,,,104244,899
2019-02-13,,,,104124,485
2019-02-14,,,,104179,875
2019-02-15,,,,104390,655
2019-02-18,,,,104218,632
2019-02-19,,,,104179,405
2019-02-20,,,,104161,413
2019-02-21,,,,104029,1618
2019-02-22,,,,104054,205
2019-02-25,,,,104054,2286
2019-02-26,,,,104033,694
2019-02-27,,,,104215,51606
2019-02-28,,,,104265,1156
2019-03-04,,,,103943,1967
2019-03-05,,,,103909,9711
2019-03-06,,,,104003,418
2019-03-07,,,,104200,321
2019-03-08,,,,104428,13110
2019-03-11,,,,104360,1320
2019-03-12,,,,104269,47
2019-03-13,,,,104531,11732
2019-03-14,,,,104458,1472
2019-03-15,,,,104355,1911
2019-03-18,,,,104281,1685
2019-03-19,,,,104440,513
2019-03-20,,,,104450,6300
2019-03-21,,,,104788,24808
2019-03-22,,,,104879,15514
2019-03-25,,,,105274,45987
2019-03-26,,,,105081,12225
2019-03-27,,,,105570,15241
2019-03-28,,,,105953,24938
2019-03-29,,,,105909,3895
2019-04-01,,,,105583,2263
2019-04-02,,,,105618,1917
2019-04-03,,,,105443,27127
2019-04-04,,,,105515,80858
2019-04-05,,,,105352,69822
2019-04-08,,,,105643,94105
2019-04-09,,,,105535,84275
2019-04-10,,,,105561,73356
2019-04-11,,,,105583,4413
2019-04-12,,,,105515,6062
2019-04-15,,,,105175,71751
2019-04-16,,,,105112,82262
2019-04-17,,,,104939,64216
2019-04-18,,,,105438,247548
2019-04-19,,,,105385,95338
2019-04-22,,,,105076,71475
2019-04-23,,,,105201,92818
2019-04-24,,,,105269,93314
2019-04-25,,,,105677,117356
2019-04-26,,,,105621,2048
2019-04-29,,,,105734,7492
2019-04-30,,,,105897,15859
2019-05-02,,,,105579,4264
2019-05-03,,,,105454,5898
2019-05-07,,,,105574,85625
2019-05-08,,,,105618,64195
2019-05-09,,,,105772,80917
2019-05-10,,,,105724,10025
2019-05-13,,,,105681,6520
2019-05-14,,,,105724,3277
2019-05-15,,,,105802,4322
2019-05-16,,,,106129,15469
2019-05-17,,,,106167,2530
2019-05-20,,,,105939,20913
2019-05-21,,,,106102,1638
2019-05-22,,,,106085,81458
2019-05-23,,,,106305,6984
2019-05-24,,,,106497,20344
2019-05-27,,,,106374,3768
2019-05-28,,,,106417,3241
2019-05-29,,,,106871,28378
2019-05-30,,,,106932,6665
2019-05-31,,,,107427,16484
2019-06-03,,,,107357,5349
2019-06-04,,,,107442,6571
2019-06-05,,,,107757,8375
2019-06-07,,,,107713,5793
2019-06-10,,,,107549,4686
2019-06-11,,,,107318,4359
2019-06-12,,,,107951,41091
2019-06-13,,,,107966,7996
2019-06-14,,,,108058,14607
2019-06-17,,,,107917,3446
2019-06-18,,,,107917,18769
2019-06-19,,,,108078,15793
2019-06-20,,,,108516,39051
2019-06-21,,,,108404,3729
2019-06-24,,,,108460,3307
2019-06-25,,,,108212,8555
2019-06-26,,,,107992,14660
2019-06-27,,,,108002,22633
2019-06-28,,,,108169,6832
2019-07-01,,,,108129,29268
2019-07-02,,,,108199,5090
2019-07-03,,,,108628,50736
2019-07-04,,,,108778,5878
2019-07-05,,,,108786,16270
2019-07-08,,,,108705,11484
2019-07-09,,,,108723,8550
2019-07-10,,,,108568,4934
2019-07-11,,,,108654,50630
2019-07-12,,,,108435,5078
2019-07-15,,,,108374,7629
2019-07-16,,,,108426,4992
2019-07-17,,,,108664,1468
2019-07-18,,,,109298,14428
2019-07-19,,,,109508,2336
2019-07-22,,,,109422,1444
2019-07-23,,,,109432,6490
2019-07-24,,,,109448,1064
2019-07-25,,,,109710,2755
2019-07-26,,,,109814,5067
2019-07-29,,,,109942,7721
2019-07-30,,,,109984,35144
2019-07-31,,,,110088,8369
2019-08-01,,,,110010,4978
2019-08-02,,,,110381,31287
2019-08-05,,,,111274,38622
2019-08-06,,,,111385,19564
2019-08-07,,,,111360,10369
2019-08-08,,,,111264,7992
2019-08-09,,,,111055,3386
2019-08-12,,,,111111,6464
2019-08-13,,,,111523,40011
2019-08-14,,,,111588,3798
2019-08-16,,,,112072,27503
2019-08-19,,,,112037,3486
2019-08-20,,,,111888,4565
2019-08-21,,,,111299,10243
2019-08-22,,,,111445,5088
2019-08-23,,,,111201,3744
2019-08-26,,,,111939,59987
2019-08-27,,,,111648,23389
2019-08-28,,,,111415,6343
2019-08-29,,,,111523,7356
2019-08-30,,,,111274,36131
2019-09-02,,,,110667,14203
2019-09-03,,,,110772,15677
2019-09-04,,,,110660,17719
2019-09-05,,,,110428,47116
2019-09-06,,,,110393,7984
2019-09-09,,,,110577,18165
2019-09-10,,,,110415,5163
2019-09-11,,,,110342,13421
2019-09-16,,,,109237,22299
2019-09-17,,,,109357,28468
2019-09-18,,,,109646,11732
2019-09-19,,,,109830,25027
