,Open,High,Low,Close,Volume
2016-01-04,,,,10234.0,654721
2016-01-05,,,,10338.0,932463
2016-01-06,,,,10431.0,576710
2016-01-07,,,,10314.0,901719
2016-01-08,,,,10338.0,3876557
2016-01-11,,,,10252.0,385209
2016-01-12,,,,10200.0,388907
2016-01-13,,,,10421.0,2492453
2016-01-14,,,,10406.0,555373
2016-01-15,,,,10319.0,536856
2016-01-18,,,,10496.0,500282
2016-01-19,,,,10529.0,451904
2016-01-20,,,,10436.0,358717
2016-01-21,,,,10375.0,377078
2016-01-22,,,,10406.0,341276
2016-01-25,,,,10576.0,560794
2016-01-26,,,,10586.0,380186
2016-01-27,,,,10436.0,413669
2016-01-28,,,,10511.0,376516
2016-01-29,,,,10553.0,439793
2016-02-01,,,,10664.0,299246
2016-02-02,,,,10659.0,464127
2016-02-03,,,,10640.0,470654
2016-02-04,,,,10590.0,750548
2016-02-05,,,,10538.0,401929
2016-02-11,,,,9981.0,561899
2016-02-12,,,,9214.0,627574
2016-02-15,,,,9369.0,1071783
2016-02-16,,,,9589.0,576299
2016-02-17,,,,9321.0,750480
2016-02-18,,,,9589.0,531295
2016-02-19,,,,9691.0,479901
2016-02-22,,,,9808.0,432892
2016-02-23,,,,9672.0,716314
2016-02-24,,,,9641.0,659714
2016-02-25,,,,9682.0,700866
2016-02-26,,,,9710.0,385586
2016-02-29,,,,9767.0,666293
2016-03-02,,,,9948.0,777967
2016-03-03,,,,10150.0,442036
2016-03-04,,,,10178.0,464933
2016-03-07,,,,10061.0,462606
2016-03-08,,,,10076.0,421321
2016-03-09,,,,10187.0,472682
2016-03-10,,,,10196.0,564413
2016-03-11,,,,10175.0,526423
2016-03-14,,,,10200.0,421729
2016-03-15,,,,10122.0,475920
2016-03-16,,,,10127.0,451731
2016-03-17,,,,10170.0,431022
2016-03-18,,,,10243.0,731191
2016-03-21,,,,10178.0,739682
2016-03-22,,,,10165.0,652670
2016-03-23,,,,10141.0,435689
2016-03-24,,,,10027.0,552039
2016-03-25,,,,10009.0,535928
2016-03-28,,,,9871.0,430550
2016-03-29,,,,10009.0,356237
2016-03-30,,,,10013.0,422333
2016-03-31,,,,10056.0,440992
2016-04-01,,,,10160.0,428182
2016-04-04,,,,10262.0,433949
2016-04-05,,,,10200.0,445116
2016-04-06,,,,10146.0,534656
2016-04-07,,,,10224.0,522472
2016-04-08,,,,10146.0,442824
2016-04-11,,,,10076.0,490151
2016-04-12,,,,10027.0,416493
2016-04-14,,,,10018.0,569296
2016-04-15,,,,10009.0,570802
2016-04-18,,,,9999.0,576673
2016-04-19,,,,10089.0,688213
2016-04-20,,,,10103.0,458075
2016-04-21,,,,10061.0,451126
2016-04-22,,,,10056.0,424440
2016-04-25,,,,10089.0,449326
2016-04-26,,,,10061.0,423858
2016-04-27,,,,10013.0,347794
2016-04-28,,,,9957.0,385054
2016-04-29,,,,9971.0,406109
2016-05-02,,,,9794.0,391889
2016-05-03,,,,9925.0,441301
2016-05-04,,,,9851.0,406632
2016-05-09,,,,9856.0,285445
2016-05-10,,,,9940.0,276591
2016-05-11,,,,10018.0,342357
2016-05-12,,,,10037.0,300475
2016-05-13,,,,10022.0,278353
2016-05-16,,,,9976.0,367539
2016-05-17,,,,9851.0,679593
2016-05-18,,,,9676.0,438387
2016-05-19,,,,9616.0,648061
2016-05-20,,,,9726.0,460925
2016-05-23,,,,9771.0,577812
2016-05-24,,,,9761.0,469309
2016-05-25,,,,9812.0,327498
2016-05-26,,,,9751.0,325509
2016-05-27,,,,9776.0,436752
2016-05-30,,,,9892.0,793610
2016-05-31,,,,9976.0,356088
2016-06-01,,,,9957.0,423839
2016-06-02,,,,9976.0,415898
2016-06-03,,,,9930.0,413376
2016-06-07,,,,9999.0,395460
2016-06-08,,,,10066.0,268497
2016-06-09,,,,10041.0,281329
2016-06-10,,,,10051.0,278631
2016-06-13,,,,9870.0,281266
2016-06-14,,,,9841.0,268829
2016-06-15,,,,9896.0,357810
2016-06-16,,,,9700.0,381423
2016-06-17,,,,9667.0,359838
2016-06-20,,,,9776.0,367149
2016-06-21,,,,9781.0,404797
2016-06-22,,,,9756.0,412297
2016-06-23,,,,9644.0,550147
2016-06-24,,,,9243.0,505201
2016-06-27,,,,9258.0,444517
2016-06-28,,,,9361.0,474617
2016-06-29,,,,9496.0,432708
2016-06-30,,,,9690.0,350123
2016-07-01,,,,9771.0,1294787
2016-07-04,,,,9812.0,291085
2016-07-05,,,,9915.0,373704
2016-07-06,,,,9776.0,541600
2016-07-07,,,,9906.0,456356
2016-07-08,,,,9827.0,429187
2016-07-11,,,,9910.0,324371
2016-07-12,,,,9884.0,264228
2016-07-13,,,,9892.0,390832
2016-07-14,,,,9888.0,376448
2016-07-15,,,,9837.0,347729
2016-07-18,,,,9822.0,270863
2016-07-19,,,,9841.0,407756
2016-07-20,,,,9896.0,379967
2016-07-21,,,,9957.0,438552
2016-07-22,,,,9957.0,322581
2016-07-25,,,,9901.0,407438
