,Open,High,Low,Close,Volume
2016-05-13,10311.0,10311.0,10233.0,10254.0,6161
2016-05-16,10258.0,10303.0,10258.0,10304.0,1166
2016-05-17,10341.0,10341.0,10238.0,10294.0,35364
2016-05-18,10306.0,10326.0,10228.0,10279.0,68641
2016-05-19,10276.0,10276.0,10223.0,10224.0,3041
2016-05-20,10268.0,10507.0,10268.0,10507.0,153
2016-05-23,10615.0,10772.0,10605.0,10730.0,10824
2016-05-24,10768.0,10991.0,10768.0,10943.0,102824
2016-05-25,11091.0,11125.0,10487.0,10512.0,18841
2016-05-26,10570.0,10570.0,10422.0,10482.0,9484
2016-05-27,10585.0,10643.0,10565.0,10630.0,780
2016-05-30,10630.0,10712.0,10490.0,10675.0,660
2016-05-31,10749.0,10787.0,10744.0,10785.0,1081
2016-06-01,10818.0,10983.0,10818.0,10983.0,1628
2016-06-02,11012.0,11087.0,10977.0,11087.0,2164
2016-06-03,11117.0,11152.0,11102.0,11152.0,5300
2016-06-07,11171.0,11384.0,11171.0,11385.0,2985
2016-06-08,11413.0,11705.0,11413.0,11697.0,1281
2016-06-09,11794.0,11918.0,11368.0,11622.0,13731
2016-06-10,11715.0,11809.0,11620.0,11810.0,2360
2016-06-13,11701.0,11721.0,11533.0,11533.0,2539
2016-06-14,11471.0,11556.0,11254.0,11469.0,41987
2016-06-15,11431.0,11541.0,11258.0,11409.0,88167
2016-06-16,11453.0,11453.0,10903.0,10978.0,153697
2016-06-17,11090.0,11125.0,10758.0,10839.0,11690
2016-06-20,10972.0,11077.0,10952.0,11077.0,164459
2016-06-21,11155.0,11155.0,11037.0,11132.0,218628
2016-06-22,11130.0,11150.0,11007.0,11007.0,158703
2016-06-23,10976.0,10976.0,10615.0,10809.0,168861
2016-06-24,10991.0,10991.0,9871.0,10195.0,532320
2016-06-27,9771.0,10306.0,9771.0,10294.0,375439
2016-06-28,10149.0,10580.0,10149.0,10572.0,197962
2016-06-29,10674.0,10777.0,10645.0,10745.0,154309
2016-06-30,10813.0,11021.0,10783.0,10894.0,187355
2016-07-01,10943.0,11056.0,10943.0,10973.0,170414
2016-07-04,11021.0,11021.0,10953.0,10983.0,128837
2016-07-05,10992.0,11057.0,10947.0,11057.0,130711
2016-07-06,11001.0,11076.0,10843.0,10919.0,155998
2016-07-07,11041.0,11239.0,11026.0,11240.0,155230
2016-07-08,11259.0,11284.0,11027.0,11117.0,187612
2016-07-11,11203.0,11203.0,11141.0,11176.0,132041
2016-07-12,11233.0,11238.0,11151.0,11181.0,131101
2016-07-13,11249.0,11249.0,11122.0,11122.0,132206
2016-07-14,11121.0,11121.0,10958.0,10973.0,139996
2016-07-15,10962.0,10962.0,10754.0,10800.0,155651
2016-07-18,10742.0,10797.0,10684.0,10730.0,164374
2016-07-19,10797.0,10797.0,10744.0,10780.0,133136
2016-07-20,10774.0,10842.0,10754.0,10780.0,138902
2016-07-21,10802.0,10822.0,10694.0,10725.0,132023
2016-07-22,10702.0,10712.0,10620.0,10620.0,140040
2016-07-25,10665.0,10670.0,10502.0,10502.0,149336
2016-07-26,10497.0,10587.0,10497.0,10587.0,152331
2016-07-27,10595.0,10600.0,10417.0,10417.0,138039
2016-07-28,10417.0,10490.0,10382.0,10457.0,137623
