,Open,High,Low,Close,Volume
2020-09-29,,,,9296.0,657763
2020-10-05,,,,9425.0,559817
2020-10-06,,,,9453.0,191143
2020-10-07,,,,9538.0,153163
2020-10-08,,,,9551.0,14307
2020-10-12,,,,9583.0,131710
2020-10-13,,,,9607.0,444265
2020-10-14,,,,9523.0,176352
2020-10-15,,,,9430.0,6741
2020-10-16,,,,9365.0,342405
2020-10-19,,,,9375.0,258926
2020-10-20,,,,9403.0,218567
2020-10-21,,,,9458.0,128236
2020-10-22,,,,9393.0,169974
2020-10-23,,,,9448.0,133136
2020-10-26,,,,9365.0,1483
2020-10-27,,,,9320.0,135418
2020-10-28,,,,9324.0,3336
2020-10-29,,,,9277.0,38058
2020-10-30,,,,9049.0,3776
2020-11-02,,,,9152.0,41347
2020-11-03,,,,9296.0,6594
2020-11-04,,,,9356.0,44318
2020-11-05,,,,9573.0,1623
2020-11-06,,,,9578.0,42971
2020-11-09,,,,9677.0,99819
2020-11-10,,,,9704.0,106678
2020-11-11,,,,9872.0,128377
2020-11-12,,,,9839.0,187473
2020-11-13,,,,9909.0,141708
2020-11-16,,,,10109.0,184235
2020-11-17,,,,10084.0,163837
2020-11-18,,,,10094.0,167086
2020-11-19,,,,10089.0,154029
2020-11-20,,,,10109.0,177483
2020-11-23,,,,10271.0,152189
2020-11-24,,,,10364.0,150442
2020-11-25,,,,10290.0,144721
2020-11-26,,,,10355.0,144296
2020-11-27,,,,10415.0,142599
2020-11-30,,,,10243.0,119527
2020-12-01,,,,10401.0,133643
2020-12-02,,,,10545.0,218638
2020-12-03,,,,10615.0,175352
2020-12-04,,,,10770.0,250977
2020-12-07,,,,10852.0,23615
2020-12-08,,,,10708.0,32577
2020-12-09,,,,10871.0,37097
2020-12-10,,,,10866.0,35428
2020-12-11,,,,10991.0,20605
2020-12-14,,,,10963.0,6744
2020-12-15,,,,10917.0,29631
2020-12-16,,,,10996.0,8854
2020-12-17,,,,10996.0,28228
2020-12-18,,,,10996.0,29698
2020-12-21,,,,11011.0,5020
2020-12-22,,,,10838.0,4684
2020-12-23,,,,10991.0,7674
2020-12-24,,,,11146.0,37576
2020-12-28,,,,11181.0,69435
2020-12-29,,,,11405.0,43017
2020-12-30,,,,11619.0,55537
2021-01-04,,,,11915.0,44778
2021-01-05,,,,12059.0,62735
2021-01-06,,,,11985.0,52824
2021-01-07,,,,12292.0,78447
2021-01-08,,,,12748.0,90712
2021-01-11,,,,12794.0,106468
2021-01-12,,,,12632.0,29533
2021-01-13,,,,12733.0,49669
2021-01-14,,,,12752.0,26499
2021-01-15,,,,12526.0,23788
2021-01-18,,,,12181.0,23926
2021-01-19,,,,12557.0,18602
2021-01-20,,,,12618.0,23294
2021-01-21,,,,12897.0,29861
2021-01-22,,,,12798.0,23168
2021-01-25,,,,13105.0,31350
2021-01-26,,,,12817.0,37984
2021-01-27,,,,12752.0,60747
2021-01-28,,,,12470.0,64411
2021-01-29,,,,12148.0,46643
2021-02-01,,,,12436.0,17240
2021-02-02,,,,12557.0,18782
2021-02-03,,,,12729.0,11461
2021-02-04,,,,12613.0,17879
2021-02-05,,,,12659.0,21202
2021-02-08,,,,12526.0,27154
2021-02-09,,,,12557.0,10050
2021-02-10,,,,12637.0,8409
2021-02-15,,,,12837.0,18721
2021-02-16,,,,12867.0,26768
2021-02-17,,,,12798.0,28776
2021-02-18,,,,12627.0,5121
2021-02-19,,,,12668.0,11505
2021-02-22,,,,12557.0,12190
2021-02-23,,,,12526.0,9033
2021-02-24,,,,12221.0,5927
2021-02-25,,,,12586.0,31382
2021-02-26,,,,12287.0,9363
2021-03-02,,,,12405.0,28358
2021-03-03,,,,12511.0,10643
2021-03-04,,,,12390.0,2316
2021-03-05,,,,12282.0,2143
2021-03-08,,,,12171.0,3764
2021-03-09,,,,12148.0,15468
2021-03-10,,,,12056.0,1064
2021-03-11,,,,12271.0,4325
2021-03-12,,,,12441.0,735
2021-03-15,,,,12405.0,1429
2021-03-16,,,,12487.0,769
2021-03-17,,,,12418.0,3431
2021-03-18,,,,12501.0,7510
2021-03-19,,,,12400.0,16858
2021-03-22,,,,12367.0,12195
2021-03-23,,,,12191.0,13553
2021-03-24,,,,12191.0,1088
2021-03-25,,,,12256.0,8400
2021-03-26,,,,12347.0,2746
2021-03-29,,,,12357.0,2014
2021-03-30,,,,12470.0,830
2021-03-31,,,,12451.0,2153
2021-04-01,,,,12552.0,1401
2021-04-02,,,,12729.0,13406
2021-04-05,,,,12706.0,1269
2021-04-06,,,,12724.0,2556
2021-04-07,,,,12757.0,2151
2021-04-08,,,,12767.0,3002
2021-04-09,,,,12729.0,2824
2021-04-12,,,,12777.0,1765
2021-04-13,,,,12867.0,9269
2021-04-14,,,,12915.0,13070
2021-04-15,,,,13013.0,34352
