날짜,Open,High,Low,Close,Volume
2019-03-26,10598,10598,10534,10549,16397
2019-03-27,10549,10598,10549,10578,16105
2019-03-28,10668,10668,10618,10648,28571
2019-03-29,10628,10628,10578,10593,35052
2019-04-01,10573,10573,10514,10549,18102
2019-04-02,10568,10568,10489,10563,9932
2019-04-03,10563,10568,10494,10524,17417
2019-04-04,10524,10544,10494,10544,9153
2019-04-05,10529,10529,10509,10524,9773
2019-04-08,10524,10618,10524,10613,10198
2019-04-09,10608,10608,10573,10593,7261
2019-04-10,10588,10618,10573,10573,9741
2019-04-11,10573,10603,10563,10593,13081
2019-04-12,10588,10608,10563,10563,9105
2019-04-15,10563,10563,10449,10474,28437
2019-04-16,10474,10509,10469,10509,11106
2019-04-17,10474,10499,10444,10469,12326
2019-04-18,10469,10504,10444,10504,4324
2019-04-19,10499,10524,10499,10524,7797
2019-04-22,10524,10558,10494,10558,13391
2019-04-23,10549,10583,10539,10583,3885
2019-04-24,10568,10658,10558,10658,7103
2019-04-25,10718,10777,10718,10748,12995
2019-04-26,10753,10772,10718,10772,29696
2019-04-29,10762,10767,10738,10762,18942
2019-04-30,10757,10867,10748,10867,14713
2019-05-02,10857,10857,10762,10822,30281
2019-05-03,10827,10837,10807,10837,12591
2019-05-07,10862,10922,10852,10852,16516
2019-05-08,10907,10917,10867,10902,30470
2019-05-09,10947,10986,10882,10986,30964
2019-05-10,11011,11021,10947,10976,32372
2019-05-13,10976,11096,10976,11096,29156
2019-05-14,11096,11156,11076,11126,22519
2019-05-15,11141,11151,11106,11121,29942
2019-05-16,11131,11185,11131,11161,45955
2019-05-17,11180,11220,11141,11220,16256
2019-05-20,11205,11205,11146,11195,39394
2019-05-21,11175,11175,11136,11175,23543
2019-05-22,11096,11180,11096,11161,15496
2019-05-23,11136,11195,11136,11156,39142
2019-05-24,11180,11205,11180,11185,18644
2019-05-27,11185,11185,11116,11126,56176
2019-05-28,11156,11190,11126,11166,94873
2019-05-29,11180,11300,11180,11300,170126
2019-05-30,11280,11280,11220,11240,80874
2019-05-31,11235,11320,11235,11305,120612
2019-06-03,11355,11394,11250,11270,73228
2019-06-04,11270,11325,11270,11305,26963
2019-06-05,11285,11285,11240,11285,13257
2019-06-07,11265,11295,11240,11295,20699
2019-06-10,11290,11320,11260,11310,16939
2019-06-11,11305,11305,11230,11265,43219
2019-06-12,11265,11285,11250,11275,6352
2019-06-13,11265,11345,11265,11330,25587
2019-06-14,11335,11394,11335,11394,8530
2019-06-17,11355,11370,11330,11355,22184
2019-06-18,11365,11370,11330,11365,33861
2019-06-19,11355,11355,11265,11280,43338
2019-06-20,11300,11305,11205,11205,61086
2019-06-21,11170,11205,11151,11200,25227
2019-06-24,11170,11170,11096,11106,18907
2019-06-25,11136,11146,11101,11146,22442
2019-06-26,11136,11170,11136,11151,13891
2019-06-27,11121,11121,11081,11106,10962
2019-06-28,11131,11141,11106,11111,21747
2019-07-01,11071,11131,11021,11126,30159
2019-07-02,11161,11225,11161,11215,20748
2019-07-03,11250,11325,11250,11325,18792
2019-07-04,11315,11320,11285,11295,16779
2019-07-05,11315,11335,11305,11330,11898
2019-07-08,11275,11350,11270,11350,23627
2019-07-09,11350,11350,11315,11335,11448
2019-07-10,11325,11325,11300,11300,17497
2019-07-11,11305,11315,11240,11280,30044
2019-07-12,11225,11265,11225,11265,9218
2019-07-15,11260,11285,11245,11255,18993
2019-07-16,11285,11300,11255,11265,13621
2019-07-17,11270,11305,11270,11305,17076
2019-07-18,11310,11365,11275,11320,16974
2019-07-19,11295,11295,11245,11290,18045
2019-07-22,11285,11315,11280,11300,12204
2019-07-23,11305,11320,11295,11320,10290
2019-07-24,11330,11330,11290,11295,12130
2019-07-25,11305,11335,11295,11335,29530
2019-07-26,11325,11375,11325,11375,16720
2019-07-29,11360,11370,11325,11350,33759
2019-07-30,11365,11365,11320,11340,22698
2019-07-31,11350,11350,11315,11350,21779
2019-08-01,11375,11409,11370,11379,34464
2019-08-02,11414,11603,11414,11603,95482
2019-08-05,11688,11887,11688,11882,92971
2019-08-06,12001,12011,11822,11882,116328
2019-08-07,11907,11957,11882,11937,116906
2019-08-08,11937,11937,11827,11832,130083
2019-08-09,11842,11882,11842,11872,65077
2019-08-12,11917,11932,11842,11932,235845
2019-08-13,11982,12036,11957,12036,72729
2019-08-14,12036,12036,11827,11922,75605
2019-08-16,11987,12056,11967,11982,76327
2019-08-19,11992,11992,11942,11972,61594
2019-08-20,11967,11967,11887,11912,43369
2019-08-21,11947,11947,11812,11862,213401
2019-08-22,11867,11922,11852,11922,20442
2019-08-23,11922,11947,11882,11907,24236
2019-08-26,12091,12116,12011,12101,77555
2019-08-27,12086,12086,12001,12021,91983
2019-08-28,12046,12061,12026,12046,33657
2019-08-29,12051,12106,12046,12091,47911
2019-08-30,12001,12011,11947,12011,45380
2019-09-02,11987,12041,11987,12006,48375
2019-09-03,12046,12056,12016,12051,27095
2019-09-04,12121,12121,12011,12011,35778
2019-09-05,11997,12001,11872,11912,52162
2019-09-06,11394,11837,11394,11802,52011
2019-09-09,11792,11797,11738,11773,38143
2019-09-10,11748,11748,11683,11728,28405
2019-09-11,11678,11678,11623,11623,47199
2019-09-16,11489,11598,11459,11459,90780
2019-09-17,11519,11564,11479,11549,43513
2019-09-18,11559,11588,11529,11583,9261
2019-09-19,11583,11633,11574,11593,78293
2019-09-20,11623,11633,11564,11583,60420
2019-09-23,11583,11663,11583,11643,19747
2019-09-24,11698,11698,11643,11683,37760
2019-09-25,11773,11788,11743,11773,39280
2019-09-26,11743,11753,11713,11743,22732
2019-09-27,11748,11773,11738,11743,29441
2019-09-30,11758,11788,11713,11713,38025
2019-10-01,11743,11768,11703,11733,30677
2019-10-02,11758,11837,11758,11837,59159
2019-10-04,11927,11927,11827,11867,62279
2019-10-07,11907,11907,11852,11887,36421
2019-10-08,11877,11877,11788,11797,26763
2019-10-10,11847,11907,11758,11832,176163
2019-10-11,11783,11783,11673,11698,28340
2019-10-14,11643,11643,11564,11603,56964
2019-10-15,11633,11643,11579,11623,28991
2019-10-16,11618,11628,11564,11618,87327
2019-10-17,11643,11643,11593,11623,78056
2019-10-18,11643,11643,11524,11554,31719
2019-10-21,11554,11554,11454,11454,31434
2019-10-22,11394,11439,11389,11399,37293
2019-10-23,11419,11489,11419,11459,32001
2019-10-24,11469,11469,11404,11469,16909
2019-10-25,11464,11499,11454,11464,19765
2019-10-28,11444,11444,11375,11389,37818
2019-10-29,11379,11379,11300,11305,27756
2019-10-30,11340,11375,11320,11355,34680
2019-10-31,11370,11384,11300,11355,28571
2019-11-01,11375,11489,11375,11439,34078
2019-11-04,11375,11439,11330,11330,93578
2019-11-05,11330,11340,11285,11300,56972
2019-11-06,11275,11275,11215,11220,78780
2019-11-07,11235,11305,11235,11275,11073
2019-11-08,11205,11210,11141,11190,34495
2019-11-11,11225,11295,11180,11295,20296
2019-11-12,11240,11260,11195,11195,17711
2019-11-13,11205,11305,11205,11285,19866
2019-11-14,11295,11365,11295,11360,23949
2019-11-15,11379,11389,11310,11389,24087
2019-11-18,11379,11379,11305,11330,17053
2019-11-19,11370,11399,11355,11375,23058
2019-11-20,11409,11444,11399,11434,22351
2019-11-21,11479,11534,11474,11529,45730
2019-11-22,11529,11529,11469,11504,16747
2019-11-25,11499,11499,11444,11454,25185
2019-11-26,11454,11484,11404,11484,23921
2019-11-27,11484,11494,11459,11494,44505
2019-11-28,11494,11509,11484,11499,19838
2019-11-29,11499,11524,11484,11519,20240
2019-12-02,11519,11519,11449,11504,27006
2019-12-03,11519,11544,11499,11519,48357
2019-12-04,11613,11693,11613,11678,122598
2019-12-05,11658,11658,11588,11613,40944
2019-12-06,11618,11618,11544,11579,18181
2019-12-09,11564,11564,11529,11549,23437
2019-12-10,11603,11608,11564,11583,13863
2019-12-11,11588,11593,11549,11583,18919
2019-12-12,11583,11598,11534,11549,16273
2019-12-13,11499,11499,11250,11310,52133
2019-12-16,11419,11424,11355,11365,176433
2019-12-17,11295,11335,11270,11280,43780
2019-12-18,11280,11315,11260,11315,51004
2019-12-19,11305,11305,11225,11240,40645
2019-12-20,11205,11250,11195,11195,36651
2019-12-23,11195,11235,11190,11230,33521
2019-12-24,11230,11260,11220,11255,33569
2019-12-26,11290,11290,11210,11215,30371
2019-12-27,11270,11270,11215,11240,34753
2019-12-30,11255,11255,11205,11220,100643
2020-01-02,11190,11210,11156,11195,60964
2020-01-03,11265,11350,11205,11335,57598
2020-01-06,11444,11454,11379,11454,57310
2020-01-07,11474,11474,11335,11360,35478
2020-01-08,11350,11539,11295,11439,55925
2020-01-09,11335,11335,11245,11265,56568
2020-01-10,11265,11300,11250,11265,29706
2020-01-13,11320,11320,11225,11245,32194
2020-01-14,11245,11245,11175,11225,39128
2020-01-15,11260,11325,11260,11280,25071
2020-01-16,11265,11325,11265,11315,22886
2020-01-17,11335,11335,11250,11300,32865
2020-01-20,11325,11325,11260,11280,35429
2020-01-21,11265,11389,11265,11370,28981
2020-01-22,11389,11414,11360,11365,32786
2020-01-23,11389,11429,11389,11424,35148
2020-01-28,11449,11628,11449,11603,90001
2020-01-29,11583,11603,11559,11598,49079
2020-01-30,11643,11723,11643,11708,107404
2020-01-31,11723,11797,11713,11797,100994
2020-02-03,11892,11917,11847,11877,153012
2020-02-04,11877,11887,11758,11773,97006
2020-02-05,11559,11802,11559,11802,46716
2020-02-06,11783,11783,11588,11628,51279
2020-02-07,11738,11738,11688,11713,34928
2020-02-10,11802,11837,11733,11753,63325
2020-02-11,11812,11812,11683,11693,35607
2020-02-12,11693,11703,11623,11638,55240
2020-02-13,11673,11703,11643,11693,31948
2020-02-14,11703,11733,11678,11698,37988
2020-02-17,11703,11723,11668,11723,40173
2020-02-18,11723,11797,11723,11788,48641
2020-02-19,11832,11832,11758,11797,51165
2020-02-20,11842,11927,11743,11887,43781
2020-02-21,11892,12036,11892,12036,109665
2020-02-24,12046,12310,12046,12196,167681
2020-02-25,12330,12330,12111,12136,156895
2020-02-26,12280,12280,12191,12245,121678
2020-02-27,12166,12295,12166,12285,82213
2020-02-28,12335,12345,12245,12325,186809
2020-03-02,12335,12424,12230,12235,154737
2020-03-03,12126,12230,12116,12220,127558
2020-03-04,12225,12270,12205,12250,78707
2020-03-05,12240,12240,12146,12176,60816
2020-03-06,12300,12424,12285,12419,56487
2020-03-09,12544,12808,12544,12768,156262
2020-03-10,12972,12972,12474,12499,127791
2020-03-11,12499,12574,12370,12509,100741
2020-03-12,12116,12673,12116,12653,198680
2020-03-13,12688,12937,12688,12758,159510
2020-03-16,12753,12753,12479,12648,108618
2020-03-17,12604,13081,12604,13031,96421
2020-03-18,12972,12972,12693,12808,75198
2020-03-19,12708,13206,12708,13022,111004
2020-03-20,12648,12972,12648,12813,85486
2020-03-23,12813,13365,12813,13206,101526
2020-03-24,13211,13265,13076,13101,106616
2020-03-25,13036,13036,12708,12837,135643
2020-03-26,12832,12937,12758,12882,119925
2020-03-27,12882,12882,12618,12688,68753
2020-03-30,12763,12922,12763,12882,68549
2020-03-31,12882,12887,12818,12842,56755
2020-04-01,12813,13066,12813,13061,76878
2020-04-02,13101,13161,13012,13012,69961
2020-04-03,12952,13076,12932,13036,66681
2020-04-06,12982,13101,12982,13007,69956
2020-04-07,12987,12987,12818,12857,73826
2020-04-08,12857,12867,12773,12862,105161
2020-04-09,12862,12862,12703,12808,62327
2020-04-10,12837,12887,12688,12733,35414
2020-04-13,12658,12813,12658,12813,37447
2020-04-14,12778,12793,12733,12778,27138
2020-04-16,12917,13027,12917,12972,30538
2020-04-17,12967,12967,12827,12877,67492
2020-04-20,12877,12937,12852,12937,30592
2020-04-21,12982,13151,12937,13046,78375
2020-04-22,13171,13171,13056,13106,51860
2020-04-23,13116,13116,13027,13027,49353
2020-04-24,13236,13236,13031,13101,41720
2020-04-27,13101,13101,13007,13007,43570
2020-04-28,12982,12982,12917,12947,30283
2020-04-29,12907,12922,12887,12922,43522
2020-05-04,12942,13236,12778,13046,58009
2020-05-06,12947,12972,12907,12932,40965
2020-05-07,12932,13036,12927,12937,50582
2020-05-08,12937,12937,12877,12937,53924
2020-05-11,12922,12927,12847,12927,38031
2020-05-12,12912,12967,12912,12947,44793
2020-05-13,12977,13022,12972,12982,22082
2020-05-14,13022,13036,12997,13031,23348
2020-05-15,13091,13106,13031,13071,123699
2020-05-18,13071,13106,13022,13096,50576
2020-05-19,12977,12987,12927,12977,40309
2020-05-20,12962,13036,12962,13036,17872
2020-05-21,13036,13071,12987,13056,42670
2020-05-22,13061,13156,13061,13136,55575
2020-05-25,13136,13216,13126,13216,39009
2020-05-26,13226,13226,13017,13111,79780
2020-05-27,13096,13106,13046,13106,32313
2020-05-28,13181,13181,13091,13126,38430
2020-05-29,13131,13156,13106,13151,39606
2020-06-01,13236,13449,13012,13022,83075
2020-06-02,13022,13046,12967,13046,40035
2020-06-03,13036,13036,12867,12887,65105
2020-06-04,12882,12882,12788,12842,68325
2020-06-05,12813,12813,12653,12653,61929
2020-06-08,12405,12837,12395,12574,72988
2020-06-09,12574,12579,12484,12554,38515
2020-06-10,12554,12594,12474,12504,69599
2020-06-11,12539,12658,12519,12658,51446
2020-06-12,12847,12847,12678,12723,124622
2020-06-15,12793,12887,12758,12887,53057
2020-06-16,12713,12778,12713,12753,59061
2020-06-17,12753,12847,12743,12793,36648
2020-06-18,12832,12862,12763,12768,78759
2020-06-19,12788,12827,12768,12793,35189
2020-06-22,12823,12857,12778,12857,59385
2020-06-23,12857,12862,12743,12773,38421
2020-06-24,12773,12773,12623,12623,57670
2020-06-25,12698,12783,12698,12738,34355
2020-06-26,12738,12738,12653,12733,31191
2020-06-29,12808,12808,12693,12718,49480
2020-06-30,12758,12798,12683,12778,53348
2020-07-01,12743,12773,12688,12768,49439
2020-07-02,12663,12738,12663,12723,60176
2020-07-03,12753,12753,12673,12683,55841
2020-07-06,12683,12738,12638,12643,48208
2020-07-07,12638,12683,12589,12683,48339
2020-07-08,12683,12718,12648,12693,28938
2020-07-09,12698,12698,12609,12673,39949
2020-07-10,12738,12808,12708,12803,38922
2020-07-13,12803,12813,12723,12753,70598
2020-07-14,12773,12803,12768,12768,36196
2020-07-15,12773,12798,12708,12748,31806
2020-07-16,12738,12803,12728,12778,24389
2020-07-17,12827,12827,12778,12808,21440
2020-07-20,12813,12813,12768,12798,42693
2020-07-21,12803,12803,12713,12738,38102
2020-07-22,12718,12718,12683,12718,25775
2020-07-23,12718,12758,12713,12718,36465
2020-07-24,12823,12823,12738,12778,42645
2020-07-27,12778,12778,12708,12743,39044
2020-07-28,12738,12743,12658,12723,41614
2020-07-29,12723,12733,12703,12713,33335
2020-07-30,12693,12718,12658,12703,28790
2020-07-31,12703,12718,12663,12718,39825
2020-08-03,12723,12748,12703,12738,69756
2020-08-04,12738,12753,12688,12738,65416
2020-08-05,12773,12773,12713,12738,29410
2020-08-06,12713,12713,12618,12638,65288
2020-08-07,12653,12698,12633,12653,37434
2020-08-10,12778,12778,12604,12643,42903
2020-08-11,12643,12688,12584,12609,39884
2020-08-12,12614,12614,12559,12569,28702
2020-08-13,12633,12633,12484,12514,29655
2020-08-14,12474,12539,12454,12504,35055
2020-08-18,12504,12574,12504,12554,42063
2020-08-19,12584,12584,12524,12544,26248
2020-08-20,12544,12604,12539,12604,41808
2020-08-21,12604,12604,12549,12579,25036
2020-08-24,12609,12673,12579,12643,50315
2020-08-25,12643,12643,12569,12579,37607
2020-08-26,12579,12579,12544,12544,33754
2020-08-27,12549,12579,12534,12559,39289
2020-08-28,12514,12559,12499,12499,55750
2020-08-31,12504,12559,12469,12559,81878
2020-09-01,12609,12609,12519,12524,47996
2020-09-02,12579,12618,12564,12589,83229
2020-09-03,12574,12638,12574,12628,29761
2020-09-04,12663,12688,12638,12638,61672
2020-09-07,12648,12648,12554,12584,28943
2020-09-08,12579,12604,12574,12589,21528
2020-09-09,12589,12658,12589,12623,23127
2020-09-10,12569,12599,12564,12574,24563
2020-09-11,12574,12628,12574,12604,15777
2020-09-14,13031,13031,12579,12589,21566
2020-09-15,12589,12589,12529,12534,29951
2020-09-16,12499,12554,12489,12499,26468
2020-09-17,12499,12504,12454,12484,25837
2020-09-18,12429,12429,12320,12320,33706
2020-09-21,12320,12400,12265,12295,28844
2020-09-22,12305,12375,12305,12370,16348
2020-09-23,12350,12385,12335,12375,8321
2020-09-24,12439,12459,12405,12459,13802
2020-09-25,12464,12469,12410,12469,10729
2020-09-28,12509,12509,12454,12479,16390
2020-09-29,12479,12479,12414,12449,26746
2020-10-05,12410,12410,12325,12360,35816
2020-10-06,12126,12290,12111,12270,71677
2020-10-07,12285,12335,12240,12250,14287
2020-10-08,12250,12250,12186,12201,24760
2020-10-12,12156,12156,12111,12116,35222
2020-10-13,12141,12171,12126,12131,20207
2020-10-14,12106,12176,12091,12156,26025
2020-10-15,12156,12156,12101,12101,17307
2020-10-16,12191,12191,12101,12141,16045
2020-10-19,12101,12101,12051,12081,26050
2020-10-20,12071,12071,12016,12046,21142
2020-10-21,12036,12036,11912,11922,25452
2020-10-22,11967,11977,11917,11932,21098
2020-10-23,11927,11947,11902,11912,27375
2020-10-26,11947,11947,11872,11872,15197
2020-10-27,11882,11927,11867,11872,11868
2020-10-28,11932,11942,11892,11927,28449
2020-10-29,12011,12011,11932,11942,17120
2020-10-30,11887,11952,11857,11952,21235
2020-11-02,11952,11952,11897,11917,25828
2020-11-03,11917,11942,11892,11917,20868
2020-11-04,11897,12086,11788,12001,24629
2020-11-05,12011,12011,11907,11942,12894
2020-11-06,11927,11927,11842,11842,18593
2020-11-09,11797,11802,11723,11753,21235
2020-11-10,11693,11728,11658,11683,22175
2020-11-11,11663,11668,11569,11569,28368
2020-11-12,11623,11678,11608,11663,45542
2020-11-13,11653,11723,11653,11723,10872
2020-11-16,11708,11708,11598,11623,36919
2020-11-17,11623,11623,11583,11598,18115
2020-11-18,11623,11638,11598,11603,18427
2020-11-19,11633,11723,11633,11708,14101
2020-11-20,11718,11748,11698,11723,16218
2020-11-23,11723,11723,11693,11693,34661
2020-11-24,11693,11708,11653,11678,18903
2020-11-25,11643,11648,11593,11648,35974
2020-11-26,11648,11648,11583,11583,60419
2020-11-27,11574,11628,11574,11593,21731
2020-11-30,11593,11643,11593,11643,35558
2020-12-01,11668,11668,11623,11623,35858
2020-12-02,11583,11593,11514,11534,45378
2020-12-03,11529,11529,11459,11469,25830
2020-12-04,11469,11469,11320,11335,31579
2020-12-07,11310,11335,11295,11305,46425
2020-12-08,11315,11375,11315,11355,27758
2020-12-09,11360,11375,11310,11335,24977
2020-12-10,11345,11399,11345,11389,20654
2020-12-11,11424,11464,11389,11444,23178
2020-12-14,11474,11474,11419,11439,24416
2020-12-15,11504,11514,11454,11479,28635
2020-12-16,11479,11489,11424,11489,19793
2020-12-17,11504,11504,11449,11474,17902
2020-12-18,11474,11544,11474,11544,30514
2020-12-21,11544,11593,11514,11579,96329
2020-12-22,11579,11633,11569,11623,73169
2020-12-23,11623,11673,11623,11653,97331
2020-12-24,11618,11628,11544,11564,53572
2020-12-28,11464,11569,11464,11499,62285
2020-12-29,11499,11519,11444,11459,69104
2020-12-30,11459,11464,11384,11409,55967
2021-01-04,11409,11409,11330,11360,114452
2021-01-05,11399,11419,11370,11419,54971
2021-01-06,11414,11414,11360,11370,78961
2021-01-07,11350,11360,11320,11340,60998
2021-01-08,11365,11414,11340,11340,50723
2021-01-11,11340,11429,11340,11404,68731
2021-01-12,11394,11424,11360,11399,42303
2021-01-13,11399,11399,11335,11370,34382
2021-01-14,11399,11454,11399,11409,38406
2021-01-15,11409,11444,11370,11444,53436
2021-01-18,11653,11653,11454,11484,44049
2021-01-19,11499,11499,11429,11469,33749
2021-01-20,11469,11474,11429,11454,37009
2021-01-21,11454,11464,11434,11454,31377
2021-01-22,11474,11499,11444,11474,33535
2021-01-25,11474,11509,11444,11469,45910
2021-01-26,11494,11564,11484,11564,52880
2021-01-27,11554,11554,11484,11544,47237
2021-01-28,11588,11718,11588,11718,46931
2021-01-29,11683,11703,11603,11688,53049
2021-02-01,11723,11733,11633,11638,82551
2021-02-02,11663,11668,11603,11633,50894
2021-02-03,11638,11653,11554,11598,44926
2021-02-04,11569,11628,11554,11618,28999
2021-02-05,11643,11723,11623,11673,55911
2021-02-08,11608,11643,11588,11618,47635
2021-02-09,11588,11603,11549,11588,40596
2021-02-10,11539,11559,11489,11494,42734
2021-02-15,11439,11449,11409,11409,82584
2021-02-16,11389,11409,11340,11389,43835
2021-02-17,11379,11429,11379,11409,91224
2021-02-18,11404,11434,11379,11424,52852
2021-02-19,11444,11454,11394,11399,49518
2021-02-22,11399,11399,11325,11384,49976
2021-02-23,11384,11439,11384,11419,35095
2021-02-24,11419,11469,11394,11449,38513
2021-02-25,11449,11449,11340,11345,60826
2021-02-26,11365,11429,11325,11414,105215
2021-03-02,11404,11494,11384,11469,96169
2021-03-03,11479,11494,11444,11454,32367
2021-03-04,11424,11474,11424,11454,31186
2021-03-05,11419,11469,11375,11404,35779
2021-03-08,11409,11449,11375,11424,28856
2021-03-09,11479,11544,11474,11499,43934
2021-03-10,11499,11588,11499,11554,36292
2021-03-11,11534,11554,11484,11519,26905
2021-03-12,11534,11534,11424,11444,56575
2021-03-15,11444,11464,11414,11449,38904
2021-03-16,11449,11449,11389,11409,38970
2021-03-17,11419,11434,11384,11399,26529
2021-03-18,11320,11340,11300,11330,37042
2021-03-19,11320,11375,11320,11350,26124
2021-03-22,11350,11384,11345,11355,25718
2021-03-23,11325,11360,11305,11350,14506
2021-03-24,11384,11454,11384,11449,24720
2021-03-25,11449,11469,11414,11439,24860
2021-03-26,11439,11444,11384,11384,45714
2021-03-29,11384,11414,11365,11404,44472
2021-03-30,11384,11389,11340,11360,26335
