,Open,High,Low,Close,Volume
2016-09-22,,,,9815,7849515
2016-09-23,,,,9820,9775392
2016-09-26,,,,9875,10065403
2016-09-27,,,,9745,15822705
2016-09-28,,,,9805,9475753
2016-09-29,,,,9645,9725916
2016-09-30,,,,9880,12151613
2016-10-04,,,,9760,7358501
2016-10-05,,,,9760,10007241
2016-10-06,,,,9635,10405677
2016-10-07,,,,9690,10587998
2016-10-10,,,,9655,11540588
2016-10-11,,,,9950,19977620
2016-10-12,,,,9945,15390095
2016-10-13,,,,10135,19273750
2016-10-14,,,,10035,11496253
2016-10-17,,,,10000,16528858
2016-10-18,,,,9855,10950689
2016-10-19,,,,9835,9712715
2016-10-20,,,,9825,9727336
2016-10-21,,,,9900,12801185
2016-10-24,,,,9755,12314372
2016-10-25,,,,9800,9125334
2016-10-26,,,,10040,13485491
2016-10-27,,,,9950,9859226
2016-10-28,,,,9935,9615465
2016-10-31,,,,9985,11034711
2016-11-01,,,,9985,13449905
2016-11-02,,,,10245,12990115
2016-11-03,,,,10190,10829748
2016-11-04,,,,10250,10164511
2016-11-07,,,,10065,8924912
2016-11-08,,,,10025,8381472
2016-11-09,,,,10460,36018301
2016-11-10,,,,10030,17215972
2016-11-11,,,,10225,11556020
2016-11-14,,,,10385,11077374
2016-11-15,,,,10465,9628960
2016-11-16,,,,10385,6963322
2016-11-17,,,,10400,10040404
2016-11-18,,,,10400,7494047
2016-11-21,,,,10465,7644094
2016-11-22,,,,10220,11642468
2016-11-23,,,,10135,8374247
2016-11-24,,,,10245,10069297
2016-11-25,,,,10235,6103415
2016-11-28,,,,10175,8977112
2016-11-29,,,,10180,8739081
2016-11-30,,,,10075,10900946
2016-12-01,,,,10065,6624140
2016-12-02,,,,10205,9827227
2016-12-05,,,,10230,8802762
2016-12-06,,,,9990,12391026
2016-12-07,,,,9930,6001676
2016-12-08,,,,9640,12992490
2016-12-09,,,,9570,5828315
2016-12-12,,,,9585,6801943
2016-12-13,,,,9540,5465437
2016-12-14,,,,9515,6796061
2016-12-15,,,,9520,7909583
2016-12-16,,,,9485,5198251
2016-12-19,,,,9485,4182999
2016-12-20,,,,9445,4420331
2016-12-21,,,,9475,7028278
2016-12-22,,,,9485,5075517
2016-12-23,,,,9500,4729934
2016-12-26,,,,9485,2978736
2016-12-27,,,,9470,2888508
2016-12-28,,,,9390,4996271
2016-12-29,,,,9390,3607927
2017-01-02,,,,9335,5195760
2017-01-03,,,,9190,6424138
2017-01-04,,,,9170,3558572
2017-01-05,,,,9230,3769974
2017-01-06,,,,9150,4846564
2017-01-09,,,,9110,3708572
2017-01-10,,,,9135,4759668
2017-01-11,,,,8790,14340434
2017-01-12,,,,8760,8278871
2017-01-13,,,,8800,4245290
2017-01-16,,,,8905,8223238
2017-01-17,,,,8840,6154787
2017-01-18,,,,8840,7871432
2017-01-19,,,,8835,9558992
2017-01-20,,,,8865,4715812
2017-01-23,,,,8870,6310200
2017-01-24,,,,8865,6293767
2017-01-25,,,,8810,5445501
2017-01-26,,,,8660,8755372
2017-01-31,,,,8770,10454893
2017-02-01,,,,8700,4326203
2017-02-02,,,,8775,6512673
2017-02-03,,,,8760,6179579
2017-02-06,,,,8725,5928088
2017-02-07,,,,8750,5537304
2017-02-08,,,,8835,9119608
2017-02-09,,,,8810,6712188
2017-02-10,,,,8780,5258404
2017-02-13,,,,8775,3354398
2017-02-14,,,,8820,7232307
2017-02-15,,,,8765,6615951
2017-02-16,,,,8775,5631487
2017-02-17,,,,8775,4866765
2017-02-20,,,,8720,3376626
2017-02-21,,,,8555,10648781
2017-02-22,,,,8520,3882478
2017-02-23,,,,8525,3443073
2017-02-24,,,,8660,7706050
2017-02-27,,,,8720,6844691
2017-02-28,,,,8700,4446389
2017-03-02,,,,8540,7078673
2017-03-03,,,,8715,10327745
2017-03-06,,,,8685,6815927
2017-03-07,,,,8575,8011378
2017-03-08,,,,8550,6650917
2017-03-09,,,,8590,5176885
2017-03-10,,,,8560,9577675
2017-03-13,,,,8370,10946345
2017-03-14,,,,8230,7168847
2017-03-15,,,,8210,5030218
2017-03-16,,,,8095,7894959
2017-03-17,,,,8010,5510890
2017-03-20,,,,8045,4472603
2017-03-21,,,,7885,8205289
2017-03-22,,,,7960,7687455
2017-03-23,,,,7930,5157454
2017-03-24,,,,7950,6548254
2017-03-27,,,,8060,6183302
2017-03-28,,,,8020,4300014
2017-03-29,,,,7985,4149373
2017-03-30,,,,7990,4639468
2017-03-31,,,,8020,4318081
2017-04-03,,,,7980,4060566
2017-04-04,,,,8030,5470565
2017-04-05,,,,8055,8162023
2017-04-06,,,,8125,8942575
2017-04-07,,,,8145,9220790
2017-04-10,,,,8245,10033395
2017-04-11,,,,8330,9919002
2017-04-12,,,,8310,5465053
2017-04-13,,,,8155,8600413
2017-04-14,,,,8225,7674858
2017-04-17,,,,8185,5872345
2017-04-18,,,,8190,6694103
2017-04-19,,,,8270,7167061
2017-04-20,,,,8210,6790513
2017-04-21,,,,8060,8602246
2017-04-24,,,,7985,4215031
2017-04-25,,,,7810,6425829
2017-04-26,,,,7715,7323269
2017-04-27,,,,7680,4337258
2017-04-28,,,,7680,5322506
2017-05-02,,,,7555,7271245
2017-05-04,,,,7400,5600273
2017-05-08,,,,7030,10544276
2017-05-10,,,,7180,19660588
2017-05-11,,,,7035,10785012
2017-05-12,,,,7090,9327400
2017-05-15,,,,7050,7580705
2017-05-16,,,,7035,8243128
2017-05-17,,,,7055,10464688
2017-05-18,,,,7080,13153090
2017-05-19,,,,7105,5881975
2017-05-22,,,,7000,6808781
2017-05-23,,,,6950,11935282
2017-05-24,,,,6935,6535709
2017-05-25,,,,6770,13347879
2017-05-26,,,,6690,15075202
2017-05-29,,,,6700,12382096
2017-05-30,,,,6795,14698145
2017-05-31,,,,6790,11666575
2017-06-01,,,,6825,10981349
2017-06-02,,,,6665,13137351
2017-06-05,,,,6675,5143019
2017-06-07,,,,6755,8782674
2017-06-08,,,,6705,10459835
2017-06-09,,,,6605,11954501
2017-06-12,,,,6745,10916137
2017-06-13,,,,6650,7776002
2017-06-14,,,,6660,8866374
2017-06-15,,,,6720,11816754
2017-06-16,,,,6705,7145864
2017-06-19,,,,6635,7575447
2017-06-20,,,,6605,5917850
2017-06-21,,,,6690,12560092
2017-06-22,,,,6600,9603004
2017-06-23,,,,6565,6106878
2017-06-26,,,,6490,7610749
2017-06-27,,,,6490,5844035
2017-06-28,,,,6525,7784807
2017-06-29,,,,6440,7055897
2017-06-30,,,,6480,5779228
2017-07-03,,,,6460,4576561
2017-07-04,,,,6535,8729235
2017-07-05,,,,6480,6733999
2017-07-06,,,,6480,4708264
2017-07-07,,,,6535,6539153
2017-07-10,,,,6490,6927454
2017-07-11,,,,6410,5591637
2017-07-12,,,,6420,3524165
2017-07-13,,,,6280,11079417
2017-07-14,,,,6260,4143214
2017-07-17,,,,6215,4507870
2017-07-18,,,,6210,3484117
2017-07-19,,,,6200,4873769
2017-07-20,,,,6135,5744596
2017-07-21,,,,6085,6684915
2017-07-24,,,,6090,4439203
2017-07-25,,,,6150,4591384
2017-07-26,,,,6175,8196626
2017-07-27,,,,6135,5747428
2017-07-28,,,,6370,11369263
2017-07-31,,,,6365,9084431
2017-08-01,,,,6265,11951355
2017-08-02,,,,6230,4497280
2017-08-03,,,,6450,16361047
2017-08-04,,,,6390,10567267
2017-08-07,,,,6380,5240117
2017-08-08,,,,6400,8732359
2017-08-09,,,,6560,14712223
2017-08-10,,,,6620,15708120
2017-08-11,,,,6845,19140574
2017-08-14,,,,6735,8050044
2017-08-16,,,,6665,7596537
2017-08-17,,,,6575,9073741
2017-08-18,,,,6600,11800677
2017-08-21,,,,6620,6236299
2017-08-22,,,,6560,7242967
2017-08-23,,,,6555,5541738
2017-08-24,,,,6500,8893050
2017-08-25,,,,6485,7227550
2017-08-28,,,,6560,5943586
2017-08-29,,,,6600,14557569
2017-08-30,,,,6550,5814890
2017-08-31,,,,6630,7559534
2017-09-01,,,,6635,7620623
2017-09-04,,,,6780,19625291
2017-09-05,,,,6795,12353671
2017-09-06,,,,6825,10701663
2017-09-07,,,,6665,10186722
2017-09-08,,,,6650,6868992
2017-09-11,,,,6530,8160061
2017-09-12,,,,6520,7145634
2017-09-13,,,,6520,9083583
2017-09-14,,,,6455,7554425
2017-09-15,,,,6390,7704875
2017-09-18,,,,6175,10808299
2017-09-19,,,,6195,6391738
2017-09-20,,,,6185,9551420
2017-09-21,,,,6185,6573237
2017-09-22,,,,6270,12595084
2017-09-25,,,,6275,9209346
2017-09-26,,,,6345,9640423
2017-09-27,,,,6365,5443081
2017-09-28,,,,6355,7579265
2017-09-29,,,,6270,6963502
2017-10-10,,,,6035,12011531
2017-10-11,,,,5915,10436782
2017-10-12,,,,5830,8987946
2017-10-13,,,,5840,5557128
2017-10-16,,,,5820,5346335
2017-10-17,,,,5800,5207655
2017-10-18,,,,5805,5168286
2017-10-19,,,,5875,6903491
2017-10-20,,,,5800,4478627
2017-10-23,,,,5780,5180470
2017-10-24,,,,5780,5759393
2017-10-25,,,,5780,6011810
2017-10-26,,,,5860,6217059
2017-10-27,,,,5785,7618124
2017-10-30,,,,5750,4351606
2017-10-31,,,,5630,8749999
2017-11-01,,,,5450,14005964
2017-11-02,,,,5480,7387210
2017-11-03,,,,5460,7738774
2017-11-06,,,,5510,7684014
2017-11-07,,,,5525,6280926
2017-11-08,,,,5480,9850119
2017-11-09,,,,5515,9346721
2017-11-10,,,,5545,6631755
2017-11-13,,,,5605,6508711
2017-11-14,,,,5615,5154079
2017-11-15,,,,5665,7204708
2017-11-16,,,,5600,6021628
2017-11-17,,,,5615,7249714
2017-11-20,,,,5655,5480913
2017-11-21,,,,5625,5784296
2017-11-22,,,,5570,5401896
2017-11-23,,,,5590,4652655
2017-11-24,,,,5570,3978780
2017-11-27,,,,5755,10246453
2017-11-28,,,,5725,10111968
2017-11-29,,,,5725,6327926
2017-11-30,,,,5925,12045631
2017-12-01,,,,5920,9516177
2017-12-04,,,,5800,7320381
2017-12-05,,,,5760,9068811
2017-12-06,,,,5930,9506335
2017-12-07,,,,5965,11038234
2017-12-08,,,,5935,6367783
2017-12-11,,,,5915,5786905
2017-12-12,,,,5960,4088176
2017-12-13,,,,5875,6907084
2017-12-14,,,,5835,9882928
2017-12-15,,,,5860,7698168
2017-12-18,,,,5860,3576954
2017-12-19,,,,5855,4863323
2017-12-20,,,,5870,4391133
2017-12-21,,,,6090,9473707
2017-12-22,,,,6030,5429674
2017-12-26,,,,6085,5569868
2017-12-27,,,,5960,5683799
2017-12-28,,,,5805,8193361
2018-01-02,,,,5750,5691526
2018-01-03,,,,5705,4300814
2018-01-04,,,,5800,7174505
2018-01-05,,,,5645,5503736
2018-01-08,,,,5575,5711276
2018-01-09,,,,5605,5889595
2018-01-10,,,,5685,6803401
2018-01-11,,,,5745,6738777
2018-01-12,,,,5715,5433624
2018-01-15,,,,5695,5043247
2018-01-16,,,,5605,4762043
2018-01-17,,,,5635,3458250
2018-01-18,,,,5650,3781783
2018-01-19,,,,5635,2350103
2018-01-22,,,,5755,6296639
2018-01-23,,,,5585,5264942
