날짜,Open,High,Low,Close,Volume
2018-10-11,9770,9770,9680,9700,6192
2018-10-12,9690,9690,9547,9675,4583
2018-10-15,9675,9675,9611,9655,7549
2018-10-16,9655,9660,9576,9611,1610
2018-10-17,9631,9665,9616,9655,1625
2018-10-18,9650,9665,9611,9650,11041
2018-10-19,9650,9650,9611,9650,3723
2018-10-22,9650,9650,9586,9640,3075
2018-10-23,9640,9640,9556,9601,14360
2018-10-24,9586,9621,9566,9571,2161
2018-10-25,9566,9566,9483,9556,11239
2018-10-26,9556,9556,9488,9522,25681
2018-10-29,9522,9532,9478,9512,6153
2018-10-30,9503,9522,9478,9522,10652
2018-10-31,9508,9512,9468,9512,3781
2018-11-01,9542,9542,9468,9493,2113
2018-11-02,9493,9542,9483,9542,3822
2018-11-05,9522,9522,9438,9493,2262
2018-11-06,9483,9517,9468,9508,1421
2018-11-07,9512,9542,9483,9512,318
2018-11-08,9542,9551,9503,9503,1913
2018-11-09,9498,9527,9473,9527,999
2018-11-12,9508,9586,9508,9586,1810
2018-11-13,9576,9576,9512,9561,3631
2018-11-14,9532,9561,9517,9556,4688
2018-11-15,9556,9581,9517,9581,2208
2018-11-16,9581,9601,9581,9586,1268
2018-11-19,9581,9621,9571,9621,2654
2018-11-20,9581,9591,9566,9571,1549
2018-11-21,9561,9581,9512,9581,1242
2018-11-22,9581,9581,9522,9566,2455
2018-11-23,9551,9551,9522,9542,1291
2018-11-26,9542,9591,9542,9591,4026
2018-11-27,9591,9616,9566,9616,2026
2018-11-28,9631,9636,9601,9626,711
2018-11-29,9636,9640,9606,9616,1613
2018-11-30,9616,9631,9581,9601,1722
2018-12-03,9606,9611,9586,9596,2582
2018-12-04,9566,9586,9532,9551,4283
2018-12-05,9522,9611,9517,9606,1937
2018-12-06,9596,9596,9537,9581,2484
2018-12-07,9596,9596,9571,9596,394
2018-12-10,9591,9606,9561,9606,1491
2018-12-11,9626,9626,9576,9606,5852
2018-12-12,9611,9626,9601,9626,1403
2018-12-13,9626,9631,9591,9616,1364
2018-12-14,9596,9616,9561,9586,2334
2018-12-17,9591,9636,9581,9636,3785
2018-12-18,9626,9631,9591,9601,1123
2018-12-19,9626,9626,9596,9621,7070
2018-12-20,9626,9631,9591,9631,2303
2018-12-21,9601,9606,9571,9596,937
2018-12-24,9596,9606,9576,9606,4555
2018-12-26,9601,9601,9537,9586,7190
2018-12-27,9576,9591,9359,9532,16681
2018-12-28,9547,9626,9547,9591,1967
2019-01-02,9571,9645,9571,9591,4567
2019-01-03,9606,9650,9591,9631,12025
2019-01-04,9636,9660,9626,9660,1134
2019-01-07,9591,9660,9591,9650,3098
2019-01-08,9640,9655,9611,9611,2230
2019-01-09,9606,9675,9601,9675,1235
2019-01-10,9675,9690,9665,9690,1650
2019-01-11,9700,9705,9665,9705,397
2019-01-14,9705,9720,9675,9720,1946
2019-01-15,9710,9770,9705,9770,3486
2019-01-16,9745,9780,9740,9775,945
2019-01-17,9755,9785,9750,9785,3223
2019-01-18,9770,9795,9760,9785,3203
2019-01-21,9790,9833,9775,9833,4250
2019-01-22,9790,9833,9790,9833,499
2019-01-23,9833,9843,9799,9838,1084
2019-01-24,9799,9863,9799,9858,1690
2019-01-25,9871,9921,9871,9921,5037
2019-01-28,9868,9906,9868,9901,2754
2019-01-29,9906,9906,9858,9906,9890
2019-01-30,9911,9956,9886,9951,1774
2019-01-31,9971,9981,9946,9971,6643
2019-02-01,10005,10005,9971,10005,7006
2019-02-07,10005,10044,9985,10025,8108
2019-02-08,9981,10015,9966,9985,1697
2019-02-11,9946,9995,9946,9995,5741
2019-02-12,9995,10000,9956,9990,3848
2019-02-13,9995,10000,9951,9990,1087
2019-02-14,9985,9990,9966,9990,611
2019-02-15,10029,10034,9990,10029,3348
2019-02-18,10039,10039,10005,10034,2139
2019-02-19,10015,10029,10000,10029,930
2019-02-20,10034,10054,10020,10044,10342
2019-02-21,10049,10054,10010,10044,12276
2019-02-22,10054,10054,10020,10054,992
2019-02-25,10025,10059,10025,10059,3086
2019-02-26,10034,10044,10010,10039,2882
2019-02-27,10039,10059,10020,10059,2496
2019-02-28,10020,10034,9981,9981,5472
2019-03-04,9990,9990,9936,9956,3590
2019-03-05,9956,9956,9901,9926,8272
2019-03-06,9926,9956,9911,9956,1688
2019-03-07,9956,9966,9921,9946,596
2019-03-08,9946,9966,9921,9961,1999
2019-03-11,9936,9961,9921,9951,1922
2019-03-12,9916,9966,9911,9966,1976
2019-03-13,9956,9966,9901,9966,607
2019-03-14,9966,9981,9926,9981,1833
2019-03-15,9961,10039,9961,10039,4779
2019-03-18,10039,10044,10015,10029,2375
2019-03-19,10020,10025,10005,10010,655
2019-03-20,10000,10015,9926,10015,12156
2019-03-21,10015,10049,10015,10025,4924
2019-03-22,10049,10084,10044,10064,1827
2019-03-25,10049,10069,10025,10069,7013
2019-03-26,10044,10064,10025,10054,4141
2019-03-27,10044,10064,10029,10064,2308
2019-03-28,10069,10079,10059,10074,1515
2019-03-29,10044,10084,10039,10084,1870
2019-04-01,10104,10104,10074,10094,1414
2019-04-02,10059,10113,10054,10113,6983
2019-04-03,10113,10132,10094,10132,5749
2019-04-04,10118,10157,10118,10157,2262
2019-04-05,10152,10167,10152,10167,3264
2019-04-08,10182,10227,10157,10227,15403
2019-04-09,10212,10227,10182,10217,4228
2019-04-10,10207,10232,10162,10232,9064
2019-04-11,10212,10237,10197,10202,2443
2019-04-12,10202,10227,10187,10212,3537
2019-04-15,10172,10212,10162,10197,13864
2019-04-16,10187,10207,10162,10182,7944
2019-04-17,10182,10212,10157,10157,9723
2019-04-18,10182,10187,10127,10127,14421
2019-04-19,10202,10217,10187,10207,7404
2019-04-22,10127,10182,10127,10177,15224
2019-04-23,10172,10177,10137,10162,1364
2019-04-24,10177,10182,10162,10167,1220
2019-04-25,10237,10262,10217,10262,8502
2019-04-26,10242,10242,10182,10197,8228
2019-04-29,10207,10272,10182,10272,6097
2019-04-30,10272,10321,10252,10321,14443
2019-05-02,10321,10326,10282,10326,6092
2019-05-03,10326,10326,10286,10316,2978
2019-05-07,10311,10311,10247,10277,9569
2019-05-08,10272,10286,10242,10282,5121
2019-05-09,10291,10291,10202,10212,7076
2019-05-10,10207,10262,10187,10232,1593
2019-05-13,10182,10232,10177,10232,1035
2019-05-14,10232,10237,10207,10237,4544
2019-05-15,10237,10262,10207,10262,3772
2019-05-16,10232,10272,10207,10227,1458
2019-05-17,10262,10262,10202,10202,5045
2019-05-20,10232,10237,10207,10227,3476
2019-05-21,10157,10247,10157,10207,4578
2019-05-22,10217,10242,10187,10207,2212
2019-05-23,10232,10232,10197,10197,2333
2019-05-24,10207,10247,10192,10192,3485
2019-05-27,10207,10217,10147,10202,13807
2019-05-28,10207,10232,10167,10227,7243
2019-05-29,10217,10257,10187,10257,2615
2019-05-30,10207,10247,10202,10222,2001
2019-05-31,10222,10282,10222,10257,3318
2019-06-03,10237,10341,10237,10341,3298
2019-06-04,10361,10361,10301,10326,2437
2019-06-05,10326,10346,10291,10321,2494
2019-06-07,10316,10331,10272,10331,4135
2019-06-10,10331,10401,10321,10401,9159
2019-06-11,10371,10401,10341,10401,7741
2019-06-12,10396,10406,10376,10406,4482
2019-06-13,10406,10411,10361,10406,1968
2019-06-14,10411,10411,10366,10391,1980
2019-06-17,10366,10411,10366,10411,4968
2019-06-18,10416,10416,10376,10411,5290
2019-06-19,10421,10426,10391,10401,2819
2019-06-20,10401,10436,10401,10416,9269
2019-06-21,10381,10406,10361,10406,3072
2019-06-24,10361,10371,10316,10356,4199
2019-06-25,10356,10376,10321,10371,5007
2019-06-26,10371,10391,10331,10376,13031
2019-06-27,10321,10401,10321,10396,1242
2019-06-28,10396,10451,10386,10396,12795
2019-07-01,10376,10406,10336,10406,9777
2019-07-02,10406,10431,10366,10431,3586
2019-07-03,10431,10456,10416,10441,3445
2019-07-04,10396,10446,10396,10441,5785
2019-07-05,10446,10475,10416,10475,6507
2019-07-08,10426,10426,10381,10421,8418
2019-07-09,10421,10421,10346,10346,3517
2019-07-10,10411,10411,10356,10381,2600
2019-07-11,10376,10421,10376,10416,2351
2019-07-12,10396,10396,10351,10381,14334
2019-07-15,10406,10421,10356,10416,14913
2019-07-16,10446,10446,10401,10431,958
2019-07-17,10426,10426,10366,10416,8340
2019-07-18,10411,10451,10376,10401,3053
2019-07-19,10411,10446,10391,10441,4993
2019-07-22,10441,10465,10406,10465,6393
2019-07-23,10456,10500,10436,10495,8074
2019-07-24,10461,10480,10431,10441,2543
2019-07-25,10431,10461,10401,10461,22702
2019-07-26,10456,10465,10411,10465,3076
2019-07-29,10465,10465,10356,10391,5729
2019-07-30,10411,10411,10366,10391,1934
2019-07-31,10381,10381,10321,10371,3185
2019-08-01,10386,10396,10346,10361,7165
2019-08-02,10411,10431,10391,10411,6479
2019-08-05,10441,10515,10441,10515,26929
2019-08-06,10520,10520,10431,10456,7806
2019-08-07,10441,10470,10436,10461,2448
2019-08-08,10461,10461,10421,10451,4064
2019-08-09,10451,10485,10441,10480,4712
2019-08-12,10500,10510,10461,10505,5970
2019-08-13,10475,10520,10475,10500,1707
2019-08-14,10441,10510,10441,10480,2806
2019-08-16,10520,10520,10485,10510,4798
2019-08-19,10515,10535,10465,10535,3693
2019-08-20,10525,10545,10485,10545,6658
2019-08-21,10540,10550,10510,10530,2398
2019-08-22,10490,10510,10480,10510,1663
2019-08-23,10490,10525,10475,10515,6200
2019-08-26,10540,10555,10515,10540,5825
2019-08-27,10540,10555,10525,10535,2001
2019-08-28,10545,10580,10525,10580,6830
2019-08-29,10595,10595,10550,10585,19426
2019-08-30,10535,10609,10535,10609,9665
2019-09-02,10560,10604,10560,10600,3097
2019-09-03,10590,10619,10580,10604,6486
2019-09-04,10609,10624,10595,10614,5619
2019-09-05,10633,10653,10619,10648,11283
2019-09-06,10600,10609,10570,10609,4657
2019-09-09,10614,10624,10560,10624,2178
2019-09-10,10580,10619,10550,10619,2332
2019-09-11,10604,10604,10550,10604,5784
2019-09-16,10600,10600,10456,10515,23789
2019-09-17,10515,10525,10490,10515,19721
2019-09-18,10540,10565,10505,10560,3560
2019-09-19,10629,10648,10609,10629,6137
2019-09-20,10633,10643,10629,10638,3043
2019-09-23,10648,10648,10629,10643,8185
2019-09-24,10672,10701,10653,10701,13664
2019-09-25,10706,10756,10701,10721,16695
2019-09-26,10706,10736,10676,10706,10546
2019-09-27,10716,10716,10662,10676,10739
2019-09-30,10672,10696,10643,10686,3703
2019-10-01,10686,10721,10676,10706,2779
2019-10-02,10731,10731,10657,10667,5034
2019-10-04,10676,10736,10667,10676,8147
2019-10-07,10681,10706,10662,10691,8171
2019-10-08,10701,10701,10648,10696,2099
2019-10-10,10676,10711,10653,10686,6784
2019-10-11,10643,10653,10629,10653,4474
2019-10-14,10619,10653,10609,10624,5720
2019-10-15,10638,10653,10614,10648,5183
2019-10-16,10648,10672,10624,10672,2246
2019-10-17,10696,10696,10624,10657,2887
2019-10-18,10643,10643,10555,10580,3474
2019-10-21,10585,10590,10540,10540,36456
2019-10-22,10545,10575,10520,10570,6288
2019-10-23,10590,10600,10550,10575,5121
2019-10-24,10585,10600,10535,10595,1607
2019-10-25,10604,10609,10570,10595,3632
2019-10-28,10595,10595,10550,10575,5484
2019-10-29,10570,10570,10505,10510,3466
2019-10-30,10510,10520,10470,10505,6729
2019-10-31,10525,10535,10500,10515,7901
2019-11-01,10580,10600,10560,10600,2314
2019-11-04,10585,10614,10570,10609,5430
2019-11-05,10595,10619,10560,10609,32216
2019-11-06,10585,10609,10550,10565,9402
2019-11-07,10565,10604,10565,10600,2966
2019-11-08,10560,10560,10495,10525,7029
2019-11-11,10530,10560,10490,10560,12314
2019-11-12,10570,10570,10510,10540,2294
2019-11-13,10560,10560,10525,10545,1505
2019-11-14,10560,10585,10560,10575,3075
2019-11-15,10638,10653,10604,10653,10608
2019-11-18,10657,10672,10624,10662,15156
2019-11-19,10653,10672,10624,10667,3468
2019-11-20,10667,10672,10643,10653,2350
2019-11-21,10676,10676,10624,10643,2720
2019-11-22,10643,10643,10600,10629,2005
2019-11-25,10648,10672,10633,10667,3562
2019-11-26,10667,10701,10662,10686,3655
2019-11-27,10686,10691,10657,10681,3738
2019-11-28,10681,10711,10676,10681,2147
2019-11-29,10681,10681,10619,10629,3374
2019-12-02,10629,10629,10600,10629,9493
2019-12-03,10609,10609,10560,10575,5596
2019-12-04,10643,10667,10624,10667,8317
2019-12-05,10667,10667,10619,10633,6529
2019-12-06,10609,10657,10600,10657,5314
2019-12-09,10657,10662,10619,10653,2735
2019-12-10,10653,10701,10629,10701,6741
2019-12-11,10691,10731,10672,10731,4412
2019-12-12,10726,10756,10726,10756,22186
2019-12-13,10736,10736,10676,10716,9612
2019-12-16,10716,10770,10716,10746,8450
2019-12-17,10736,10751,10696,10751,7208
2019-12-18,10746,10775,10726,10775,3707
2019-12-19,10770,10775,10701,10746,10123
2019-12-20,10746,10746,10686,10726,3743
2019-12-23,10726,10746,10686,10746,9249
2019-12-24,10746,10746,10676,10716,7665
2019-12-26,10716,10726,10667,10726,9610
2019-12-27,10726,10789,10696,10775,6792
2019-12-30,10775,10813,10766,10794,8776
2020-01-02,10696,10731,10676,10716,9862
2020-01-03,10761,10789,10731,10784,3946
2020-01-06,10775,10828,10770,10823,11381
2020-01-07,10813,10813,10756,10813,3937
2020-01-08,10803,10873,10798,10823,8719
2020-01-09,10808,10808,10756,10761,24890
2020-01-10,10756,10843,10756,10843,9133
2020-01-13,10853,10873,10813,10873,4753
2020-01-14,10873,10883,10833,10883,8759
2020-01-15,10883,10898,10868,10883,8343
2020-01-16,10883,10957,10868,10957,4942
2020-01-17,10947,10977,10928,10947,4351
2020-01-20,10942,11007,10942,10977,14619
2020-01-21,10982,11007,10967,10982,5459
2020-01-22,10982,11037,10972,11037,31023
2020-01-23,11037,11037,10992,11012,8548
2020-01-28,11042,11042,10933,10982,19667
2020-01-29,10933,11002,10933,10992,3419
2020-01-30,10992,11027,10967,10982,12441
2020-01-31,10952,11032,10952,10982,55840
2020-02-03,10987,11032,10937,11017,20301
2020-02-04,11022,11057,10977,11047,12935
2020-02-05,11042,11047,10997,11047,14091
2020-02-06,11067,11106,11017,11106,8849
2020-02-07,11077,11126,11077,11111,12300
2020-02-10,11111,11121,11096,11116,17379
2020-02-11,11116,11166,11106,11126,35119
2020-02-12,11121,11141,11082,11141,16576
2020-02-13,11146,11166,11116,11156,23968
2020-02-14,11166,11196,11126,11171,13270
2020-02-17,11181,11191,11136,11191,5619
2020-02-18,11201,11201,11126,11161,15521
2020-02-19,11186,11196,11166,11196,4465
2020-02-20,11196,11231,11181,11226,9382
2020-02-21,11201,11216,11161,11211,20711
2020-02-24,11151,11211,11131,11131,35320
2020-02-25,11131,11176,11091,11166,25367
2020-02-26,11106,11156,11072,11141,36438
2020-02-27,11131,11146,11091,11126,31096
2020-02-28,11096,11096,10967,10967,31727
2020-03-02,11002,11072,10977,11012,21358
2020-03-03,11012,11057,10987,11002,27503
2020-03-04,10987,11126,10987,11126,44098
2020-03-05,11126,11151,11091,11131,4693
2020-03-06,11126,11156,11077,11156,19486
2020-03-09,11181,11245,11141,11181,41044
2020-03-10,11196,11196,11072,11111,14314
2020-03-11,10982,11012,10898,10898,14110
2020-03-12,10888,10888,10736,10848,18308
2020-03-13,10600,10888,10520,10775,26098
2020-03-16,10878,10883,10672,10696,55022
2020-03-17,10500,10761,10500,10681,25052
2020-03-18,10555,10609,10356,10361,19648
2020-03-19,10535,10595,10099,10197,31350
2020-03-20,10197,10326,10127,10326,11546
2020-03-23,10321,10451,10192,10311,12571
2020-03-24,10475,10638,10361,10633,4716
2020-03-25,10648,10756,10609,10746,12906
2020-03-26,10657,10823,10657,10731,7725
2020-03-27,10818,10818,10580,10716,6939
2020-03-30,10657,10828,10638,10828,5512
2020-03-31,10828,10878,10798,10848,13488
2020-04-01,10873,10873,10736,10736,3465
2020-04-02,10751,10868,10751,10868,4523
2020-04-03,10803,10878,10803,10878,12978
2020-04-06,10873,11017,10873,11017,10163
2020-04-07,11022,11022,10923,11002,9261
2020-04-08,10952,11017,10898,10962,3907
2020-04-09,10893,11017,10843,11017,9010
2020-04-10,11007,11047,10903,11027,5434
2020-04-13,10888,11017,10888,10957,8653
2020-04-14,10957,11037,10957,11027,9195
2020-04-16,11027,11136,11027,11136,4077
2020-04-17,11136,11231,11136,11221,22035
2020-04-20,11171,11216,11151,11186,6626
2020-04-21,11176,11226,11116,11166,30172
2020-04-22,11171,11250,11121,11250,6365
2020-04-23,11265,11298,11216,11283,10719
2020-04-24,11260,11279,11201,11201,20963
2020-04-27,11255,11279,11201,11269,18529
2020-04-28,11240,11240,11151,11216,7589
2020-04-29,11245,11288,11231,11279,15414
2020-05-04,11221,11260,11211,11226,8081
2020-05-06,11226,11226,11161,11211,10700
2020-05-07,11211,11231,11166,11226,5687
2020-05-08,11226,11279,11226,11279,2931
2020-05-11,11255,11260,11216,11231,8351
2020-05-12,11236,11240,11166,11211,13130
2020-05-13,11201,11245,11161,11245,19192
2020-05-14,11245,11245,11206,11245,3030
2020-05-15,11308,11308,11236,11298,4366
2020-05-18,11308,11333,11240,11323,13933
2020-05-19,11333,11353,11308,11348,4814
2020-05-20,11358,11416,11318,11402,9559
2020-05-21,11441,11461,11407,11456,8610
2020-05-22,11426,11451,11383,11392,7874
2020-05-25,11436,11486,11402,11486,44151
2020-05-26,11506,11531,11466,11506,32153
2020-05-27,11501,11516,11451,11501,6376
2020-05-28,11551,11595,11506,11566,50100
2020-05-29,11556,11561,11506,11556,7955
2020-06-01,11511,11590,11511,11585,46984
2020-06-02,11570,11605,11511,11605,21407
2020-06-03,11615,11763,11610,11714,15192
2020-06-04,11714,11821,11674,11744,8603
2020-06-05,11689,11734,11645,11665,13442
2020-06-08,11704,11709,11605,11645,21610
2020-06-09,11645,11679,11556,11595,14037
2020-06-10,11655,11665,11600,11645,12363
2020-06-11,11650,11650,11570,11605,10889
2020-06-12,11590,11615,11516,11610,7870
2020-06-15,11546,11610,11466,11476,22997
2020-06-16,11476,11595,11441,11595,8097
2020-06-17,11635,11679,11595,11660,19749
2020-06-18,11645,11665,11610,11615,21901
2020-06-19,11615,11679,11605,11660,3096
2020-06-22,11669,11684,11625,11674,34906
2020-06-23,11674,11689,11630,11655,13770
2020-06-24,11605,11665,11600,11600,7786
2020-06-25,11551,11640,11551,11585,11040
2020-06-26,11600,11615,11561,11615,12890
2020-06-29,11620,11620,11511,11531,42331
2020-06-30,11570,11610,11546,11600,6936
2020-07-01,11615,11640,11580,11600,11558
2020-07-02,11585,11620,11566,11620,3678
