date,Close,Volume
2021-04-09,10035,302855
2021-04-12,10110,160163
2021-04-13,10115,114535
2021-04-14,10160,86399
2021-04-15,10075,91721
2021-04-16,10160,134703
2021-04-19,10214,131081
2021-04-20,10075,268690
2021-04-21,10025,154314
2021-04-22,10140,46959
2021-04-23,10005,298746
2021-04-26,10085,108575
2021-04-27,10145,81151
2021-04-28,10110,117147
2021-04-29,10105,94635
2021-04-30,10070,214046
2021-05-03,10145,110266
2021-05-04,10050,380308
2021-05-06,9906,291512
2021-05-07,9950,104524
2021-05-10,9940,278423
2021-05-11,9669,300255
2021-05-12,9729,107541
2021-05-13,9599,101018
2021-05-14,9694,79218
2021-05-17,9891,91333
2021-05-18,9867,113973
2021-05-20,9754,93185
2021-05-21,9916,180741
2021-05-24,9862,86898
2021-05-25,10020,191025
2021-05-26,9960,162967
2021-05-27,9955,118120
2021-05-28,9930,79405
2021-05-31,9916,105143
2021-06-01,9872,243165
2021-06-02,9901,49724
2021-06-03,9921,171458
2021-06-04,9828,135819
2021-06-07,9955,163289
2021-06-08,10040,229187
2021-06-09,10035,151600
2021-06-10,10045,113318
2021-06-11,10100,167162
2021-06-14,10200,74354
2021-06-15,10298,89385
2021-06-16,10229,110122
2021-06-17,10244,86809
2021-06-18,10472,81657
2021-06-21,10402,204270
2021-06-22,10437,91054
2021-06-23,10605,68476
2021-06-24,10576,213157
2021-06-25,10561,129648
2021-06-28,10586,131276
2021-06-29,10669,214958
2021-06-30,10714,163234
2021-07-01,10758,221456
2021-07-02,10754,166245
2021-07-05,10853,163719
2021-07-06,10828,187855
2021-07-07,10973,145164
2021-07-08,11041,216823
2021-07-09,11016,188299
2021-07-12,11076,215066
2021-07-13,11105,228898
2021-07-14,11135,150125
2021-07-15,11105,214159
2021-07-16,10997,234101
2021-07-19,10968,136910
2021-07-20,10978,183859
2021-07-21,11076,112690
2021-07-22,11130,141538
2021-07-23,11249,179339
2021-07-26,11374,256190
2021-07-27,11329,196769
2021-07-28,11259,233332
2021-07-29,11214,342954
2021-07-30,11135,259377
2021-08-02,11289,222209
2021-08-03,11224,219157
2021-08-04,11244,188789
2021-08-05,11249,137221
2021-08-06,11294,158546
2021-08-09,11229,298249
2021-08-10,11334,114619
2021-08-11,11344,131136
2021-08-12,11359,154856
2021-08-13,11502,182820
2021-08-17,11596,189779
2021-08-18,11442,336052
2021-08-19,11329,231702
2021-08-20,11482,116478
2021-08-23,11591,184403
2021-08-24,11666,169314
2021-08-25,11701,119221
2021-08-26,11701,161546
2021-08-27,11691,145705
2021-08-30,11745,259541
2021-08-31,11848,231580
2021-09-01,11793,233914
2021-09-02,11823,157500
2021-09-03,11783,239849
2021-09-06,11828,172933
2021-09-07,11848,133528
2021-09-08,11928,102476
2021-09-09,11878,195312
2021-09-10,11888,223152
2021-09-13,11858,243127
2021-09-14,11798,262249
2021-09-15,11750,201532
2021-09-16,11818,156806
2021-09-17,11898,231851
2021-09-23,11656,614654
2021-09-24,11730,208038
2021-09-27,11798,229378
2021-09-28,11676,241288
2021-09-29,11447,422472
2021-09-30,11472,246150
2021-10-01,11299,422712
2021-10-05,11229,310323
2021-10-06,11319,242853
2021-10-07,11572,222007
2021-10-08,11591,399033
2021-10-12,11452,418922
2021-10-13,11393,418580
2021-10-14,11502,360862
2021-10-15,11621,419499
2021-10-18,11661,394011
2021-10-19,11765,298495
2021-10-20,11765,277058
2021-10-21,11770,213641
2021-10-22,11828,226515
2021-10-25,11710,574531
2021-10-26,11858,341892
2021-10-27,11888,366134
2021-10-28,11918,465197
2021-10-29,11918,380205
2021-11-01,12161,519509
2021-11-02,12161,312444
2021-11-03,12295,304234
2021-11-04,12463,513488
2021-11-05,12631,563316
2021-11-08,12581,459874
2021-11-09,12533,450684
2021-11-10,12468,474338
2021-11-11,12339,472586
2021-11-12,12359,336340
2021-11-15,12478,533928
2021-11-16,12443,394540
2021-11-17,12566,316352
2021-11-18,12581,263115
2021-11-19,12791,384299
2021-11-22,12850,480280
2021-11-23,12666,596680
2021-11-24,12651,483819
2021-11-25,12736,290779
2021-11-26,12666,416990
2021-11-29,12606,552316
2021-11-30,12626,696858
2021-12-01,12606,413660
2021-12-02,12225,845920
2021-12-03,12324,372933
2021-12-06,12156,501657
2021-12-07,12275,788148
2021-12-08,12581,358172
2021-12-09,12547,293249
2021-12-10,12438,311982
2021-12-13,12596,336372
2021-12-14,12423,448387
2021-12-15,12334,400816
2021-12-16,12641,506680
2021-12-17,12210,786636
2021-12-20,12107,1136375
2021-12-21,12290,376597
2021-12-22,12413,324579
2021-12-23,12528,325384
2021-12-24,12616,224450
2021-12-27,12631,310755
2021-12-28,12835,289853
2021-12-29,12801,342837
2021-12-30,12791,316785
2022-01-03,12756,441894
2022-01-04,12885,503304
2022-01-05,12646,1019265
2022-01-06,12285,747141
2022-01-07,12374,386855
2022-01-10,12240,366871
2022-01-11,12156,385613
2022-01-12,12329,357255
2022-01-13,12295,290269
2022-01-14,12032,619179
2022-01-17,12097,345526
2022-01-18,11993,348250
2022-01-19,11740,640981
2022-01-20,11760,450557
2022-01-21,11452,793982
2022-01-24,11349,590239
2022-01-25,11184,775913
2022-01-26,11125,442637
2022-01-27,10918,671832
