date,Close,Volume
2020-08-07,9380,127188
2020-08-10,9403,214150
2020-08-11,9413,83897
2020-08-12,9375,68628
2020-08-13,9423,164636
2020-08-14,9461,224189
2020-08-18,9457,81258
2020-08-19,9475,87286
2020-08-20,9418,82268
2020-08-21,9499,70296
2020-08-24,9581,161898
2020-08-25,9651,405102
2020-08-26,9660,99400
2020-08-27,9724,114291
2020-08-28,9812,103943
2020-08-31,9857,186683
2020-09-01,9790,85908
2020-09-02,9909,112904
2020-09-03,10026,114161
2020-09-04,9679,125523
2020-09-07,9527,61619
2020-09-08,9641,83739
2020-09-09,9346,109291
2020-09-10,9531,78771
2020-09-11,9438,98198
2020-09-14,9443,32710
2020-09-15,9461,37394
2020-09-16,9470,37730
2020-09-17,9231,79056
2020-09-18,9226,48161
2020-09-21,9046,458552
2020-09-22,9007,343121
2020-09-23,9112,280372
2020-09-24,8940,354562
2020-09-25,9016,265887
2020-09-28,9212,254273
2020-09-29,9293,254258
2020-10-05,9251,252665
2020-10-06,9324,232189
2020-10-07,9231,242587
2020-10-08,9351,269636
2020-10-12,9457,272255
2020-10-13,9577,235687
2020-10-14,9540,228858
2020-10-15,9385,223203
2020-10-16,9428,211175
2020-10-19,9428,281334
2020-10-20,9261,253924
2020-10-21,9266,205803
2020-10-22,9159,234792
2020-10-23,9226,218496
2020-10-26,9154,207446
2020-10-27,9074,462183
2020-10-28,9012,491385
2020-10-29,8863,236164
2020-10-30,8687,256579
2020-11-02,8780,415747
2020-11-03,8921,316827
2020-11-04,9094,1283494
2020-11-05,9226,223561
2020-11-06,9231,169294
2020-11-09,9356,203364
2020-11-10,9293,243411
2020-11-11,9315,107601
2020-11-12,9329,102738
2020-11-13,9315,95639
2020-11-16,9471,408899
2020-11-17,9438,357455
2020-11-18,9356,317096
2020-11-19,9403,188583
2020-11-20,9380,416392
2020-11-23,9351,617984
2020-11-24,9452,507400
2020-11-25,9528,479529
2020-11-26,9491,361587
2020-11-27,9476,261565
2020-11-30,9423,284207
2020-12-01,9549,177788
2020-12-02,9500,570247
2020-12-03,9508,207391
2020-12-04,9394,373962
2020-12-07,9433,448770
2020-12-08,9443,128561
2020-12-09,9508,307993
2020-12-10,9428,568125
2020-12-11,9438,518256
2020-12-14,9496,337391
2020-12-15,9438,633173
2020-12-16,9554,337987
2020-12-17,9594,481431
2020-12-18,9642,1576534
2020-12-21,9685,584560
2020-12-22,9637,554382
2020-12-23,9647,431502
2020-12-24,9637,480549
2020-12-28,9661,541927
2020-12-29,9710,503233
2020-12-30,9623,608580
2021-01-04,9628,465898
2021-01-05,9540,507859
2021-01-06,9549,293832
2021-01-07,9710,328009
2021-01-08,9868,408847
