,Open,High,Low,Close,Volume
2018-09-12,,,,9456.0,906492
2018-09-13,,,,9422.0,711377
2018-09-14,,,,9575.0,603764
2018-09-17,,,,9628.0,505636
2018-09-18,,,,9800.0,489956
2018-09-19,,,,9785.0,511990
2018-09-20,,,,9657.0,475458
2018-09-21,,,,9736.0,563409
2018-09-27,,,,9897.0,530283
2018-09-28,,,,9849.0,482463
2018-10-01,,,,9805.0,435490
2018-10-02,,,,9653.0,457408
2018-10-04,,,,9374.0,426121
2018-10-05,,,,9185.0,463413
2018-10-08,,,,9083.0,434354
2018-10-10,,,,9026.0,445264
2018-10-11,,,,8631.0,483932
2018-10-12,,,,9021.0,517852
2018-10-15,,,,9074.0,484033
2018-10-16,,,,9108.0,397801
2018-10-17,,,,9223.0,409935
2018-10-18,,,,9132.0,544833
2018-10-19,,,,9199.0,480730
2018-10-22,,,,9460.0,635473
2018-10-23,,,,9046.0,664521
2018-10-24,,,,8866.0,584165
2018-10-25,,,,9021.0,521961
2018-10-26,,,,8798.0,590163
2018-10-29,,,,8664.0,282427
2018-10-30,,,,8794.0,264354
2018-10-31,,,,8906.0,275256
2018-11-01,,,,8726.0,290799
2018-11-02,,,,9156.0,293803
2018-11-05,,,,9060.0,261374
2018-11-06,,,,9011.0,270010
2018-11-07,,,,8886.0,233553
2018-11-08,,,,8962.0,692702
2018-11-09,,,,8746.0,259024
2018-11-12,,,,8697.0,246861
2018-11-13,,,,8766.0,258146
2018-11-14,,,,8674.0,243523
2018-11-15,,,,8794.0,187941
2018-11-16,,,,8756.0,237840
2018-11-19,,,,8813.0,278017
2018-11-20,,,,8582.0,258529
2018-11-21,,,,8617.0,278010
2018-11-22,,,,8529.0,259619
2018-11-23,,,,8191.0,335997
2018-11-26,,,,8268.0,276631
2018-11-27,,,,8365.0,307582
2018-11-28,,,,8258.0,237397
2018-11-29,,,,8278.0,243253
2018-11-30,,,,8308.0,278110
2018-12-03,,,,8640.0,261114
2018-12-04,,,,8558.0,290336
2018-12-05,,,,8428.0,204027
2018-12-06,,,,8191.0,249844
2018-12-07,,,,8215.0,271892
2018-12-10,,,,7978.0,238519
2018-12-11,,,,7988.0,377876
2018-12-12,,,,8153.0,199476
2018-12-13,,,,8253.0,231231
2018-12-14,,,,8095.0,255058
2018-12-17,,,,8081.0,231908
2018-12-18,,,,7902.0,225991
2018-12-19,,,,8186.0,274019
2018-12-20,,,,8133.0,373958
2018-12-21,,,,8355.0,252981
2018-12-24,,,,8308.0,339593
2018-12-26,,,,8273.0,344747
2018-12-27,,,,8336.0,418946
2018-12-28,,,,8336.0,276972
2019-01-02,,,,8037.0,585108
2019-01-03,,,,7844.0,599660
2019-01-04,,,,7882.0,841437
2019-01-07,,,,8249.0,734053
2019-01-08,,,,8249.0,685995
2019-01-09,,,,8462.0,785998
2019-01-10,,,,8490.0,744186
2019-01-11,,,,8485.0,696529
2019-01-14,,,,8428.0,6861
2019-01-15,,,,8558.0,14482
2019-01-16,,,,8645.0,15200
2019-01-17,,,,8510.0,13234
2019-01-18,,,,8549.0,7808
2019-01-21,,,,8539.0,47236
2019-01-22,,,,8500.0,17051
2019-01-23,,,,8519.0,3543
2019-01-24,,,,8477.0,9152
2019-01-25,,,,8756.0,96506
2019-01-28,,,,8721.0,28890
2019-01-29,,,,8736.0,14114
2019-01-30,,,,8817.0,29309
2019-01-31,,,,8711.0,19411
2019-02-01,,,,8716.0,22198
2019-02-07,,,,8957.0,95991
2019-02-08,,,,8842.0,32386
2019-02-11,,,,8847.0,9577
2019-02-12,,,,8827.0,8963
2019-02-13,,,,8928.0,28099
2019-02-14,,,,8972.0,10939
2019-02-15,,,,8886.0,12591
2019-02-18,,,,9064.0,20284
2019-02-19,,,,9185.0,119236
2019-02-20,,,,9213.0,14966
2019-02-21,,,,9137.0,12912
2019-02-22,,,,8967.0,53583
2019-02-25,,,,9026.0,40965
2019-02-26,,,,8947.0,15138
2019-02-27,,,,8977.0,9931
2019-02-28,,,,8856.0,12827
2019-03-04,,,,8861.0,40105
2019-03-05,,,,8612.0,40198
2019-03-06,,,,8674.0,12938
2019-03-07,,,,8549.0,23478
2019-03-08,,,,8549.0,27619
2019-03-11,,,,8462.0,39001
2019-03-12,,,,8544.0,35624
2019-03-13,,,,8519.0,27242
2019-03-14,,,,8563.0,13622
2019-03-15,,,,8592.0,14212
2019-03-18,,,,8500.0,25054
2019-03-19,,,,8549.0,34651
2019-03-20,,,,8477.0,41191
2019-03-21,,,,8751.0,67893
2019-03-22,,,,8689.0,20862
2019-03-25,,,,8413.0,53156
2019-03-26,,,,8403.0,12901
2019-03-27,,,,8375.0,26464
2019-03-28,,,,8206.0,27397
2019-03-29,,,,8206.0,25265
