Price,Close
Ticker,NQ=F
Date,
2026-03-16,24675.75
2026-03-17,24795.5
2026-03-18,24434.5
2026-03-19,24364.0
2026-03-20,24291.779296875
2026-03-23,24408.25
2026-03-24,24213.75
2026-03-25,24367.75
2026-03-26,23794.25
2026-03-27,23328.5
2026-03-30,23139.75
2026-03-31,23915.0
2026-04-01,24194.75
2026-04-02,24218.0
2026-04-06,24358.5
2026-04-07,24371.0
2026-04-08,25074.25
2026-04-09,25251.5
2026-04-10,25281.25
2026-04-13,25543.5
2026-04-14,25996.75
2026-04-15,26365.5
2026-04-16,26487.25
2026-04-17,26825.5
2026-04-20,26748.75
2026-04-21,26634.75
2026-04-22,27083.0
2026-04-23,26934.0
2026-04-24,27435.0
2026-04-27,27440.5
2026-04-28,27168.75
2026-04-29,27325.25
2026-04-30,27596.0
2026-05-01,27835.75
2026-05-04,27776.0
2026-05-05,28136.0
2026-05-06,28716.75
2026-05-07,28682.25
2026-05-08,29332.5
2026-05-11,29424.0
2026-05-12,29170.0
2026-05-13,29479.25
2026-05-14,29687.75
2026-05-15,29231.75
2026-05-18,29096.0
2026-05-19,28924.25
2026-05-20,29390.5
2026-05-21,29447.25
2026-05-22,29558.75
