Price,Close
Ticker,NG=F
Date,
2026-03-16,3.0230000019073486
2026-03-17,3.0329999923706055
2026-03-18,3.065000057220459
2026-03-19,3.1659998893737793
2026-03-20,3.0950000286102295
2026-03-23,2.8910000324249268
2026-03-24,2.943000078201294
2026-03-25,2.9519999027252197
2026-03-26,2.999000072479248
2026-03-27,3.0950000286102295
2026-03-30,2.88700008392334
2026-03-31,2.884000062942505
2026-04-01,2.819000005722046
2026-04-02,2.799999952316284
2026-04-06,2.811000108718872
2026-04-07,2.869999885559082
2026-04-08,2.7239999771118164
2026-04-09,2.6700000762939453
2026-04-10,2.6480000019073486
2026-04-13,2.627000093460083
2026-04-14,2.5989999771118164
2026-04-15,2.609999895095825
2026-04-16,2.6470000743865967
2026-04-17,2.6740000247955322
2026-04-20,2.688999891281128
2026-04-21,2.697000026702881
2026-04-22,2.7219998836517334
2026-04-23,2.614000082015991
2026-04-24,2.5230000019073486
2026-04-27,2.549999952316284
2026-04-28,2.559000015258789
2026-04-29,2.6470000743865967
2026-04-30,2.7669999599456787
2026-05-01,2.7799999713897705
2026-05-04,2.867000102996826
2026-05-05,2.7880001068115234
2026-05-06,2.7300000190734863
2026-05-07,2.7690000534057617
2026-05-08,2.756999969482422
2026-05-11,2.9100000858306885
2026-05-12,2.8429999351501465
2026-05-13,2.864000082015991
2026-05-14,2.8940000534057617
2026-05-15,2.9600000381469727
2026-05-18,3.0239999294281006
2026-05-19,3.114000082015991
2026-05-20,3.003999948501587
2026-05-21,3.0179998874664307
2026-05-22,3.0209999084472656
