Price,Close
Ticker,KRW=X
Date,
2026-03-02,1438.5
2026-03-03,1452.27001953125
2026-03-04,1483.0699462890625
2026-03-05,1460.75
2026-03-06,1479.510009765625
2026-03-09,1483.8900146484375
2026-03-10,1464.469970703125
2026-03-11,1472.780029296875
2026-03-12,1475.3399658203125
2026-03-13,1470.5799560546875
2026-03-16,1501.75
2026-03-17,1488.9100341796875
2026-03-18,1484.8699951171875
2026-03-19,1505.25
2026-03-20,1489.8399658203125
2026-03-23,1504.2099609375
2026-03-24,1485.3599853515625
2026-03-25,1497.31005859375
2026-03-26,1500.969970703125
2026-03-27,1508.3599853515625
2026-03-30,1507.02001953125
2026-03-31,1516.1300048828125
2026-04-01,1503.3299560546875
2026-04-02,1512.0899658203125
2026-04-03,1509.219970703125
2026-04-06,1509.260009765625
2026-04-07,1507.8499755859375
2026-04-08,1499.1300048828125
2026-04-09,1477.5999755859375
2026-04-10,1473.280029296875
2026-04-13,1482.1800537109375
2026-04-14,1476.8399658203125
2026-04-15,1469.4200439453125
2026-04-16,1474.06005859375
2026-04-17,1477.9200439453125
2026-04-20,1465.1500244140625
2026-04-21,1469.260009765625
2026-04-22,1485.800048828125
2026-04-23,1477.9599609375
2026-04-24,1479.949951171875
2026-04-27,1474.68994140625
2026-04-28,1473.0
2026-04-29,1471.989990234375
2026-04-30,1487.3800048828125
2026-05-01,1474.010009765625
2026-05-04,1471.72998046875
2026-05-05,1476.050048828125
2026-05-06,1473.9599609375
2026-05-07,1444.449951171875
2026-05-08,1454.7900390625
2026-05-11,1460.550048828125
2026-05-12,1474.449951171875
2026-05-13,1492.989990234375
2026-05-14,1489.8399658203125
2026-05-15,1493.3399658203125
2026-05-18,1497.1500244140625
2026-05-19,1492.3199462890625
2026-05-20,1507.8499755859375
2026-05-21,1499.77001953125
2026-05-22,1504.4000244140625
2026-05-25,1520.1800537109375
