date,name,position,change_dir,shares_before,shares_after,change_amount
2024-05-28,김열홍,,,0,0,0
2024-05-30,이상호,,,0,0,0
2024-06-04,김재용,,,0,0,0
2024-07-04,이병만,,,0,0,0
2024-07-05,유재천,,,0,0,0
2024-08-02,박동진,,,0,0,0
2024-11-07,김열홍,,,0,0,0
2024-12-13,김열홍,,,0,0,0
2025-02-07,이학주,,,0,0,0
2025-02-07,김열홍,,,0,0,0
2025-02-28,조욱제,,,0,0,0
2025-03-11,조욱제,,,0,0,0
2025-03-17,김열홍,,,0,0,0
2025-03-25,김용찬,,,0,0,0
2025-04-02,김재용,,,0,0,0
2025-04-03,김열홍,,,0,0,0
2025-04-11,정주영,,,0,0,0
2025-05-22,김열홍,,,0,0,0
2025-06-25,김재용,,,0,0,0
2025-06-26,조욱제,,,0,0,0
2025-06-30,김열홍,,,0,0,0
2025-08-26,고선진,,,0,0,0
2025-10-22,김열홍,,,0,0,0
2025-10-27,김재용,,,0,0,0
2026-01-13,김열홍,,,0,0,0
2026-01-21,이병만,,,0,0,0
2026-01-23,조욱제,,,0,0,0
2026-01-26,김열홍,,,0,0,0
2026-03-10,김열홍,,,0,0,0
2026-03-10,유재천,,,0,0,0
2026-04-09,김재용,,,0,0,0
2026-04-09,박찬환,,,0,0,0
2026-04-10,박은희,,,0,0,0
2026-04-10,강대식,,,0,0,0
2026-04-13,이해영,,,0,0,0
2026-04-13,이상호,,,0,0,0
2026-04-13,장선우,,,0,0,0
2026-04-13,정주영,,,0,0,0
2026-04-13,김성수,,,0,0,0
2026-04-13,신명철,,,0,0,0
2026-04-14,조민철,,,0,0,0
2026-04-16,조욱제,,,0,0,0
2026-04-17,홍현동,,,0,0,0
2026-04-17,김지영,,,0,0,0
2026-04-20,윤동수,,,0,0,0
2026-04-21,김열홍,,,0,0,0
2026-04-27,김준환,,,0,0,0
2026-04-27,신명철,,,0,0,0
2026-04-28,신동국,,,0,0,0
2026-05-06,유재천,,,0,0,0
2026-05-06,홍승훈,,,0,0,0
2026-05-11,조욱제,,,0,0,0
2026-05-11,김열홍,,,0,0,0
2026-05-11,이학주,,,0,0,0
2026-05-27,윤동수,,,0,0,0
2026-06-01,이병만,,,0,0,0
2026-06-15,김열홍,,,0,0,0
2026-06-25,김재용,,,0,0,0
2026-06-30,이학주,,,0,0,0
2026-07-02,최영기,,,0,0,0
2024-08-02,박동진,,,0,0,0
2024-11-07,김열홍,,,0,0,0
2024-12-13,김열홍,,,0,0,0
2025-02-07,이학주,,,0,0,0
2025-02-07,김열홍,,,0,0,0
2025-02-28,조욱제,,,0,0,0
2025-03-11,조욱제,,,0,0,0
2025-03-17,김열홍,,,0,0,0
2025-03-25,김용찬,,,0,0,0
2025-04-02,김재용,,,0,0,0
2025-04-03,김열홍,,,0,0,0
2025-04-11,정주영,,,0,0,0
2025-05-22,김열홍,,,0,0,0
2025-06-25,김재용,,,0,0,0
2025-06-26,조욱제,,,0,0,0
2025-06-30,김열홍,,,0,0,0
2025-08-26,고선진,,,0,0,0
2025-10-22,김열홍,,,0,0,0
2025-10-27,김재용,,,0,0,0
2026-01-13,김열홍,,,0,0,0
2026-01-21,이병만,,,0,0,0
2026-01-23,조욱제,,,0,0,0
2026-01-26,김열홍,,,0,0,0
2026-03-10,김열홍,,,0,0,0
2026-03-10,유재천,,,0,0,0
2026-04-09,김재용,,,0,0,0
2026-04-09,박찬환,,,0,0,0
2026-04-10,박은희,,,0,0,0
2026-04-10,강대식,,,0,0,0
2026-04-13,신명철,,,0,0,0
2026-04-13,정주영,,,0,0,0
2026-04-13,장선우,,,0,0,0
2026-04-13,이상호,,,0,0,0
2026-04-13,이해영,,,0,0,0
2026-04-13,김성수,,,0,0,0
2026-04-14,조민철,,,0,0,0
2026-04-16,조욱제,,,0,0,0
2026-04-17,홍현동,,,0,0,0
2026-04-17,김지영,,,0,0,0
2026-04-20,윤동수,,,0,0,0
2026-04-21,김열홍,,,0,0,0
2026-04-27,신명철,,,0,0,0
2026-04-27,김준환,,,0,0,0
2026-04-28,신동국,,,0,0,0
2026-05-06,유재천,,,0,0,0
2026-05-06,홍승훈,,,0,0,0
2026-05-11,김열홍,,,0,0,0
2026-05-11,조욱제,,,0,0,0
2026-05-11,이학주,,,0,0,0
2026-05-27,윤동수,,,0,0,0
2026-06-01,이병만,,,0,0,0
2026-06-15,김열홍,,,0,0,0
2026-06-25,김재용,,,0,0,0
2026-06-30,이학주,,,0,0,0
2026-07-02,최영기,,,0,0,0
