date,name,position,change_dir,shares_before,shares_after,change_amount
2024-10-31,박원재,,,0,0,0
2024-10-31,반병선,,,0,0,0
2024-11-07,이현욱,,,0,0,0
2024-11-08,LG,,,0,0,0
2024-11-15,LG,,,0,0,0
2024-11-22,LG,,,0,0,0
2024-11-29,LG,,,0,0,0
2025-01-03,윤필현,,,0,0,0
2025-01-07,민병국,,,0,0,0
2025-01-08,서현석,,,0,0,0
2025-02-07,LG,,,0,0,0
2025-02-14,LG,,,0,0,0
2025-02-21,LG,,,0,0,0
2025-02-28,LG,,,0,0,0
2025-03-07,LG,,,0,0,0
2025-04-02,박원재,,,0,0,0
2025-04-02,조주완,,,0,0,0
2025-04-16,김성재,,,0,0,0
2026-03-10,나경호,,,0,0,0
2024-10-31,박원재,,,0,0,0
2024-10-31,반병선,,,0,0,0
2024-11-07,이현욱,,,0,0,0
2024-11-08,LG,,,0,0,0
2024-11-15,LG,,,0,0,0
2024-11-22,LG,,,0,0,0
2024-11-29,LG,,,0,0,0
2025-01-03,윤필현,,,0,0,0
2025-01-07,민병국,,,0,0,0
2025-01-08,서현석,,,0,0,0
2025-02-07,LG,,,0,0,0
2025-02-14,LG,,,0,0,0
2025-02-21,LG,,,0,0,0
2025-02-28,LG,,,0,0,0
2025-03-07,LG,,,0,0,0
2025-04-02,박원재,,,0,0,0
2025-04-02,조주완,,,0,0,0
2025-04-16,김성재,,,0,0,0
2026-03-10,나경호,,,0,0,0
2026-06-11,박원재,,,0,0,0
