year,report,account,current,previous,fs_div,sj_div
2025,연간,자산총계,7599100705541,7461863865856,CFS,BS
2025,연간,자본총계,3212755613173,3114585393894,CFS,BS
2025,연간,자본과부채총계,7599100705541,7461863865856,CFS,BS
2025,연간,부채총계,4386345092368,4347278471962,CFS,BS
2025,연간,영업이익(손실),248613789437,184636983859,CFS,IS
2025,연간,건설계약으로 인한 수익(매출액)에 대한 매출원가,3348601490543,3691161971055,CFS,IS
2025,연간,기타수익(매출액)에 대한 매출원가,206714429758,163034125021,CFS,IS
2025,연간,매출총이익,591691068495,402037105707,CFS,IS
2025,연간,당기순이익(손실),158148718419,155717171971,CFS,IS
2025,연간,수익(매출액),4147006988796,4256233201783,CFS,IS
2025,연간,기타수익(매출액),221547952350,179494324744,CFS,IS
2025,연간,건설계약으로 인한 수익(매출액),3925459036446,4076738877039,CFS,IS
2024,연간,자산총계,7461863865856,7016268809820,CFS,BS
2024,연간,자본총계,3114585393894,3008017194695,CFS,BS
2024,연간,자본과부채총계,7461863865856,7016268809820,CFS,BS
2024,연간,부채총계,4347278471962,4008251615125,CFS,BS
2024,연간,영업이익(손실),184636983859,195313165155,CFS,IS
2024,연간,건설계약으로 인한 수익(매출액)에 대한 매출원가,3691161971055,3590824127978,CFS,IS
2024,연간,기타수익(매출액)에 대한 매출원가,163034125021,219226559165,CFS,IS
2024,연간,매출총이익,402037105707,380737461198,CFS,IS
2024,연간,당기순이익(손실),155717171971,172890219224,CFS,IS
2024,연간,수익(매출액),4256233201783,4190788148341,CFS,IS
2024,연간,기타수익(매출액),179494324744,279291077411,CFS,IS
2024,연간,건설계약으로 인한 수익(매출액),4076738877039,3911497070930,CFS,IS
2023,연간,자산총계,7016268809820,7336326609377,CFS,BS
2023,연간,자본총계,3008017194695,2901872323441,CFS,BS
2023,연간,자본과부채총계,7016268809820,7336326609377,CFS,BS
2023,연간,부채총계,4008251615125,4434454285936,CFS,BS
2023,연간,영업이익(손실),195313165155,116379700606,CFS,IS
2023,연간,건설계약으로 인한 수익(매출액)에 대한 매출원가,3590824127978,2760457676579,CFS,IS
2023,연간,기타수익(매출액)에 대한 매출원가,219226559165,221391591448,CFS,IS
2023,연간,매출총이익,380737461198,316450373703,CFS,IS
2023,연간,당기순이익(손실),172890219224,50219958316,CFS,IS
2023,연간,수익(매출액),4190788148341,3298299641730,CFS,IS
