date,close,volume,inst_net_buy,foreign_net_buy,foreign_net_buy_norm,inst_net_buy_norm,foreign_ratio_feat,short_proxy_score,source,foreign_ratio,personal_net_buy,inst_net_value,foreign_net_value
2016-08-05,25009.0,450042.0,0.0,0.0,1e-06,0.0,,0.0,ohlcv_proxy,,,,
2016-08-08,26107.0,794001.0,0.0,0.0,1e-06,0.0,,0.0,ohlcv_proxy,,,,
2016-08-09,26250.0,588749.0,0.0,0.0,1e-06,0.0,,0.0,ohlcv_proxy,,,,
2016-08-10,28159.0,1332225.0,0.0,0.0,1e-06,0.0,,0.0,ohlcv_proxy,,,,
2016-08-11,27300.0,1058101.0,0.0,0.0,1e-06,0.0,,0.0,ohlcv_proxy,,,,
2016-08-12,27348.0,809630.0,0.0,0.0,1e-06,0.0,,0.0,ohlcv_proxy,,,,
2016-08-16,27061.0,713799.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-17,26488.0,569185.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-18,27204.0,714845.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-19,26775.0,330190.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-22,25820.0,488840.0,0.0,0.0,0.0,0.0,0.03427,0.0,ohlcv_proxy,,,,
2016-08-23,26202.0,368130.0,0.0,0.0,0.0,0.0,0.025318,0.0,ohlcv_proxy,,,,
2016-08-24,26727.0,408245.0,0.0,0.0,0.0,0.0,0.024534,0.0,ohlcv_proxy,,,,
2016-08-25,26011.0,274078.0,0.0,0.0,0.0,0.0,0.010418,0.0,ohlcv_proxy,,,,
2016-08-26,26298.0,257752.0,0.0,0.0,0.0,0.0,0.001074,0.0,ohlcv_proxy,,,,
2016-08-29,25820.0,262649.0,0.0,0.0,0.0,0.0,0.000477,0.0,ohlcv_proxy,,,,
2016-08-30,26441.0,517769.0,0.0,0.0,0.0,0.0,-0.000246,0.0,ohlcv_proxy,,,,
2016-08-31,25629.0,424719.0,0.0,0.0,-0.0,0.0,-0.017249,0.0,ohlcv_proxy,,,,
2016-09-01,26441.0,372342.0,0.0,0.0,0.0,0.0,-0.018408,0.0,ohlcv_proxy,,,,
2016-09-02,26536.0,317635.0,0.0,0.0,0.0,0.0,-0.020023,0.0,ohlcv_proxy,,,,
2016-09-05,26918.0,307222.0,0.0,0.0,0.0,0.0,-0.016637,0.0,ohlcv_proxy,,,,
2016-09-06,26584.0,204477.0,0.0,0.0,0.0,0.0,-0.018385,0.0,ohlcv_proxy,,,,
2016-09-07,26345.0,209616.0,0.0,0.0,0.0,0.0,-0.011215,0.0,ohlcv_proxy,,,,
2016-09-08,25677.0,735087.0,0.0,0.0,-0.0,-0.1,-0.013818,0.0,ohlcv_proxy,,,,
2016-09-09,24818.0,416709.0,0.0,0.0,-0.0,-0.1,-0.021298,0.0,ohlcv_proxy,,,,
2016-09-12,21954.0,1289612.0,0.0,0.0,-1e-06,-0.2,-0.067368,0.1,ohlcv_proxy,,,,
2016-09-13,21406.0,768122.0,0.0,0.0,-1e-06,-0.3,-0.079385,0.1,ohlcv_proxy,,,,
2016-09-19,21859.0,398128.0,0.0,0.0,-1e-06,-0.3,-0.08437,0.1,ohlcv_proxy,,,,
2016-09-20,21716.0,215086.0,0.0,0.0,-1e-06,-0.3,-0.104499,0.1,ohlcv_proxy,,,,
2016-09-21,21787.0,167214.0,0.0,0.0,-0.0,-0.3,-0.116156,0.1,ohlcv_proxy,,,,
2016-09-22,21763.0,389283.0,0.0,0.0,-0.0,-0.3,-0.113931,0.1,ohlcv_proxy,,,,
2016-09-23,21954.0,200674.0,0.0,0.0,-0.0,-0.3,-0.101505,0.1,ohlcv_proxy,,,,
2016-09-26,21859.0,203752.0,0.0,0.0,-0.0,-0.3,-0.094793,0.1,ohlcv_proxy,,,,
2016-09-27,22694.0,550415.0,0.0,0.0,-0.0,-0.2,-0.074788,0.1,ohlcv_proxy,,,,
2016-09-28,23386.0,497163.0,0.0,0.0,0.0,-0.2,-0.055295,0.1,ohlcv_proxy,,,,
2016-09-29,23458.0,260550.0,0.0,0.0,0.0,-0.1,-0.039154,0.0,ohlcv_proxy,,,,
2016-09-30,23052.0,175987.0,0.0,0.0,-0.0,0.0,-0.026138,0.0,ohlcv_proxy,,,,
2016-10-04,22646.0,147016.0,0.0,0.0,-0.0,0.0,-0.016123,0.0,ohlcv_proxy,,,,
2016-10-05,22694.0,98426.0,0.0,0.0,-0.0,0.0,-0.003411,0.0,ohlcv_proxy,,,,
2016-10-06,22217.0,169624.0,0.0,0.0,-0.0,0.0,-0.009474,0.0,ohlcv_proxy,,,,
2016-10-07,22479.0,117764.0,0.0,0.0,-0.0,0.0,-0.014039,0.0,ohlcv_proxy,,,,
2016-10-10,22456.0,85387.0,0.0,0.0,-0.0,0.0,-0.015615,0.0,ohlcv_proxy,,,,
2016-10-11,22336.0,111105.0,0.0,0.0,-0.0,0.0,-0.013775,0.0,ohlcv_proxy,,,,
2016-10-12,22241.0,105225.0,0.0,0.0,-0.0,0.0,-0.001853,0.0,ohlcv_proxy,,,,
2016-10-13,22360.0,85924.0,0.0,0.0,-0.0,0.0,0.007689,0.0,ohlcv_proxy,,,,
2016-10-14,21835.0,196293.0,0.0,0.0,-0.0,0.0,-0.003686,0.0,ohlcv_proxy,,,,
2016-10-17,22145.0,189250.0,0.0,0.0,-0.0,0.0,-0.012015,0.0,ohlcv_proxy,,,,
2016-10-18,21907.0,158211.0,0.0,0.0,-0.0,0.0,-0.017003,0.0,ohlcv_proxy,,,,
2016-10-19,22026.0,114505.0,0.0,0.0,-0.0,0.0,-0.019538,0.0,ohlcv_proxy,,,,
2016-10-20,22217.0,143523.0,0.0,0.0,-0.0,0.0,-0.020434,0.0,ohlcv_proxy,,,,
2016-10-21,22742.0,295689.0,0.0,0.0,0.0,0.1,-0.012101,0.0,ohlcv_proxy,,,,
2016-10-24,22623.0,137877.0,0.0,0.0,0.0,0.1,-0.009755,0.0,ohlcv_proxy,,,,
2016-10-25,21978.0,250390.0,0.0,0.0,-0.0,0.1,-0.010922,0.0,ohlcv_proxy,,,,
2016-10-26,21907.0,174804.0,0.0,0.0,-0.0,0.1,-0.010568,0.0,ohlcv_proxy,,,,
2016-10-27,21954.0,147908.0,0.0,0.0,-0.0,0.1,-0.005292,0.0,ohlcv_proxy,,,,
2016-10-28,21931.0,86228.0,0.0,0.0,-0.0,0.1,-0.01,0.0,ohlcv_proxy,,,,
2016-10-31,22050.0,96384.0,0.0,0.0,-0.0,0.1,-0.012259,0.0,ohlcv_proxy,,,,
2016-11-01,21740.0,117548.0,0.0,0.0,-0.0,0.1,-0.012616,0.0,ohlcv_proxy,,,,
2016-11-02,21406.0,117959.0,0.0,0.0,-0.0,0.1,-0.015124,0.0,ohlcv_proxy,,,,
2016-11-03,21525.0,58869.0,0.0,0.0,-0.0,0.1,-0.017967,0.0,ohlcv_proxy,,,,
2016-11-04,21740.0,66882.0,0.0,0.0,-0.0,0.0,-0.018525,0.0,ohlcv_proxy,,,,
2016-11-07,22026.0,175671.0,0.0,0.0,-0.0,0.0,-0.015801,0.0,ohlcv_proxy,,,,
2016-11-08,22026.0,92825.0,0.0,0.0,-0.0,0.0,-0.012932,0.0,ohlcv_proxy,,,,
2016-11-09,21620.0,221990.0,0.0,0.0,-0.0,-0.1,-0.010552,0.0,ohlcv_proxy,,,,
2016-11-10,21883.0,117514.0,0.0,0.0,-0.0,-0.1,-0.008115,0.0,ohlcv_proxy,,,,
2016-11-11,21573.0,145645.0,0.0,0.0,-0.0,-0.1,-0.009605,0.0,ohlcv_proxy,,,,
2016-11-14,21954.0,80758.0,0.0,0.0,-0.0,-0.1,-0.011022,0.0,ohlcv_proxy,,,,
2016-11-15,22241.0,205205.0,0.0,0.0,0.0,-0.1,-0.007642,0.0,ohlcv_proxy,,,,
2016-11-16,22384.0,97399.0,0.0,0.0,0.0,-0.1,-0.000947,0.0,ohlcv_proxy,,,,
2016-11-17,22098.0,92291.0,0.0,0.0,0.0,-0.1,0.001073,0.0,ohlcv_proxy,,,,
2016-11-18,21859.0,112617.0,0.0,0.0,-0.0,-0.1,0.008841,0.0,ohlcv_proxy,,,,
2016-11-21,21883.0,62376.0,0.0,0.0,-0.0,-0.1,0.010537,0.0,ohlcv_proxy,,,,
2016-11-22,21787.0,112448.0,0.0,0.0,-0.0,-0.1,0.005273,0.0,ohlcv_proxy,,,,
2016-11-23,22121.0,147112.0,0.0,0.0,0.0,0.0,0.00298,0.0,ohlcv_proxy,,,,
2016-11-24,21811.0,118215.0,0.0,0.0,-0.0,0.0,0.000835,0.0,ohlcv_proxy,,,,
2016-11-25,22265.0,106674.0,0.0,0.0,0.0,0.0,0.003763,0.0,ohlcv_proxy,,,,
2016-11-28,22002.0,72957.0,0.0,0.0,-0.0,0.0,0.004522,0.0,ohlcv_proxy,,,,
2016-11-29,22050.0,91328.0,0.0,0.0,0.0,0.0,0.006299,0.0,ohlcv_proxy,,,,
2016-11-30,22503.0,273776.0,0.0,0.0,0.0,0.1,0.009937,0.0,ohlcv_proxy,,,,
2016-12-01,21692.0,246454.0,0.0,0.0,-0.0,0.0,0.006059,0.0,ohlcv_proxy,,,,
2016-12-02,21907.0,120344.0,0.0,0.0,-0.0,0.0,0.003619,0.0,ohlcv_proxy,,,,
2016-12-05,21262.0,215254.0,0.0,0.0,-0.0,-0.1,-0.001778,0.0,ohlcv_proxy,,,,
2016-12-06,21358.0,109463.0,0.0,0.0,-0.0,-0.1,-0.004038,0.0,ohlcv_proxy,,,,
2016-12-07,20785.0,172013.0,0.0,0.0,-0.0,-0.1,-0.021221,0.0,ohlcv_proxy,,,,
