year,report,account,current,previous,fs_div,sj_div
2025,연간,자산총계,580613743719,539499743575,CFS,BS
2025,연간,자본총계,491392923336,435742335000,CFS,BS
2025,연간,자본과부채총계,580613743719,539499743575,CFS,BS
2025,연간,부채총계,89220820383,103757408575,CFS,BS
2025,연간,영업이익(손실),51671713116,61177012897,CFS,IS
2025,연간,매출총이익,170949205507,165702800465,CFS,IS
2025,연간,당기순이익(손실),44481997780,65440277257,CFS,IS
2025,연간,수익(매출액),350324287104,338067812312,CFS,IS
2024,연간,자산총계,539499743575,436989837327,CFS,BS
2024,연간,자본총계,435742335000,368475409140,CFS,BS
2024,연간,자본과부채총계,539499743575,436989837327,CFS,BS
2024,연간,부채총계,103757408575,68514428187,CFS,BS
2024,연간,영업이익,61177012897,24325728964,CFS,IS
2024,연간,매출총이익,165702800465,125650732568,CFS,IS
2024,연간,당기순이익(손실),65440277257,25397015593,CFS,IS
2024,연간,수익(매출액),338067812312,276533350776,CFS,IS
2023,연간,자산총계,436989837327,434013808798,CFS,BS
2023,연간,자본총계,368475409140,346702038418,CFS,BS
2023,연간,자본과부채총계,436989837327,434013808798,CFS,BS
2023,연간,부채총계,68514428187,87311770380,CFS,BS
2023,연간,영업이익,24325728964,53640954367,CFS,IS
2023,연간,매출총이익,125650732568,151705874841,CFS,IS
2023,연간,당기순이익,25397015593,42595162228,CFS,IS
2023,연간,수익(매출액),276533350776,310632917779,CFS,IS
2023,연간,당기순이익(손실),24438208191,37933829398,CFS,SCE
2022,연간,자산총계,434013808798,382891842028,CFS,BS
2022,연간,자본총계,346702038418,310740586788,CFS,BS
2022,연간,부채총계,87311770380,72151255240,CFS,BS
2022,연간,자본과부채총계,434013808798,382891842028,CFS,BS
2022,연간,수익(매출액),310632917779,324575857261,CFS,IS
2022,연간,매출총이익,151705874841,154514529360,CFS,IS
2022,연간,영업이익,53640954367,73911986136,CFS,IS
2022,연간,당기순이익,42595162228,63193771953,CFS,IS
2022,연간,당기순이익(손실),37933829398,60391751491,CFS,SCE
2025,3분기,자산총계,523776556379,539499743575,CFS,BS
2025,3분기,자본총계,453825675037,435742335000,CFS,BS
2025,3분기,자본과부채총계,523776556379,539499743575,CFS,BS
2025,3분기,부채총계,69950881342,103757408575,CFS,BS
2025,3분기,영업이익(손실),5182170229,0,CFS,IS
2025,3분기,매출총이익,32572957036,0,CFS,IS
2025,3분기,당기순이익(손실),8600090922,0,CFS,IS
2025,3분기,수익(매출액),62342721909,0,CFS,IS
2024,3분기,자산총계,501608758268,436989837327,CFS,BS
2024,3분기,자본총계,397988703503,368475409140,CFS,BS
2024,3분기,자본과부채총계,501608758268,436989837327,CFS,BS
2024,3분기,부채총계,103620054765,68514428187,CFS,BS
2024,3분기,영업이익,15752377287,0,CFS,IS
2024,3분기,매출총이익,39559043996,0,CFS,IS
2024,3분기,수익(매출액),77441971743,0,CFS,IS
2023,3분기,자산총계,428189101232,434013808798,CFS,BS
2023,3분기,자본총계,363905512152,346702038418,CFS,BS
2023,3분기,자본과부채총계,428189101232,434013808798,CFS,BS
2023,3분기,부채총계,64283589080,87311770380,CFS,BS
2023,3분기,영업이익,718566527,0,CFS,IS
2023,3분기,매출총이익,24352241158,0,CFS,IS
2023,3분기,수익(매출액),50287317840,0,CFS,IS
2022,3분기,자산총계,412234136532,382891842028,CFS,BS
2022,3분기,자본총계,354821675499,310740586788,CFS,BS
2022,3분기,부채총계,57412461033,72151255240,CFS,BS
2022,3분기,자본과부채총계,412234136532,382891842028,CFS,BS
2022,3분기,수익(매출액),62464128825,0,CFS,IS
2022,3분기,매출총이익,36536080687,0,CFS,IS
2022,3분기,영업이익,13615918577,0,CFS,IS
2025,반기,자산총계,527722035559,539499743575,CFS,BS
2025,반기,자본총계,448294121768,435742335000,CFS,BS
2025,반기,자본과부채총계,527722035559,539499743575,CFS,BS
2025,반기,부채총계,79427913791,103757408575,CFS,BS
2025,반기,영업이익(손실),19739955399,0,CFS,IS
2025,반기,매출총이익,49782897289,0,CFS,IS
2025,반기,당기순이익(손실),10899598971,0,CFS,IS
2025,반기,수익(매출액),104924667101,0,CFS,IS
2024,반기,자산총계,480060563830,436989837327,CFS,BS
2024,반기,자본총계,387572456427,368475409140,CFS,BS
2024,반기,자본과부채총계,480060563830,436989837327,CFS,BS
2024,반기,부채총계,92488107403,68514428187,CFS,BS
2024,반기,영업이익,9902870381,0,CFS,IS
2024,반기,매출총이익,36582758119,0,CFS,IS
2024,반기,수익(매출액),77715635784,0,CFS,IS
2023,반기,자산총계,436817503544,434013808798,CFS,BS
2023,반기,자본총계,361528251640,346702038418,CFS,BS
2023,반기,부채총계,75289251904,87311770380,CFS,BS
2023,반기,자본과부채총계,436817503544,434013808798,CFS,BS
2023,반기,수익(매출액),78059889446,0,CFS,IS
2023,반기,매출총이익,35128497782,0,CFS,IS
2023,반기,영업이익,8541422792,0,CFS,IS
2023,반기,당기순이익(손실),18250558355,0,CFS,SCE
2022,반기,자산총계,409811480789,382891842028,CFS,BS
2022,반기,자본총계,341328058320,310740586788,CFS,BS
2022,반기,부채총계,68483422469,72151255240,CFS,BS
2022,반기,자본과부채총계,409811480789,382891842028,CFS,BS
2022,반기,수익(매출액),76234314338,0,CFS,IS
2022,반기,매출총이익,32164075690,0,CFS,IS
2022,반기,영업이익,6027636389,0,CFS,IS
2026,1분기,자산총계,627816679697,580613743719,CFS,BS
2026,1분기,자본총계,511034615142,491392923336,CFS,BS
2026,1분기,자본과부채총계,627816679697,580613743719,CFS,BS
2026,1분기,부채총계,116782064555,89220820383,CFS,BS
2026,1분기,영업이익(손실),18833542927,0,CFS,IS
2026,1분기,매출총이익,51684548100,0,CFS,IS
2026,1분기,당기순이익(손실),22815621574,0,CFS,IS
2026,1분기,수익(매출액),101873840018,0,CFS,IS
2025,1분기,자산총계,566215159895,539499743575,CFS,BS
2025,1분기,자본총계,439184525289,435742335000,CFS,BS
2025,1분기,자본과부채총계,566215159895,539499743575,CFS,BS
2025,1분기,부채총계,127030634606,103757408575,CFS,BS
2025,1분기,영업이익(손실),9202641861,0,CFS,IS
2025,1분기,매출총이익,40975052286,0,CFS,IS
2025,1분기,당기순이익(손실),8122731230,0,CFS,IS
2025,1분기,수익(매출액),83153710266,0,CFS,IS
2024,1분기,자산총계,478592298676,436989837327,CFS,BS
2024,1분기,자본총계,374311983066,368475409140,CFS,BS
2024,1분기,자본과부채총계,478592298676,436989837327,CFS,BS
2024,1분기,부채총계,104280315610,68514428187,CFS,BS
2024,1분기,영업이익,3971168756,0,CFS,IS
2024,1분기,매출총이익,29849892695,0,CFS,IS
2024,1분기,수익(매출액),68404513182,0,CFS,IS
2024,1분기,당기순이익(손실),5931326737,0,CFS,SCE
2023,1분기,자산총계,454945183859,434013808798,CFS,BS
2023,1분기,자본총계,352469631287,346702038418,CFS,BS
2023,1분기,부채총계,102475552572,87311770380,CFS,BS
2023,1분기,자본과부채총계,454945183859,434013808798,CFS,BS
2023,1분기,수익(매출액),77541283543,0,CFS,IS
2023,1분기,매출총이익,34791472989,0,CFS,IS
2023,1분기,영업이익,9742033338,0,CFS,IS
2023,1분기,당기순이익(손실),10228347730,0,CFS,SCE
2022,1분기,자산총계,407955980180,382891842028,CFS,BS
2022,1분기,자본총계,331203769874,310740586788,CFS,BS
2022,1분기,부채총계,76752210306,72151255240,CFS,BS
2022,1분기,자본과부채총계,407955980180,382891842028,CFS,BS
2022,1분기,수익(매출액),114555113485,0,CFS,IS
2022,1분기,매출총이익,53730769835,0,CFS,IS
2022,1분기,영업이익,32464218180,0,CFS,IS
