date,name,position,change_dir,shares_before,shares_after,change_amount
2024-04-24,고용남,,,0,0,0
2024-04-30,김정제,,,0,0,0
2024-07-17,최창호,,,0,0,0
2024-07-17,김진석,,,0,0,0
2024-08-14,고용남,,,0,0,0
2024-08-14,김정제,,,0,0,0
2024-08-14,김준식,,,0,0,0
2024-08-14,박상묵,,,0,0,0
2024-08-14,이동철,,,0,0,0
2024-08-14,주순석,,,0,0,0
2024-08-14,최창호,,,0,0,0
2024-08-14,김진석,,,0,0,0
2024-08-14,장상규,,,0,0,0
2024-08-14,박진호,,,0,0,0
2024-12-16,주순석,,,0,0,0
2024-12-16,이동철,,,0,0,0
2024-12-16,김준식,,,0,0,0
2024-12-16,박상묵,,,0,0,0
2025-09-25,김정제,,,0,0,0
2025-10-31,이동철,,,0,0,0
2025-11-10,박진호,,,0,0,0
2025-11-10,이동철,,,0,0,0
2025-11-13,김진석,,,0,0,0
2025-12-10,장상규,,,0,0,0
2026-02-04,김정제,,,0,0,0
2026-02-04,주순석,,,0,0,0
2026-02-04,김진석,,,0,0,0
2026-03-17,김진석,,,0,0,0
2026-04-01,김강표,,,0,0,0
2026-04-23,김강표,,,0,0,0
2024-08-14,장상규,,,0,0,0
2024-08-14,김진석,,,0,0,0
2024-08-14,최창호,,,0,0,0
2024-08-14,이동철,,,0,0,0
2024-08-14,박상묵,,,0,0,0
2024-08-14,김준식,,,0,0,0
2024-08-14,박진호,,,0,0,0
2024-08-14,주순석,,,0,0,0
2024-08-14,고용남,,,0,0,0
2024-08-14,김정제,,,0,0,0
2024-12-16,이동철,,,0,0,0
2024-12-16,김준식,,,0,0,0
2024-12-16,박상묵,,,0,0,0
2024-12-16,주순석,,,0,0,0
2025-09-25,김정제,,,0,0,0
2025-10-31,이동철,,,0,0,0
2025-11-10,박진호,,,0,0,0
2025-11-10,이동철,,,0,0,0
2025-11-13,김진석,,,0,0,0
2025-12-10,장상규,,,0,0,0
2026-02-04,김정제,,,0,0,0
2026-02-04,김진석,,,0,0,0
2026-02-04,주순석,,,0,0,0
2026-03-17,김진석,,,0,0,0
2026-04-01,김강표,,,0,0,0
2026-04-23,김강표,,,0,0,0
2026-06-02,이동철,,,0,0,0
2026-06-02,최창호,,,0,0,0
2026-06-02,김진석,,,0,0,0
2026-06-04,이웅희,,,0,0,0
2026-07-08,김강표,,,0,0,0
