year,quarter,operating_income,prev_operating_income,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq,earnings_surprise,earnings_momentum
2025,Q1,27066600134.0,0.0,27066600134.0,,,,,0.0,0.0
2025,Q2,34612153908.0,0.0,7545553774.0,,,,-0.7212226974705416,-0.7071067811865476,-1.0
2025,Q3,39301846394.0,0.0,4689692486.0,,,,-0.37848266323944957,-0.6906145104342928,-2.0
2025,Q4,138727168534.0,98867912225.0,99425322140.0,,,,20.200819123388467,1.4617092398641918,-1.0
2026,Q1,33561995850.0,0.0,33561995850.0,,,0.23997826412785175,-0.6624401598343164,-0.06230018097310039,-1.0
