날짜,시가,고가,저가,종가,거래량,Open,High,Low,Close,Volume
2021-08-09,68100.0,78900.0,68000.0,68500.0,15295474.0,,,,,
2021-08-10,70600.0,72800.0,66600.0,67300.0,3390798.0,,,,,
2021-08-11,68600.0,70500.0,64200.0,64600.0,2131971.0,,,,,
2021-08-12,66500.0,72900.0,65600.0,69600.0,6346558.0,,,,,
2021-08-13,68700.0,69600.0,66100.0,66600.0,1180082.0,,,,,
2021-08-17,67300.0,68100.0,62900.0,63000.0,1091488.0,,,,,
2021-08-18,61400.0,64300.0,60500.0,61600.0,800211.0,,,,,
2021-08-19,61600.0,64600.0,61200.0,61800.0,778229.0,,,,,
2021-08-20,63700.0,65200.0,61200.0,61700.0,1077416.0,,,,,
2021-08-23,62200.0,62700.0,59100.0,60300.0,519126.0,,,,,
2021-08-24,60800.0,60900.0,59100.0,59100.0,566016.0,,,,,
2021-08-25,59200.0,60400.0,58900.0,59500.0,392282.0,,,,,
2021-08-26,60100.0,62300.0,59600.0,62300.0,588703.0,,,,,
2021-08-27,61400.0,61400.0,59900.0,60400.0,262933.0,,,,,
2021-08-30,60700.0,61100.0,58900.0,59600.0,303308.0,,,,,
2021-08-31,60000.0,60600.0,59200.0,60600.0,248312.0,,,,,
2021-09-01,61000.0,61100.0,59900.0,61000.0,340176.0,,,,,
2021-09-02,61800.0,68500.0,60800.0,65200.0,4416628.0,,,,,
2021-09-03,66000.0,66900.0,63300.0,65100.0,1066621.0,,,,,
2021-09-06,64400.0,65700.0,63100.0,64100.0,548215.0,,,,,
2021-09-07,63300.0,63600.0,61800.0,62400.0,436167.0,,,,,
2021-09-08,61900.0,64500.0,61100.0,62300.0,590577.0,,,,,
2021-09-09,60000.0,61900.0,60000.0,60600.0,428323.0,,,,,
2021-09-10,60900.0,61200.0,59400.0,59700.0,352292.0,,,,,
2021-09-13,59500.0,63000.0,59000.0,61800.0,614174.0,,,,,
2021-09-14,62100.0,64300.0,61500.0,62700.0,515647.0,,,,,
2021-09-15,62700.0,63000.0,60400.0,60400.0,332656.0,,,,,
2021-09-16,60800.0,60900.0,60100.0,60300.0,137742.0,,,,,
2021-09-17,60200.0,60600.0,59400.0,59500.0,293547.0,,,,,
2021-09-23,59000.0,60800.0,58100.0,58200.0,403666.0,,,,,
2021-09-24,59000.0,59000.0,56300.0,56600.0,342147.0,,,,,
2021-09-27,56900.0,56900.0,53300.0,53600.0,379022.0,,,,,
2021-09-28,53400.0,53600.0,50600.0,50900.0,451675.0,,,,,
2021-09-29,49500.0,50800.0,49200.0,49750.0,258807.0,,,,,
2021-09-30,50200.0,52400.0,49950.0,52300.0,421658.0,,,,,
2021-10-01,52800.0,55900.0,52300.0,52500.0,600587.0,,,,,
2021-10-05,62700.0,68200.0,61100.0,68200.0,8785092.0,,,,,
2021-10-06,65100.0,80300.0,58300.0,58300.0,23826178.0,,,,,
2021-10-07,61800.0,67400.0,60100.0,62500.0,8282257.0,,,,,
2021-10-08,64200.0,69600.0,63100.0,66100.0,6945439.0,,,,,
2021-10-12,67900.0,71400.0,65200.0,66200.0,5174097.0,,,,,
2021-10-13,66200.0,67100.0,62100.0,63200.0,2041170.0,,,,,
2021-10-14,62800.0,66300.0,61200.0,65000.0,2804180.0,,,,,
2021-10-15,62500.0,65900.0,62100.0,62900.0,1994849.0,,,,,
2021-10-18,62900.0,66000.0,61300.0,64100.0,2647907.0,,,,,
2021-10-19,63700.0,65700.0,63300.0,64000.0,1212938.0,,,,,
2021-10-20,65400.0,67800.0,63400.0,63700.0,2564425.0,,,,,
2021-10-21,64300.0,65100.0,62200.0,62200.0,1024856.0,,,,,
2021-10-22,62700.0,63200.0,60300.0,60600.0,746086.0,,,,,
2021-10-25,61200.0,61900.0,60600.0,60600.0,519294.0,,,,,
2021-10-26,61300.0,63100.0,60400.0,62300.0,811844.0,,,,,
2021-10-27,62400.0,64500.0,61500.0,61900.0,1023207.0,,,,,
2021-10-28,63700.0,64500.0,61900.0,63600.0,881793.0,,,,,
2021-10-29,64300.0,65700.0,62700.0,62800.0,1626749.0,,,,,
2021-11-01,62800.0,62800.0,58500.0,59000.0,903807.0,,,,,
2021-11-02,59000.0,59700.0,57000.0,57200.0,546354.0,,,,,
2021-11-03,57200.0,57300.0,55500.0,55500.0,489802.0,,,,,
2021-11-04,55500.0,56600.0,55000.0,55100.0,332174.0,,,,,
2021-11-05,59400.0,63100.0,55400.0,55500.0,2764667.0,,,,,
2021-11-08,51600.0,53700.0,51000.0,51900.0,642467.0,,,,,
2021-11-09,51900.0,54300.0,51500.0,54300.0,615578.0,,,,,
2021-11-10,53000.0,55300.0,53000.0,53600.0,464887.0,,,,,
2021-11-11,54100.0,54800.0,53700.0,54200.0,362520.0,,,,,
2021-11-12,54600.0,55300.0,53800.0,55000.0,285593.0,,,,,
2021-11-15,55200.0,56100.0,54200.0,55900.0,267752.0,,,,,
2021-11-16,55500.0,55800.0,54800.0,54900.0,225918.0,,,,,
2021-11-17,55400.0,57000.0,53600.0,54900.0,634892.0,,,,,
2021-11-18,55400.0,55500.0,54200.0,54500.0,211380.0,,,,,
2021-11-19,54000.0,56800.0,53900.0,56800.0,368471.0,,,,,
2021-11-22,56000.0,58800.0,55300.0,57700.0,490445.0,,,,,
2021-11-23,57400.0,58600.0,56800.0,57700.0,316235.0,,,,,
2021-11-24,57800.0,60000.0,57700.0,57700.0,457291.0,,,,,
2021-11-25,58100.0,60900.0,57700.0,60800.0,705137.0,,,,,
2021-11-26,60500.0,60500.0,54500.0,55900.0,3495796.0,,,,,
2021-11-29,53900.0,55600.0,51500.0,53200.0,1259540.0,,,,,
2021-11-30,52800.0,53400.0,50600.0,51300.0,718382.0,,,,,
2021-12-01,53000.0,53500.0,50800.0,51000.0,737071.0,,,,,
2021-12-02,50000.0,51700.0,49850.0,50600.0,355376.0,,,,,
2021-12-03,51200.0,51500.0,50600.0,51300.0,238056.0,,,,,
2021-12-06,51600.0,51800.0,50700.0,51100.0,207567.0,,,,,
2021-12-07,51400.0,56300.0,50900.0,55600.0,1158263.0,,,,,
2021-12-08,54700.0,56100.0,54000.0,55500.0,710060.0,,,,,
2021-12-09,55200.0,56900.0,54700.0,55300.0,613389.0,,,,,
2021-12-10,56100.0,57300.0,55100.0,55700.0,993013.0,,,,,
2021-12-13,56000.0,57600.0,55700.0,56600.0,570412.0,,,,,
2021-12-14,56600.0,59000.0,55300.0,57000.0,761046.0,,,,,
2021-12-15,57600.0,60400.0,56500.0,58500.0,1232485.0,,,,,
2021-12-16,58900.0,59000.0,55900.0,56900.0,665562.0,,,,,
2021-12-17,56200.0,59000.0,56200.0,58200.0,782037.0,,,,,
2021-12-20,58200.0,59400.0,55400.0,55500.0,686527.0,,,,,
2021-12-21,55800.0,56000.0,53000.0,53400.0,456179.0,,,,,
2021-12-22,53600.0,57300.0,53500.0,56600.0,827491.0,,,,,
2021-12-23,55400.0,58900.0,53700.0,54300.0,1281041.0,,,,,
2021-12-24,55700.0,56200.0,53500.0,53600.0,652453.0,,,,,
2021-12-27,53600.0,55400.0,53300.0,53900.0,421207.0,,,,,
2021-12-28,54300.0,54400.0,52900.0,53400.0,322523.0,,,,,
2021-12-29,53600.0,54400.0,53200.0,53200.0,283336.0,,,,,
2021-12-30,53300.0,53500.0,51800.0,52500.0,235889.0,,,,,
2022-01-03,52400.0,53000.0,51900.0,52600.0,202536.0,,,,,
2022-01-04,52700.0,53200.0,52300.0,52700.0,142777.0,,,,,
2022-01-05,53000.0,53100.0,51500.0,51600.0,220592.0,,,,,
2022-01-06,51100.0,51800.0,50400.0,50400.0,249321.0,,,,,
2022-01-07,50500.0,51700.0,50500.0,51300.0,134355.0,,,,,
2022-01-10,51300.0,51400.0,50300.0,50700.0,134947.0,,,,,
2022-01-11,51100.0,51800.0,50100.0,50300.0,145971.0,,,,,
2022-01-12,50300.0,51200.0,50300.0,51200.0,175993.0,,,,,
2022-01-13,51300.0,51400.0,50000.0,50100.0,220449.0,,,,,
2022-01-14,49600.0,50100.0,48550.0,48550.0,346546.0,,,,,
2022-01-17,48600.0,48900.0,46400.0,47400.0,241765.0,,,,,
2022-01-18,47400.0,48300.0,46800.0,46950.0,172875.0,,,,,
2022-01-19,46200.0,46550.0,45000.0,45200.0,280043.0,,,,,
2022-01-20,44950.0,45850.0,44700.0,45700.0,164585.0,,,,,
2022-01-21,45150.0,45500.0,44550.0,44600.0,199212.0,,,,,
2022-01-24,44500.0,45800.0,42950.0,43050.0,317534.0,,,,,
2022-01-25,43050.0,43350.0,41300.0,41300.0,286341.0,,,,,
2022-01-26,41100.0,41850.0,40650.0,40650.0,196775.0,,,,,
2022-01-27,40700.0,40900.0,38700.0,38700.0,271653.0,,,,,
2022-01-28,38750.0,40100.0,38250.0,39950.0,249427.0,,,,,
2022-02-03,41150.0,42850.0,40800.0,41800.0,259775.0,,,,,
2022-02-04,41650.0,42500.0,41300.0,41800.0,157479.0,,,,,
2022-02-07,42200.0,42200.0,41050.0,41550.0,96613.0,,,,,
2022-02-08,41350.0,42150.0,40600.0,40700.0,184112.0,,,,,
2022-02-09,41000.0,41950.0,40800.0,41200.0,186465.0,,,,,
2022-02-10,41950.0,42800.0,40850.0,40850.0,231750.0,,,,,
2022-02-11,40550.0,41000.0,40050.0,40050.0,176235.0,,,,,
2022-02-14,39450.0,40350.0,38800.0,39150.0,198643.0,,,,,
2022-02-15,38950.0,39550.0,38750.0,38750.0,184872.0,,,,,
2022-02-16,39350.0,41000.0,39350.0,40950.0,197742.0,,,,,
2022-02-17,41100.0,42000.0,40100.0,40600.0,251173.0,,,,,
2022-02-18,40400.0,41750.0,40000.0,41650.0,176736.0,,,,,
2022-02-21,41650.0,43500.0,41100.0,43000.0,319099.0,,,,,
2022-02-22,41800.0,42700.0,41650.0,42150.0,204765.0,,,,,
2022-02-23,42450.0,43450.0,42450.0,43150.0,191337.0,,,,,
2022-02-24,42500.0,42700.0,41050.0,41350.0,234062.0,,,,,
2022-02-25,42050.0,42800.0,41900.0,42600.0,165576.0,,,,,
2022-02-28,42600.0,42900.0,42100.0,42850.0,90780.0,,,,,
2022-03-02,42700.0,44050.0,42700.0,43350.0,132100.0,,,,,
2022-03-03,43900.0,44100.0,43250.0,44100.0,106725.0,,,,,
2022-03-04,44200.0,44400.0,43300.0,43800.0,121476.0,,,,,
2022-03-07,43700.0,43700.0,42150.0,42450.0,100319.0,,,,,
2022-03-08,41650.0,42350.0,41300.0,41750.0,127768.0,,,,,
2022-03-10,42600.0,44150.0,42600.0,44000.0,175181.0,,,,,
2022-03-11,43800.0,44800.0,43400.0,44600.0,151367.0,,,,,
2022-03-14,45300.0,45650.0,44150.0,44350.0,172805.0,,,,,
2022-03-15,44500.0,44500.0,42700.0,43000.0,145431.0,,,,,
2022-03-16,43500.0,45300.0,43500.0,44500.0,134177.0,,,,,
2022-03-17,45050.0,45400.0,44550.0,45250.0,135522.0,,,,,
2022-03-18,45200.0,45850.0,44400.0,45850.0,233264.0,,,,,
2022-03-21,46900.0,47200.0,44900.0,45150.0,217296.0,,,,,
2022-03-22,45000.0,45450.0,44550.0,44800.0,93180.0,,,,,
2022-03-23,45000.0,47000.0,44850.0,46300.0,310618.0,,,,,
2022-03-24,46800.0,47100.0,44700.0,45600.0,340209.0,,,,,
2022-03-25,45600.0,45650.0,44800.0,45050.0,104201.0,,,,,
2022-03-28,45500.0,45900.0,44500.0,44550.0,124003.0,,,,,
2022-03-29,44650.0,45650.0,44450.0,45050.0,129349.0,,,,,
2022-03-30,45200.0,45550.0,44550.0,45000.0,126548.0,,,,,
2022-03-31,44750.0,45100.0,44550.0,45000.0,73805.0,,,,,
2022-04-01,44650.0,45000.0,44400.0,44700.0,86768.0,,,,,
2022-04-04,44700.0,45150.0,44350.0,45050.0,120197.0,,,,,
