날짜,시가,고가,저가,종가,거래량
2016-04-18,104432.2890625,105998.9375,103665.6328125,104165.625,34764
2016-04-19,105498.9453125,105665.609375,103265.6328125,103332.296875,56010
2016-04-20,103832.296875,104132.2890625,100598.9921875,100965.65625,78723
2016-04-21,101932.3125,101932.3125,98699.015625,99965.6640625,64929
2016-04-22,99699.0,104932.28125,99699.0,103998.9609375,71880
2016-04-25,104932.28125,104932.28125,99899.0,100132.328125,62886
2016-04-26,100165.6640625,103298.96875,99932.3359375,99932.3359375,47712
2016-04-27,100132.328125,104132.2890625,100132.328125,103732.296875,53055
2016-04-28,104498.953125,105365.609375,102998.96875,103198.96875,45261
2016-04-29,104165.625,104832.28125,100865.65625,101432.3203125,42276
2016-05-02,101165.65625,102265.640625,99932.3359375,100498.9921875,41577
2016-05-03,102165.6484375,108365.5859375,100732.328125,107565.59375,141631
2016-05-04,107332.2578125,107332.2578125,104432.2890625,105998.9375,64317
2016-05-09,106065.609375,107165.59375,104632.2890625,105932.2734375,33570
2016-05-10,106065.609375,108132.25,105665.609375,106465.6015625,53916
2016-05-11,106665.6015625,108332.25,105532.28125,107698.921875,52701
2016-05-12,107332.2578125,111665.546875,106632.265625,110732.2265625,91344
2016-05-13,112298.875,115265.515625,110798.890625,112898.8671875,95043
2016-05-16,114598.8515625,114598.8515625,111665.546875,111698.8828125,54093
2016-05-17,114732.1875,114865.515625,105865.609375,109665.5703125,112813
2016-05-18,109732.234375,109732.234375,106998.9296875,108898.9140625,44292
2016-05-19,108998.90625,109165.578125,105498.9453125,105598.9453125,49941
2016-05-20,105332.28125,107332.2578125,103332.296875,106332.2734375,45768
2016-05-23,106298.9375,107665.59375,104332.2890625,106998.9296875,39897
2016-05-24,106698.9296875,109665.5703125,105732.2734375,108832.2421875,58824
2016-05-25,109965.5703125,109965.5703125,106665.6015625,108998.90625,48237
2016-05-26,109665.5703125,109832.234375,108032.25,109632.234375,43965
2016-05-27,109565.5703125,110998.890625,108432.25,109365.5703125,63114
2016-05-30,111998.8828125,115898.84375,109998.8984375,111132.21875,149212
2016-05-31,111265.5546875,113332.203125,109532.234375,113332.203125,114031
2016-06-01,113332.203125,114465.5234375,112098.8828125,112765.5390625,36405
2016-06-02,113665.53125,113998.859375,112332.2109375,113332.203125,41580
2016-06-03,114498.8515625,115998.84375,112665.5390625,115365.515625,73206
2016-06-07,115365.515625,116132.171875,111265.5546875,111265.5546875,99765
2016-06-08,111232.21875,111232.21875,108665.578125,110665.5625,57564
2016-06-09,111165.5546875,112298.875,110332.2265625,112065.546875,50460
2016-06-10,111865.546875,111865.546875,110165.5625,110432.2265625,28617
2016-06-13,110332.2265625,110332.2265625,106665.6015625,107198.9296875,46656
2016-06-14,106665.6015625,107298.9296875,103498.96875,103498.96875,87504
2016-06-15,103298.96875,106832.265625,101665.6484375,106232.2734375,87579
2016-06-16,106832.265625,109698.90625,102565.640625,102998.96875,59832
2016-06-17,103532.296875,104365.625,100965.65625,102132.3125,177067
2016-06-20,102132.3125,103898.9609375,101098.9921875,103898.9609375,45201
2016-06-21,104498.953125,104498.953125,102398.9765625,103398.96875,37248
2016-06-22,102398.9765625,102465.640625,100932.3203125,100998.9921875,68646
2016-06-23,101465.6484375,106165.6015625,101165.65625,106165.6015625,102493
2016-06-24,106598.9375,107798.921875,100898.9921875,104598.953125,133162
2016-06-27,101665.6484375,104998.953125,101665.6484375,103665.6328125,49005
2016-06-28,101932.3125,104565.6171875,101932.3125,103632.296875,36618
2016-06-29,104165.625,105398.9453125,103498.96875,104165.625,49902
2016-06-30,104965.6171875,106932.265625,104965.6171875,105965.609375,33828
2016-07-01,107032.265625,109732.234375,106165.6015625,108932.2421875,49752
2016-07-04,109998.8984375,111898.8828125,109065.578125,110932.2265625,79479
2016-07-05,111732.21875,112665.5390625,108365.5859375,109798.8984375,61110
2016-07-06,110165.5625,112665.5390625,110165.5625,111198.890625,75234
2016-07-07,112665.5390625,117232.1640625,112165.546875,117232.1640625,223097
2016-07-08,117932.15625,119532.140625,116032.171875,118998.8125,131047
2016-07-11,119832.1328125,123632.09375,118265.484375,121532.1171875,116629
2016-07-12,122598.7734375,124298.7578125,117998.8203125,120298.796875,112708
2016-07-13,120298.796875,121832.1171875,119332.140625,120365.4609375,122485
2016-07-14,120832.125,120832.125,116665.5,117332.15625,71280
2016-07-15,117332.15625,118498.8125,114898.8515625,114898.8515625,84804
2016-07-18,114898.8515625,115832.171875,112198.875,112532.2109375,91272
2016-07-19,112832.203125,114665.5234375,112398.875,113332.203125,48699
2016-07-20,114232.1875,114298.859375,112698.875,113698.859375,52581
2016-07-21,114165.5234375,117165.4921875,113132.203125,115032.1796875,71538
2016-07-22,115332.1796875,117232.1640625,114665.5234375,116998.828125,43740
2016-07-25,116832.1640625,117565.4921875,115365.515625,116132.171875,32997
2016-07-26,115465.515625,116832.1640625,114498.8515625,116365.5,38052
2016-07-27,116365.5,118298.8203125,116265.5078125,117165.4921875,71382
2016-07-28,116898.828125,118298.8203125,116498.8359375,117198.828125,44256
2016-07-29,116865.5,117298.828125,115432.1796875,116698.8359375,35220
2016-08-01,116665.5,117098.828125,113498.8671875,113498.8671875,35697
2016-08-02,113032.203125,116332.171875,112798.875,114432.1875,43722
2016-08-03,114465.5234375,119665.46875,114465.5234375,119332.140625,99144
2016-08-04,118665.4765625,119265.4765625,116532.171875,117632.15625,49479
2016-08-05,116932.1640625,117598.8203125,112698.875,113332.203125,103960
2016-08-08,113332.203125,113932.1953125,112198.875,112465.5390625,46164
2016-08-09,112732.203125,119598.8046875,112732.203125,115098.8515625,96222
2016-08-10,115498.84375,116098.8359375,112998.8671875,115932.171875,47166
2016-08-11,115932.171875,117332.15625,115932.171875,117232.1640625,46644
2016-08-12,117632.15625,118765.4765625,115565.5078125,117298.828125,46404
2016-08-16,117265.4921875,117265.4921875,114132.1953125,114898.8515625,45378
2016-08-17,124065.4296875,130665.359375,120665.4609375,124665.421875,482605
2016-08-18,124998.75,133332.0,123665.4296875,133132.0,377082
2016-08-19,134998.65625,146631.859375,132998.671875,146631.859375,413827
2016-08-22,146665.203125,150165.171875,142165.25,143765.234375,185683
2016-08-23,143765.234375,149998.5,143331.90625,146165.203125,124870
2016-08-24,148031.859375,151731.8125,147331.859375,148498.515625,149539
2016-08-25,149965.171875,150698.5,143398.5625,143398.5625,106402
2016-08-26,143331.90625,143398.5625,139165.28125,140098.59375,88611
2016-08-29,139665.265625,140965.25,135931.96875,138631.953125,59499
