date,name,position,change_dir,shares_before,shares_after,change_amount
2024-11-27,원종규,,,0,0,0
2024-11-27,원종익,,,0,0,0
2024-11-27,이진형,,,0,0,0
2024-11-27,전우정,,,0,0,0
2024-11-27,오세관,,,0,0,0
2024-11-27,이필규,,,0,0,0
2026-03-10,이필규,,,0,0,0
2026-04-02,이진형,,,0,0,0
2026-04-08,신영증권,,,0,0,0
2026-06-26,정우국,,,0,0,0
2024-11-27,원종규,,,0,0,0
2024-11-27,원종익,,,0,0,0
2024-11-27,이진형,,,0,0,0
2024-11-27,전우정,,,0,0,0
2024-11-27,오세관,,,0,0,0
2024-11-27,이필규,,,0,0,0
2026-03-10,이필규,,,0,0,0
2026-04-02,이진형,,,0,0,0
2026-04-08,신영증권,,,0,0,0
2026-06-26,정우국,,,0,0,0
