date,close,volume,inst_net_buy,foreign_net_buy,foreign_net_buy_norm,inst_net_buy_norm,foreign_ratio_feat,short_proxy_score,source
2020-08-21,9569,51293,0,0,0.0,0.0,,0.0,ohlcv_proxy
2020-08-24,9648,130930,0,0,0.0,0.0,,0.0,ohlcv_proxy
2020-08-25,9720,174174,0,0,0.0,0.0,,0.0,ohlcv_proxy
2020-08-26,9710,189702,0,0,0.0,0.0,,0.0,ohlcv_proxy
2020-08-27,9791,166279,0,0,0.0,0.0,,0.0,ohlcv_proxy
2020-08-28,9883,114391,0,0,0.0,0.0,,0.0,ohlcv_proxy
2020-08-31,9936,153997,0,0,0.0,0.0,,0.0,ohlcv_proxy
2020-09-01,9868,193207,0,0,0.0,0.0,,0.0,ohlcv_proxy
2020-09-02,9984,106626,0,0,0.0,0.0,,0.0,ohlcv_proxy
2020-09-03,10098,186568,0,0,0.0,0.0,,0.0,ohlcv_proxy
2020-09-04,9747,213134,0,0,0.0,-0.1,0.021954,0.0,ohlcv_proxy
2020-09-07,9598,160348,0,0,-0.0,-0.1,0.015184,0.0,ohlcv_proxy
2020-09-08,9710,159682,0,0,0.0,-0.1,0.009956,0.0,ohlcv_proxy
2020-09-09,9423,213183,0,0,-0.0,-0.2,-0.000162,0.0,ohlcv_proxy
2020-09-10,9611,125028,0,0,-0.0,-0.2,-0.010889,0.0,ohlcv_proxy
2020-09-11,9506,78533,0,0,-0.0,-0.2,-0.016118,0.0,ohlcv_proxy
2020-09-14,9521,85552,0,0,-0.0,-0.2,-0.017379,0.0,ohlcv_proxy
2020-09-15,9541,128816,0,0,-0.0,-0.2,-0.021662,0.0,ohlcv_proxy
2020-09-16,9546,110896,0,0,-0.0,-0.2,-0.017059,0.0,ohlcv_proxy
2020-09-17,9297,252164,0,0,-0.0,-0.3,-0.025219,0.0,ohlcv_proxy
2020-09-18,9302,153583,0,0,-0.0,-0.2,-0.027241,0.0,ohlcv_proxy
2020-09-21,9122,171924,0,0,-1e-06,-0.2,-0.031741,0.0,ohlcv_proxy
2020-09-22,9076,107124,0,0,-1e-06,-0.2,-0.036401,0.0,ohlcv_proxy
2020-09-23,9184,161525,0,0,-0.0,-0.1,-0.03896,0.0,ohlcv_proxy
2020-09-24,9011,184797,0,0,-1e-06,-0.1,-0.042216,0.0,ohlcv_proxy
2020-09-25,9086,81273,0,0,-0.0,-0.1,-0.044064,0.0,ohlcv_proxy
2020-09-28,9288,106160,0,0,-0.0,-0.1,-0.038439,0.0,ohlcv_proxy
2020-09-29,9366,95255,0,0,0.0,-0.1,-0.030696,0.0,ohlcv_proxy
2020-10-05,9330,117042,0,0,-0.0,-0.1,-0.02522,0.0,ohlcv_proxy
2020-10-06,9408,67315,0,0,0.0,0.0,-0.009517,0.0,ohlcv_proxy
2020-10-07,9307,111787,0,0,-0.0,0.0,-0.00219,0.0,ohlcv_proxy
2020-10-08,9431,71809,0,0,0.0,0.0,0.001933,0.0,ohlcv_proxy
2020-10-12,9531,96910,0,0,0.0,0.0,0.007352,0.0,ohlcv_proxy
2020-10-13,9662,73994,0,0,0.0,0.0,0.014107,0.0,ohlcv_proxy
2020-10-14,9611,177875,0,0,0.0,0.0,0.019591,0.0,ohlcv_proxy
2020-10-15,9459,77457,0,0,0.0,0.0,0.023836,0.0,ohlcv_proxy
2020-10-16,9511,47357,0,0,0.0,0.0,0.025726,0.0,ohlcv_proxy
2020-10-19,9496,50499,0,0,0.0,0.0,0.026611,0.0,ohlcv_proxy
2020-10-20,9344,145279,0,0,-0.0,0.0,0.019118,0.0,ohlcv_proxy
2020-10-21,9335,85103,0,0,-0.0,0.0,0.009617,0.0,ohlcv_proxy
2020-10-22,9231,127666,0,0,-0.0,0.0,0.003868,0.0,ohlcv_proxy
2020-10-23,9302,68198,0,0,-0.0,0.0,-0.000219,0.0,ohlcv_proxy
2020-10-26,9226,99918,0,0,-0.0,0.0,-0.004842,0.0,ohlcv_proxy
2020-10-27,9142,125186,0,0,-0.0,0.0,-0.010444,0.0,ohlcv_proxy
2020-10-28,9081,132143,0,0,-0.0,0.0,-0.017443,0.0,ohlcv_proxy
2020-10-29,8928,173981,0,0,-0.0,-0.1,-0.023828,0.0,ohlcv_proxy
2020-10-30,8758,230199,0,0,-1e-06,-0.2,-0.030805,0.0,ohlcv_proxy
2020-11-02,8849,87392,0,0,-0.0,-0.2,-0.033789,0.0,ohlcv_proxy
2020-11-03,8983,145607,0,0,-0.0,-0.2,-0.03415,0.0,ohlcv_proxy
2020-11-04,9179,271719,0,0,0.0,-0.1,-0.026994,0.0,ohlcv_proxy
2020-11-05,9302,267775,0,0,0.0,0.0,-0.017064,0.0,ohlcv_proxy
2020-11-06,9297,208478,0,0,0.0,-0.1,-0.003975,0.0,ohlcv_proxy
2020-11-09,9428,226130,0,0,0.0,0.0,0.003601,0.0,ohlcv_proxy
2020-11-10,9358,299078,0,0,0.0,-0.1,0.009304,0.0,ohlcv_proxy
2020-11-11,9394,170911,0,0,0.0,-0.1,0.015367,0.0,ohlcv_proxy
2020-11-12,9413,162319,0,0,0.0,0.0,0.017271,0.0,ohlcv_proxy
2020-11-13,9404,165472,0,0,0.0,0.1,0.018918,0.0,ohlcv_proxy
2020-11-16,9551,232994,0,0,0.0,0.1,0.019923,0.0,ohlcv_proxy
2020-11-17,9516,311630,0,0,0.0,0.0,0.022758,0.0,ohlcv_proxy
2020-11-18,9440,193956,0,0,0.0,-0.1,0.022631,0.0,ohlcv_proxy
2020-11-19,9477,130849,0,0,0.0,-0.2,0.022758,0.0,ohlcv_proxy
2020-11-20,9445,179579,0,0,0.0,-0.1,0.022568,0.0,ohlcv_proxy
2020-11-23,9431,253539,0,0,0.0,-0.2,0.01843,0.0,ohlcv_proxy
2020-11-24,9541,159183,0,0,0.0,-0.1,0.016398,0.0,ohlcv_proxy
2020-11-25,9598,296163,0,0,0.0,-0.1,0.018061,0.0,ohlcv_proxy
2020-11-26,9569,160375,0,0,0.0,-0.1,0.016643,0.0,ohlcv_proxy
2020-11-27,9546,150755,0,0,0.0,-0.1,0.014023,0.0,ohlcv_proxy
2020-11-30,9496,282737,0,0,0.0,-0.1,0.013693,0.0,ohlcv_proxy
2020-12-01,9629,116724,0,0,0.0,0.0,0.012584,0.0,ohlcv_proxy
2020-12-02,9578,243086,0,0,0.0,0.0,0.009171,0.0,ohlcv_proxy
2020-12-03,9569,171680,0,0,0.0,0.0,0.007596,0.0,ohlcv_proxy
2020-12-04,9459,275519,0,0,-0.0,0.0,0.004368,0.0,ohlcv_proxy
2020-12-07,9501,194104,0,0,0.0,0.0,0.004383,0.0,ohlcv_proxy
2020-12-08,9501,115883,0,0,0.0,0.0,0.001713,0.0,ohlcv_proxy
2020-12-09,9573,129314,0,0,0.0,0.0,0.000108,0.0,ohlcv_proxy
2020-12-10,9506,195060,0,0,0.0,0.0,-0.001553,0.0,ohlcv_proxy
2020-12-11,9511,135273,0,0,0.0,0.0,-0.000292,0.0,ohlcv_proxy
2020-12-14,9573,162881,0,0,0.0,0.0,0.001407,0.0,ohlcv_proxy
2020-12-15,9511,238231,0,0,0.0,0.0,0.001252,0.0,ohlcv_proxy
2020-12-16,9615,122663,0,0,0.0,0.0,0.001084,0.0,ohlcv_proxy
2020-12-17,9667,136086,0,0,0.0,0.0,0.00349,0.0,ohlcv_proxy
2020-12-18,9725,165923,0,0,0.0,0.0,0.006426,0.0,ohlcv_proxy
2020-12-21,9756,252536,0,0,0.0,0.0,0.009017,0.0,ohlcv_proxy
