year,report,account,current,previous,fs_div,sj_div
2025,연간,자산총계,456637114149,472149604372,CFS,BS
2025,연간,자본총계,208533437343,291274034617,CFS,BS
2025,연간,부채와 자본총계,456637114149,472149604372,CFS,BS
2025,연간,부채총계,248103676806,180875569755,CFS,BS
2025,연간,영업이익,4415713583,3869170258,CFS,CIS
2025,연간,매출총이익,45388523233,35675836841,CFS,CIS
2025,연간,당기순이익(손실),-138246706187,141496608088,CFS,CIS
2025,연간,계속영업당기순이익(손실),139511585,950039259,CFS,CIS
2025,연간,중단영업당기순이익(손실),-211500586,-1049175712,CFS,CIS
2025,연간,매출액,85476414998,72032432117,CFS,CIS
2024,연간,자산총계,475601177449,262230105854,CFS,BS
2024,연간,자본총계,294725607694,156855512482,CFS,BS
2024,연간,부채와 자본총계,475601177449,262230105854,CFS,BS
2024,연간,부채총계,180875569755,105374593372,CFS,BS
2024,연간,영업이익,2542071249,8129328049,CFS,CIS
2024,연간,매출총이익,35729328532,33856408560,CFS,CIS
2024,연간,당기순이익,140965124092,48531489397,CFS,CIS
2024,연간,계속영업당기순이익(손실),545643315,241660998,CFS,CIS
2024,연간,중단영업당기순이익(손실),-644779768,-71186375,CFS,CIS
2024,연간,매출액,72093323401,65926844211,CFS,CIS
2024,연간,상품매출액,4248560057,5083144201,CFS,CIS
2024,연간,제품매출액,56872955350,50987108166,CFS,CIS
2024,연간,용역매출액,10971807994,9856591844,CFS,CIS
2023,연간,자산총계,262230105854,199725162710,CFS,BS
2023,연간,자본총계,156855512482,107821180109,CFS,BS
2023,연간,자본과부채총계,262230105854,199725162710,CFS,BS
2023,연간,부채총계,105374593372,91903982601,CFS,BS
2023,연간,영업이익(손실),7748005680,9483841990,CFS,CIS
2023,연간,매출총이익,34769635295,26991759747,CFS,CIS
2023,연간,당기순이익(손실),48531489397,5691985564,CFS,CIS
2023,연간,매출액,68869546328,52572492155,CFS,CIS
2023,연간,용역매출액,10022660934,9243651296,CFS,CIS
2022,연간,자산총계,199725162710,107400889841,CFS,BS
2022,연간,부채총계,91903982601,14135593651,CFS,BS
2022,연간,자본총계,107821180109,93265296190,CFS,BS
2022,연간,자본과부채총계,199725162710,107400889841,CFS,BS
2022,연간,매출액,52572492155,45677013794,CFS,CIS
2022,연간,매출총이익,26991759747,28450155452,CFS,CIS
2022,연간,영업이익(손실),9483841990,13169947368,CFS,CIS
2022,연간,당기순이익(손실),5691985564,15580312267,CFS,CIS
2025,3분기,자산총계,497942653144,475601177449,CFS,BS
2025,3분기,자본총계,266706305780,294725607694,CFS,BS
2025,3분기,부채와 자본총계,497942653144,475601177449,CFS,BS
2025,3분기,부채총계,231236347364,180875569755,CFS,BS
2025,3분기,영업이익,2895731265,0,CFS,CIS
2025,3분기,매출총이익,13178890084,0,CFS,CIS
2025,3분기,당기순이익,-51338333564,0,CFS,CIS
2025,3분기,계속영업당기순이익(손실),121420306,0,CFS,CIS
2025,3분기,중단영업당기순이익(손실),-211500586,0,CFS,CIS
2025,3분기,매출액,22555957084,0,CFS,CIS
2024,3분기,자산총계,251798973188,262230105854,CFS,BS
2024,3분기,자본총계,153734735150,156855512482,CFS,BS
2024,3분기,자본과부채총계,251798973188,262230105854,CFS,BS
2024,3분기,부채총계,98064238038,105374593372,CFS,BS
2024,3분기,영업이익(손실),174823232,0,CFS,CIS
2024,3분기,매출총이익,9086350096,0,CFS,CIS
2024,3분기,당기순이익(손실),-5790675805,0,CFS,CIS
