date,close,volume,inst_net_buy,foreign_net_buy,foreign_net_buy_norm,inst_net_buy_norm,foreign_ratio_feat,short_proxy_score,source,foreign_ratio,personal_net_buy,inst_net_value,foreign_net_value
2016-08-05,6170.0,953729.0,0.0,0.0,1e-06,0.0,,0.0,ohlcv_proxy,,,,
2016-08-08,6140.0,748585.0,0.0,0.0,1e-06,0.0,,0.0,ohlcv_proxy,,,,
2016-08-09,6080.0,1016647.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-10,6100.0,619556.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-11,6110.0,482498.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-12,6240.0,865926.0,0.0,0.0,1e-06,0.0,,0.0,ohlcv_proxy,,,,
2016-08-16,6150.0,608169.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-17,6140.0,461759.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-18,6120.0,716189.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-19,6230.0,1185631.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-22,6130.0,683695.0,0.0,0.0,0.0,0.0,0.010102,0.0,ohlcv_proxy,,,,
2016-08-23,6040.0,714634.0,0.0,0.0,-0.0,0.0,0.006043,0.0,ohlcv_proxy,,,,
2016-08-24,6000.0,839361.0,0.0,0.0,-0.0,0.0,0.000518,0.0,ohlcv_proxy,,,,
2016-08-25,6170.0,724674.0,0.0,0.0,0.0,0.0,-4.5e-05,0.0,ohlcv_proxy,,,,
2016-08-26,6160.0,547159.0,0.0,0.0,0.0,0.0,-0.006606,0.0,ohlcv_proxy,,,,
2016-08-29,6040.0,595948.0,0.0,0.0,-0.0,0.0,-0.007048,0.0,ohlcv_proxy,,,,
2016-08-30,6070.0,291056.0,0.0,0.0,-0.0,0.0,-0.004242,0.0,ohlcv_proxy,,,,
2016-08-31,6080.0,647438.0,0.0,0.0,-0.0,0.0,-0.000379,0.0,ohlcv_proxy,,,,
2016-09-01,6060.0,319987.0,0.0,0.0,-0.0,0.0,-0.006695,0.0,ohlcv_proxy,,,,
2016-09-02,6040.0,374131.0,0.0,0.0,-0.0,0.0,-0.010503,0.0,ohlcv_proxy,,,,
2016-09-05,6140.0,391286.0,0.0,0.0,0.0,0.0,-0.006557,0.0,ohlcv_proxy,,,,
2016-09-06,6110.0,296656.0,0.0,0.0,0.0,0.0,-0.005368,0.0,ohlcv_proxy,,,,
2016-09-07,6090.0,398858.0,0.0,0.0,0.0,0.0,-0.00526,0.0,ohlcv_proxy,,,,
2016-09-08,6220.0,1745839.0,0.0,0.0,0.0,0.1,0.004535,0.0,ohlcv_proxy,,,,
2016-09-09,6170.0,560994.0,0.0,0.0,0.0,0.1,0.006534,0.0,ohlcv_proxy,,,,
2016-09-12,6000.0,774838.0,0.0,0.0,-0.0,0.1,0.003712,0.0,ohlcv_proxy,,,,
2016-09-13,5940.0,491967.0,0.0,0.0,-0.0,0.1,0.001357,0.0,ohlcv_proxy,,,,
2016-09-19,5950.0,565869.0,0.0,0.0,-0.0,0.1,-0.000655,0.0,ohlcv_proxy,,,,
2016-09-20,5940.0,480933.0,0.0,0.0,-0.0,0.1,-0.015694,0.0,ohlcv_proxy,,,,
2016-09-21,5990.0,443977.0,0.0,0.0,-0.0,0.1,-0.018848,0.0,ohlcv_proxy,,,,
2016-09-22,6100.0,610804.0,0.0,0.0,0.0,0.1,-0.01502,0.0,ohlcv_proxy,,,,
2016-09-23,6130.0,414856.0,0.0,0.0,0.0,0.1,-0.01032,0.0,ohlcv_proxy,,,,
2016-09-26,6260.0,868279.0,0.0,0.0,1e-06,0.2,0.000937,0.0,ohlcv_proxy,,,,
2016-09-27,6270.0,556593.0,0.0,0.0,0.0,0.1,0.009963,0.0,ohlcv_proxy,,,,
2016-09-28,6300.0,548958.0,0.0,0.0,1e-06,0.1,0.017106,0.0,ohlcv_proxy,,,,
2016-09-29,6440.0,1393926.0,0.0,0.0,1e-06,0.2,0.026708,0.0,ohlcv_proxy,,,,
2016-09-30,6360.0,684240.0,0.0,0.0,1e-06,0.2,0.028778,0.0,ohlcv_proxy,,,,
2016-10-04,6480.0,855237.0,0.0,0.0,1e-06,0.2,0.032136,0.0,ohlcv_proxy,,,,
2016-10-05,6480.0,433960.0,0.0,0.0,1e-06,0.2,0.034348,0.0,ohlcv_proxy,,,,
2016-10-06,6470.0,529902.0,0.0,0.0,1e-06,0.2,0.035584,0.0,ohlcv_proxy,,,,
2016-10-07,6570.0,861444.0,0.0,0.0,1e-06,0.2,0.036924,0.0,ohlcv_proxy,,,,
2016-10-10,6650.0,770515.0,0.0,0.0,1e-06,0.2,0.042629,0.0,ohlcv_proxy,,,,
2016-10-11,6690.0,670226.0,0.0,0.0,1e-06,0.1,0.045906,0.0,ohlcv_proxy,,,,
2016-10-12,6650.0,666493.0,0.0,0.0,1e-06,0.1,0.045292,0.0,ohlcv_proxy,,,,
