date,short_proxy_vol,short_proxy_foreign,short_proxy_score
2026-02-23,0.0,0,0.0
2026-02-24,0.0,0,0.0
2026-02-25,0.675,0,0.338
2026-02-26,0.0,0,0.0
2026-02-27,0.892,0,0.446
2026-03-03,1.734,0,0.867
2026-03-04,1.573,0,0.786
2026-03-05,0.0,0,0.0
2026-03-06,0.0,0,0.0
2026-03-09,0.0,0,0.0
2026-03-10,0.846,1,0.923
2026-03-11,0.0,0,0.0
2026-03-12,0.0,0,0.0
2026-03-13,0.0,0,0.0
2026-03-16,0.73,0,0.365
2026-03-17,0.77,0,0.385
2026-03-18,0.0,0,0.0
2026-03-19,0.716,0,0.358
2026-03-20,0.0,0,0.0
2026-03-23,0.0,1,0.5
2026-03-24,0.89,1,0.945
2026-03-25,0.447,0,0.224
2026-03-26,0.0,0,0.0
2026-03-27,0.0,0,0.0
2026-03-30,0.0,0,0.0
2026-03-31,1.361,0,0.68
2026-04-01,1.088,0,0.544
2026-04-02,0.707,1,0.853
2026-04-03,0.0,0,0.0
2026-04-06,0.0,1,0.5
2026-04-07,0.607,1,0.804
2026-04-08,0.0,0,0.0
2026-04-09,0.0,1,0.5
2026-04-10,0.0,0,0.0
2026-04-13,0.0,1,0.5
2026-04-14,1.139,0,0.57
2026-04-15,0.894,0,0.447
2026-04-16,0.892,0,0.446
2026-04-17,0.0,1,0.5
2026-04-20,0.0,0,0.0
2026-04-21,1.018,0,0.509
2026-04-22,0.0,0,0.0
2026-04-23,0.0,0,0.0
2026-04-24,0.0,0,0.0
2026-04-27,0.0,0,0.0
2026-04-28,0.0,0,0.0
2026-04-29,0.0,0,0.0
2026-04-30,0.93,0,0.465
2026-05-04,0.0,0,0.0
2026-05-06,0.0,0,0.0
2026-05-07,1.047,1,1.023
2026-05-08,0.809,0,0.404
2026-05-11,0.987,0,0.494
2026-05-12,0.665,0,0.332
2026-05-13,0.0,0,0.0
2026-05-14,0.763,0,0.382
2026-05-15,0.972,0,0.486
2026-05-18,0.799,0,0.4
2026-05-19,0.831,0,0.416
2026-05-20,0.851,0,0.426
2026-05-21,0.0,0,0.0
2026-07-21,0.0,0,0.0
