date,order_imbalance,imbalance_volatility,opening_imbalance,closing_imbalance,bid_depth_ratio,spread_pct,n_snapshots
2026-05-04,0.0373270053683316,0.4263111295418127,-0.576717844607884,-0.1391994080487066,0.0708249531328371,0.2171868543965233,36
2026-05-05,0.0855305466236108,0.0,0.0855305466236108,0.0855305466236108,0.0031595576619148,0.1788908765652887,33
2026-05-06,0.5682297291090976,0.1558550819551278,0.7019162526589712,0.7814164529477581,0.1144585994283653,0.1987591098727879,29
2026-05-07,-0.1326910305071977,0.2681139946180034,0.0924410535923658,0.1123491179198008,0.2111536810554928,0.1990543320405144,33
2026-05-08,-0.0781985757994699,0.3716707599447153,0.3498836307187751,0.0037373875180658,0.1778411910134456,0.1949352467922655,27
2026-05-11,0.1999062278938866,0.2556812232013055,0.6463033406516318,0.4699481379777139,0.1205749344162118,0.2117535501840291,29
2026-05-12,0.1871377454323481,0.442633944651062,0.75599548174187,-0.184545223339465,0.1767733841462756,0.2231431073774522,24
2026-05-13,0.4116378781501981,0.2408242299943333,0.4429603745491748,0.328700919320581,0.1147052350680921,0.209111837460031,27
2026-05-14,-0.1923702573985584,0.2873636840029968,-0.1202273761459502,-0.5217463756031966,0.2156765518106769,0.2003441760141976,28
2026-05-15,0.29732219758315,0.2870818281942575,0.4755683330947446,0.4271844659986804,0.1128021116729927,0.2049437320147686,27
2026-05-18,0.1652272146784009,0.4308590550113738,-0.0323186984755456,-0.2344216630777947,0.0859870515995249,0.2481177965980397,28
2026-05-19,0.0675648165228442,0.2372007436935808,-0.3528420942324214,-0.1071902268756115,0.2181060933524266,0.2066171525067082,28
2026-05-20,0.2630777328645104,0.3546956304302169,0.5486788682252105,0.8095238095189909,0.1380412715887757,0.2130708794876109,32
2026-05-21,0.1873292070102448,0.1530158662276539,-0.0042246708540208,0.3065272820519599,0.1772402224589229,0.2209749546483649,28
2026-05-22,-0.1365110320663217,0.19370853644308,-0.1061786176179251,-0.8389121338824381,0.2258492530464807,0.2051925884803178,28
2026-05-25,-0.1583487369066372,0.0,-0.1583487369066372,-0.1583487369066372,0.4265495363571179,0.1908396946564812,33
