date,name,position,change_dir,shares_before,shares_after,change_amount
2024-07-18,에이스빌피티이엘티디,,,0,0,0
2024-07-18,김형태,,,0,0,0
2024-07-18,유준석,,,0,0,0
2024-07-18,유형석,,,0,0,0
2024-07-18,안재우,,,0,0,0
2024-07-18,이동기,,,0,0,0
2024-07-18,조성래,,,0,0,0
2024-07-18,민경립,,,0,0,0
2024-07-18,이형복,,,0,0,0
2024-08-12,조인상,,,0,0,0
2025-03-07,민경립,,,0,0,0
2025-03-07,유형석,,,0,0,0
2025-03-07,유준석,,,0,0,0
2025-03-07,안재우,,,0,0,0
2025-10-13,이동기,,,0,0,0
2025-10-13,유형석,,,0,0,0
2026-02-06,박주민,,,0,0,0
2026-02-13,안재우,,,0,0,0
2024-08-12,조인상,,,0,0,0
2025-03-07,유준석,,,0,0,0
2025-03-07,안재우,,,0,0,0
2025-03-07,유형석,,,0,0,0
2025-03-07,민경립,,,0,0,0
2025-10-13,이동기,,,0,0,0
2025-10-13,유형석,,,0,0,0
2026-02-06,박주민,,,0,0,0
2026-02-13,안재우,,,0,0,0
2026-06-30,박주민,,,0,0,0
